% function evaluation | noise-free fitness - Fopt (7.627000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.467592422e+007 +3.467592422e+007 +3.467600049e+007 +3.467600049e+007 -5.8223e+000 +8.8669e+000 -9.0430e-001 -7.9425e+000 +1.2183e+000
2 +3.457767782e+007 +3.457767782e+007 +3.457775409e+007 +3.457775409e+007 -4.1671e+000 +3.5602e+000 -8.0507e+000 -2.5326e+000 -3.8336e+000
3 +2.223649994e+007 +2.223649994e+007 +2.223657621e+007 +2.223657621e+007 -4.5240e+000 +3.7381e+000 -2.8461e+000 -1.8968e+000 -2.1789e+000
5 +1.879874004e+007 +1.879874004e+007 +1.879881631e+007 +1.879881631e+007 -5.4328e+000 +5.0337e+000 -2.8880e+000 -4.2053e+000 -7.6793e+000
9 +7.496665166e+006 +7.496665166e+006 +7.496741436e+006 +7.496741436e+006 -3.7522e+000 +3.2584e+000 -1.0839e-001 -3.9268e+000 -2.6755e+000
15 +7.365575489e+006 +7.365575489e+006 +7.365651759e+006 +7.365651759e+006 -4.5916e+000 +3.7635e+000 +1.2150e+000 -3.9213e+000 -2.0880e+000
17 +2.533474753e+006 +2.533474753e+006 +2.533551023e+006 +2.533551023e+006 -4.1545e+000 +2.6766e+000 -2.0071e+000 -6.0186e+000 -3.6512e+000
22 +1.369247713e+004 +1.369247713e+004 +1.376874713e+004 +1.376874713e+004 +6.9008e+000 +7.3209e+000 +1.5872e+001 -8.9536e+000 -1.1033e+000
107 +6.451003268e+001 +6.451003268e+001 +1.407800327e+002 +1.407800327e+002 +4.1039e-001 -4.4262e+000 -4.3519e+000 -3.7498e-001 +3.0714e+000
% function evaluation | noise-free fitness - Fopt (-2.255000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.977489793e+006 +1.977489793e+006 +1.977467243e+006 +1.977467243e+006 +2.7668e+000 -1.3653e+000 -5.8508e-001 +2.7074e+000 -1.2344e+000
2 +1.038040156e+005 +1.038040156e+005 +1.037814656e+005 +1.037814656e+005 +3.9486e+000 -2.5371e+000 -8.5085e-001 +3.8825e-001 +1.0139e+000
40 +1.880840118e+003 +1.880840118e+003 +1.858290118e+003 +1.858290118e+003 +2.2327e+000 -3.1778e+000 -2.9343e-001 -2.1925e+000 -8.7843e-001
80 +3.350106682e+002 +3.350106682e+002 +3.124606682e+002 +3.124606682e+002 +2.8171e+000 -1.0909e+001 +7.0170e-001 +3.7356e+000 +1.7302e+000
139 +2.509258917e+002 +2.509258917e+002 +2.283758917e+002 +2.283758917e+002 +1.0102e+000 +2.0436e+000 +1.2735e+000 +9.9310e+000 +2.9987e+000
% function evaluation | noise-free fitness - Fopt (1.366000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.592915552e+007 +3.592915552e+007 +3.592916918e+007 +3.592916918e+007 +4.6133e+000 -2.2389e-001 +3.4205e+000 +4.3636e+000 -1.8248e+001
2 +1.142202054e+007 +1.142202054e+007 +1.142203420e+007 +1.142203420e+007 +1.0288e+001 -1.4049e+000 +3.0537e+000 +4.1465e+000 -1.1467e+000
4 +1.972718062e+006 +1.972718062e+006 +1.972731722e+006 +1.972731722e+006 +4.5397e+000 -1.2224e+000 +7.0289e+000 +4.4594e+000 -2.7414e+000
9 +6.871469501e+005 +6.871469501e+005 +6.871606101e+005 +6.871606101e+005 +4.5436e-001 -4.2738e+000 +6.9652e+000 +1.0241e+001 -6.2277e+000
10 +5.211007817e+005 +5.211007817e+005 +5.211144417e+005 +5.211144417e+005 -3.9802e+000 +1.5282e-001 +2.2345e+000 +1.7805e+000 -1.8113e-001
14 +4.919857574e+004 +4.919857574e+004 +4.921223574e+004 +4.921223574e+004 +2.7035e+000 -8.9363e-001 -5.7242e-001 +5.0477e+000 -3.3853e+000
19 +4.121675997e+004 +4.121675997e+004 +4.123041997e+004 +4.123041997e+004 +2.1533e+000 +2.7948e-001 +2.3422e+000 +3.6047e+000 -2.3736e+000
40 +1.029849099e+004 +1.029849099e+004 +1.031215099e+004 +1.031215099e+004 -1.3631e+000 -5.0167e-001 +2.0800e+000 +3.8093e+000 -2.6891e+000
103 +2.941836470e+003 +2.941836470e+003 +2.955496470e+003 +2.955496470e+003 -4.3029e+000 +5.3376e+000 -4.9179e+000 +1.9567e+000 +7.2419e+000
155 +1.340300517e+003 +1.340300517e+003 +1.353960517e+003 +1.353960517e+003 -4.5567e+000 +6.9282e+000 +1.4608e+001 +6.3554e+000 +1.4010e+001
401 +4.892489512e+002 +4.892489512e+002 +5.029089512e+002 +5.029089512e+002 -3.4434e+000 +4.6764e+000 -1.0255e+001 +9.5704e+000 +1.2332e+001
1495 +4.578594710e+002 +4.578594710e+002 +4.715194710e+002 +4.715194710e+002 -3.2816e+000 +4.8609e+000 -6.1078e+000 -1.6962e+001 -1.0092e+001
2957 +4.346076462e+002 +4.346076462e+002 +4.482676462e+002 +4.482676462e+002 -5.5426e+000 +3.7561e+000 +1.4195e+000 -1.6525e+001 -1.0623e+001
3596 +4.205164009e+002 +4.205164009e+002 +4.341764009e+002 +4.341764009e+002 -5.9689e+000 +3.6474e+000 +3.9572e+000 -1.6364e+001 -1.0469e+001
