% function evaluation | noise-free fitness - Fopt (-5.235000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.009676244e+002 +1.009676244e+002 +4.861762441e+001 +4.861762441e+001 -6.6507e+000 -5.0329e-001 +2.3894e+000 -1.5344e+000 -1.3053e+000 +9.0161e-001 -3.9215e+000 -5.3257e+000 -3.2758e+000 -7.7568e+000 +2.4003e+000 -3.0164e+000 -1.7487e+000 -2.0187e+000 +4.2717e+000 -2.7794e+000 +2.3312e-001 +2.7029e+000 +3.8819e+000 -2.2416e+000
4 +8.442839379e+001 +8.442839379e+001 +3.207839379e+001 +3.207839379e+001 -4.4997e+000 +1.8958e+000 +2.5001e+000 -1.5938e+000 -7.1200e+000 +3.9420e+000 -4.1800e+000 -4.8110e+000 -3.7758e+000 -5.9502e+000 -4.4098e-001 -4.7812e+000 -6.9527e-001 -6.6955e+000 +3.0558e+000 +2.4362e-001 -1.1610e+000 +1.8249e+000 +5.9350e+000 -1.7163e-001
11 +5.256518726e+001 +5.256518726e+001 +2.151872591e-001 +2.151872591e-001 -4.7165e+000 +1.8783e+000 +6.5156e+000 -1.0754e+000 -5.0139e+000 +2.4250e+000 +3.9267e-001 -1.9677e+000 -1.7127e+000 -2.9557e+000 -2.1029e+000 -2.8095e+000 -1.1513e+000 -4.8100e+000 +3.4785e+000 -4.4784e+000 +8.5693e-001 -1.9752e-001 +2.8856e+000 -2.4304e+000
87 +5.087549091e+001 +5.087549091e+001 -1.474509086e+000 -1.474509086e+000 -1.8150e+000 +1.1668e+000 +3.6222e+000 +1.0055e-001 -5.9852e+000 +1.6928e+000 -4.3998e+000 +2.3516e-001 -3.6072e+000 -3.5668e+000 +2.3649e+000 -1.2724e+000 +7.4244e-001 -5.5632e-001 +4.9047e+000 -2.0480e+000 -1.5705e+000 -2.6623e+000 +4.6584e+000 -1.2543e-001
108 +4.739212183e+001 +4.739212183e+001 -4.957878175e+000 -4.957878175e+000 +2.6308e+000 +5.5551e+000 +1.7160e+000 -7.9645e-003 -3.8929e+000 +1.8645e+000 +1.6562e-002 -3.3760e+000 -1.9682e+000 -1.4319e+000 -6.4044e-001 -1.7733e+000 +8.9129e-001 -1.5153e+000 +2.4059e+000 +1.0159e+000 +1.8445e+000 -3.1742e+000 +4.0120e+000 -1.3937e+000
131 +4.190702683e+001 +4.190702683e+001 -1.044297317e+001 -1.044297317e+001 +3.2474e+000 +9.3281e-001 +4.5962e+000 -1.3812e+000 -2.9354e+000 +8.2861e-001 +1.5717e+000 -2.8614e+000 -4.1665e+000 -5.6184e+000 -1.2870e+000 -3.5036e+000 +4.7062e+000 -3.6023e+000 +3.3742e+000 -2.4281e+000 -7.4135e-001 +8.5551e-001 +4.8644e+000 -2.1906e+000
175 +3.160434910e+001 +3.160434910e+001 -2.074565090e+001 -2.074565090e+001 +1.5727e-001 -4.4182e-001 -1.0965e+000 -4.4174e+000 -2.9901e+000 -4.8539e-001 -1.5942e+000 -4.6133e+000 -1.4197e+000 -4.4175e+000 -1.3025e+000 -2.1295e+000 -1.4196e+000 -3.1687e+000 +4.3204e+000 -3.2894e+000 -2.1957e-001 +6.0406e-001 +3.7080e+000 -2.9497e+000
238 +2.768888767e+001 +2.768888767e+001 -2.466111233e+001 -2.466111233e+001 -3.0589e+000 -1.6494e+000 +2.8978e-002 -3.3055e+000 -3.5836e+000 +8.5932e-001 -3.6472e+000 -3.2462e+000 -1.5769e+000 -3.1411e+000 +2.7720e-001 -2.2680e+000 +6.0252e-001 -6.3574e+000 +2.7814e-002 -2.0923e+000 -8.1732e-001 -5.9498e+000 +4.4063e+000 -1.6744e+000
239 +2.575024894e+001 +2.575024894e+001 -2.659975106e+001 -2.659975106e+001 -2.2266e+000 +1.8379e+000 +2.5918e+000 -1.4670e+000 -3.7112e+000 +3.6734e-001 +1.1985e+000 -3.1852e+000 -2.7522e+000 -2.1597e+000 +5.5851e-001 -3.2678e+000 +4.5726e-001 -2.7859e+000 -5.2990e-001 -1.5315e+000 +1.2391e-001 -1.3110e-001 +2.1724e+000 -2.8551e+000
265 +1.580836214e+001 +1.580836214e+001 -3.654163786e+001 -3.654163786e+001 -3.6673e+000 -5.4757e-001 +1.5765e+000 -1.0353e+000 -3.1675e+000 +2.3507e+000 -4.9160e+000 -2.1774e+000 +1.7318e+000 -5.6998e+000 +2.2358e-001 -1.8047e+000 +1.7356e-001 -9.7816e-001 -1.9967e-001 -1.6587e+000 -1.5866e+000 -1.8251e+000 +3.1685e+000 -2.8386e-001
887 +1.477436121e+001 +1.477436121e+001 -3.757563879e+001 -3.757563879e+001 -1.3893e+000 -4.6095e-001 -1.1215e-001 -2.2442e+000 -4.2267e+000 +1.9760e+000 -1.5779e+000 -6.1754e-001 +1.1787e+000 -4.5212e+000 +3.0217e-001 -3.1478e+000 +1.7211e+000 -2.8809e-001 +1.0286e+000 -1.5737e+000 -1.9248e+000 -2.0999e+000 +2.3875e+000 -2.7813e+000
