% function evaluation | noise-free fitness - Fopt (3.590000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.518986705e+006 +1.518986705e+006 +1.519022605e+006 +1.519022605e+006 -9.1605e+000 +2.9617e+000 -3.4296e+000 +2.1049e+000 -2.2862e+000 -8.0320e-001 -5.2212e-001 -6.9766e+000 -1.1525e+000 -1.7770e+000 -1.3709e+000 +6.4522e+000 -4.6140e+000 -8.7196e-001 -1.1880e+000 -1.2208e-001 +1.7219e+000 -2.3551e+000 -4.2735e+000 -8.6420e+000
7 +1.107086974e+006 +1.107086974e+006 +1.107122874e+006 +1.107122874e+006 -1.9050e+000 +3.0461e+000 -2.3831e+000 +1.1910e+000 -5.3293e-001 -5.5036e+000 +2.0798e+000 -3.8554e+000 +1.0875e-001 -4.6361e+000 -1.6602e+000 +1.6899e+000 -2.2298e+000 -5.0152e+000 -4.2013e+000 +2.6860e+000 +4.0865e+000 -3.4287e+000 -4.6227e+000 -6.5078e+000
15 +8.806629314e+005 +8.806629314e+005 +8.806988314e+005 +8.806988314e+005 -3.7517e+000 +4.1029e+000 +2.5488e+000 +4.3063e+000 +3.0627e+000 -7.3432e-001 -2.3993e+000 -4.3391e+000 -2.1462e+000 -9.3861e+000 +1.5332e+000 +5.2176e+000 -5.7490e+000 -3.2396e+000 -1.1563e+000 -2.7259e-003 +3.1012e+000 -2.0858e+000 -3.0060e+000 -3.1922e+000
26 +5.943835544e+005 +5.943835544e+005 +5.944194544e+005 +5.944194544e+005 +4.9469e+000 +4.3772e+000 -1.2232e+000 +2.0332e-001 +2.1887e+000 -3.1041e+000 +3.3158e+000 -5.1603e+000 -5.8789e+000 -7.0945e+000 +3.1861e+000 +7.6050e-001 -2.5294e+000 +1.0973e-001 -7.5666e-001 -2.1498e+000 +2.4920e+000 -1.4404e+000 -2.7031e+000 -5.9485e+000
198 +5.822697021e+005 +5.822697021e+005 +5.823056021e+005 +5.823056021e+005 +2.4509e-001 +2.1625e+000 -3.0213e-001 +1.4610e+000 +2.6504e+000 -3.5962e+000 -5.7853e+000 -6.4789e+000 -1.7171e+000 -7.0243e+000 +2.9652e-001 -2.3924e+000 -2.3252e+000 -2.9118e+000 -1.9175e+000 +1.0358e+000 +3.9225e+000 -9.3949e-001 -7.7518e+000 -5.7629e+000
207 +4.319399143e+005 +4.319399143e+005 +4.319758143e+005 +4.319758143e+005 -1.9908e+000 +3.3104e+000 +6.6753e-001 +6.7538e-001 +1.7240e+000 -3.2503e+000 -3.7626e+000 -6.2456e+000 -2.1324e+000 -1.7130e+000 -8.7910e-001 +2.3843e+000 -1.1677e-001 -3.4307e+000 -1.0932e+000 -8.1781e-001 +2.3606e+000 -6.6945e-001 -2.5940e+000 -4.7711e+000
229 +4.019801386e+005 +4.019801386e+005 +4.020160386e+005 +4.020160386e+005 +2.5815e+000 +5.3905e+000 -2.9563e+000 -1.3211e+000 -1.3470e+000 -4.1663e+000 -2.0794e+000 -2.8535e+000 +1.5440e+000 -7.3492e+000 +2.3521e-001 +3.2676e+000 -1.1122e+000 -5.0013e+000 -2.7758e+000 +9.4885e-001 +5.0620e+000 +2.6460e+000 -2.1167e+000 -3.0253e+000
297 +3.143895373e+005 +3.143895373e+005 +3.144254373e+005 +3.144254373e+005 -3.3613e+000 +2.1853e+000 +2.8242e+000 -2.0130e-001 +2.4233e+000 -5.7971e+000 +3.3871e-001 -7.6467e+000 -2.7162e+000 -2.8766e+000 -2.3475e+000 +3.6680e+000 -2.2420e+000 -2.6515e+000 -4.7832e+000 -8.6354e+000 +5.1539e+000 +8.3131e+000 -2.4394e-001 -9.6839e+000
312 +2.674978572e+005 +2.674978572e+005 +2.675337572e+005 +2.675337572e+005 -4.0159e+000 -1.2579e+000 +6.3571e+000 +1.0238e+001 +6.1080e-001 -5.3163e+000 -2.5285e-001 -4.7247e+000 -1.4365e+000 -3.9470e+000 -7.5574e-001 -4.2216e-001 -2.1317e+000 -9.2055e-001 +2.7587e-001 -3.4955e+000 +4.1023e+000 +2.5205e+000 -4.3743e+000 -7.1452e+000
333 +2.495418017e+005 +2.495418017e+005 +2.495777017e+005 +2.495777017e+005 -1.8200e+000 +2.1900e+000 -2.3575e-001 +4.8790e+000 -2.3389e+000 -2.2302e+000 -2.3389e+000 -5.3164e+000 -2.1054e+000 -4.6269e+000 +4.2038e-001 +3.6397e+000 -1.3513e+000 -4.2458e+000 +2.5431e-001 -2.4561e+000 +3.4045e+000 +2.5914e+000 -5.0587e+000 -4.1005e+000
