% function evaluation | noise-free fitness - Fopt (7.627000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.362961541e+007 +1.362961541e+007 +1.362969168e+007 +1.362969168e+007 -8.5718e-001 +4.5212e+000 -7.4262e-002 -1.8506e+000 +3.7861e+000 -1.3123e+000 -3.2073e+000 +2.4751e+000 +5.1361e-001 -3.8627e+000 +3.1272e+000 +7.4702e+000 +4.8040e+000 +1.6311e+000 +3.7901e+000 -1.8460e+000 +5.3656e+000 -5.5582e-001 -5.1120e+000 +4.1061e-001
2 +5.732199205e+002 +5.732199205e+002 +6.494899205e+002 +6.494899205e+002 -1.2605e+000 +3.8242e-001 +5.1851e-001 -2.6325e+000 +3.3526e+000 -2.7227e+000 -2.6340e+000 +3.4403e+000 +2.3150e+000 +4.1910e-001 +1.3964e-001 +3.1367e+000 +4.3996e+000 +1.0628e+000 +3.8447e+000 +8.9036e-001 -8.0745e+000 +1.9021e+000 -5.7275e+000 -9.2138e-001
598 +5.615094716e+002 +5.615094716e+002 +6.377794716e+002 +6.377794716e+002 -3.2762e+000 +9.6261e-001 -1.1730e+000 -1.2404e+000 +2.9131e+000 +2.5109e+000 -2.6635e+000 +5.1474e+000 -3.4558e+000 -6.7422e+000 +1.0857e+001 +7.8300e-001 +2.5426e+000 -7.9665e+000 +2.8801e+000 -2.2358e+000 -4.1861e+000 +1.3611e+000 +2.2899e+000 +4.2064e+000
97060 +1.#INF00000e+000 +5.615094716e+002 +1.#INF00000e+000 +6.377794716e+002 +5.9203e+028 +6.1232e+028 -1.9563e+028 +7.5648e+028 -2.1098e+029 -1.3703e+028 +1.7892e+031 -2.2855e+029 +3.2541e+028 -2.0331e+029 -8.0543e+027 +1.1908e+028 +1.4835e+028 +6.4754e+028 +2.2127e+029 +6.3816e+028 -4.7899e+029 +4.6025e+029 -2.6820e+028 -2.2162e+029
% function evaluation | noise-free fitness - Fopt (-2.255000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.153813403e+007 +1.153813403e+007 +1.153811148e+007 +1.153811148e+007 -5.3348e-001 -3.2533e+000 +8.6417e-001 -1.9356e+000 -7.3888e+000 -2.1404e+000 +2.9076e+000 -4.3291e-001 +2.0219e+000 +1.2568e+001 -4.4350e+000 -1.8241e+000 +3.7597e+000 -2.2436e+000 -7.2828e-001 +3.9675e+000 -5.9560e+000 +5.9855e+000 +3.7021e+000 +6.9313e+000
2 +8.762244864e+003 +8.762244864e+003 +8.739694864e+003 +8.739694864e+003 +1.0325e+000 -2.4286e+000 +7.1181e-001 +9.1233e-001 +1.5561e+000 -3.0114e+000 -1.5826e+000 -1.6225e+000 -2.5633e+000 +2.8218e+000 -4.0377e+000 +7.7735e-001 +5.2832e-001 +1.0380e+000 +2.4718e+000 -3.9580e+000 +7.6734e-001 +4.7202e+000 +1.4367e+000 +6.0996e+000
25 +4.606303325e+003 +4.606303325e+003 +4.583753325e+003 +4.583753325e+003 -2.9886e+000 -1.9715e+000 +5.9502e+000 +4.6004e+000 +3.2238e+000 -8.3866e-001 +3.2451e+000 -3.3614e+000 -4.9878e+000 +4.8715e+000 -1.7759e+000 -4.6207e-001 +6.4313e-001 -2.1851e+000 -9.6202e+000 +2.1596e+000 -1.8728e+000 +3.9431e+000 +1.2694e+000 +2.3822e+000
45 +3.443147495e+003 +3.443147495e+003 +3.420597495e+003 +3.420597495e+003 -1.5648e+000 +1.4586e+000 -1.8024e+000 +7.2266e+000 -5.3857e+000 -2.6804e+000 +5.5649e+000 -9.5398e-002 -9.2036e-001 +5.2859e+000 -3.3445e+000 -2.4136e+000 -5.1980e+000 +1.2435e-001 -5.6485e+000 +2.7026e+000 +1.4507e+000 +9.1483e-001 +1.7301e+000 +8.0960e+000
127 +5.548753093e+002 +5.548753093e+002 +5.323253093e+002 +5.323253093e+002 -5.7099e+000 -3.4847e+000 +5.4220e+000 +2.6787e+000 -2.5038e+000 -1.9633e+000 -5.0846e-001 -3.0872e+000 -1.0250e+000 +4.8435e+000 -3.6323e+000 +1.4050e-001 -3.3411e+000 -3.8666e-001 -3.3958e+000 +3.1106e+000 -2.6688e-001 +2.7816e+000 +7.9358e+000 +7.9561e+000
162 +4.100256750e+002 +4.100256750e+002 +3.874756750e+002 +3.874756750e+002 -5.2714e+000 -3.8486e+000 +3.4050e+000 +4.8795e+000 -9.0751e-001 -2.6628e+000 +5.1162e+000 +4.1090e-001 +6.6282e-001 +6.0980e+000 -3.1166e+000 +3.2324e-002 -1.6467e-001 -9.3089e-002 +1.4795e-001 +4.0334e+000 -1.4275e+000 -6.7079e-001 +2.8590e+000 +5.8765e+000
94972 +1.#INF00000e+000 +4.100256750e+002 +1.#INF00000e+000 +3.874756750e+002 -4.9328e+027 +1.1572e+028 -4.7797e+028 -9.0685e+028 -9.8654e+028 +3.6642e+028 +6.3737e+028 -1.4339e+028 -4.7735e+029 +1.4863e+027 -2.1365e+027 -9.4734e+028 -1.1580e+031 -2.2759e+028 -1.4350e+029 +3.7374e+028 +8.7737e+028 +6.2242e+029 -8.3588e+027 +5.8403e+028
% function evaluation | noise-free fitness - Fopt (1.366000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
