% function evaluation | noise-free fitness - Fopt (7.135000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.674947286e+001 +6.674947286e+001 +1.380994729e+002 +1.380994729e+002 +5.1254e+000 -6.7072e+000 -6.9289e-001 +5.8878e+000 -1.3366e+000 -6.9984e+000 +5.7953e+000 -4.9764e+000 -6.3295e+000 -1.5221e+000 +4.6056e-001 -2.5584e+000 -8.2465e+000 -1.4975e+000 +3.2614e-001 +3.6432e+000 +4.7786e-001 -2.0514e+000 +1.2972e+000 +1.5035e-002
12 +5.565438149e+001 +5.565438149e+001 +1.270043815e+002 +1.270043815e+002 +5.8300e+000 -4.5978e-001 +3.4097e+000 +7.6940e+000 +1.7877e+000 -2.2379e+000 +4.0089e+000 -1.5318e+000 +4.3290e+000 -4.6187e+000 -5.6717e+000 -2.2480e+000 +1.5734e+000 -6.4275e+000 -8.5228e-001 +7.6800e+000 +3.3783e+000 -2.4842e+000 -3.6351e-001 -3.9756e-001
144 +5.083602388e+001 +5.083602388e+001 +1.221860239e+002 +1.221860239e+002 +5.3893e+000 -1.4929e+000 -4.2525e-001 +5.8062e+000 -1.5851e+000 -2.7984e+000 +4.6641e+000 +1.4018e+000 +2.2915e+000 -8.0634e-001 -1.1603e+000 -3.5551e+000 -5.8307e+000 -4.6401e+000 +1.0795e+000 +6.0123e+000 -3.0145e+000 -2.1026e+000 -6.9791e-001 +1.8383e-001
188 +4.997044953e+001 +4.997044953e+001 +1.213204495e+002 +1.213204495e+002 +6.4921e-001 -1.1845e+000 -1.9603e+000 +5.9168e+000 -2.4193e+000 -3.3863e+000 +4.2734e+000 -1.4248e-001 -1.8736e+000 -3.3271e+000 -3.7441e-001 -1.6274e+000 -5.2297e+000 -2.5727e+000 +2.2542e+000 +1.8596e+000 +9.2661e-001 +3.4010e-001 +1.0391e+000 +1.9474e+000
200 +4.295004244e+001 +4.295004244e+001 +1.143000424e+002 +1.143000424e+002 +3.7766e+000 +6.9886e-001 -4.4006e+000 +4.8231e+000 +2.1836e+000 -3.3898e+000 +5.1059e+000 +2.4924e+000 +3.3762e+000 -1.1734e+000 +8.0955e-004 -6.5061e+000 -4.6085e+000 -2.0888e+000 +6.3628e-001 +1.1627e+000 -5.6877e+000 +3.8330e-001 +2.8625e+000 -9.1352e-001
365 +3.970448761e+001 +3.970448761e+001 +1.110544876e+002 +1.110544876e+002 +3.4898e+000 -1.8648e+000 -1.0037e+000 -1.1771e+000 +1.9358e+000 -1.8975e-001 +4.0877e+000 -2.2999e+000 +2.7452e+000 -8.2111e-001 -1.8251e+000 -2.6678e+000 -9.6153e-001 -5.0368e+000 +1.7040e+000 +4.9890e+000 -4.4485e+000 -3.2824e+000 -7.1834e-001 -3.8111e-001
433 +3.638905880e+001 +3.638905880e+001 +1.077390588e+002 +1.077390588e+002 +1.0447e+000 -6.8245e-001 -7.7239e-001 +4.8980e+000 +6.7215e-001 -1.4456e+000 +1.9971e+000 -1.2217e+000 +3.3578e+000 +2.9238e+000 -3.2677e+000 -4.6039e+000 -4.5230e+000 -3.6577e+000 -2.9931e+000 -4.4245e+000 +4.8318e+000 -1.1220e+000 -1.7340e+000 +2.0595e+000
682 +3.331829168e+001 +3.331829168e+001 +1.046682917e+002 +1.046682917e+002 +1.2481e+000 -2.1461e-001 -2.6098e+000 +1.1309e+000 -6.6536e-003 +1.7898e+000 +1.7452e+000 +1.6037e+000 +3.4444e+000 -1.7437e+000 +9.9227e-001 -2.0708e+000 -3.8923e-001 -5.0125e+000 -6.5450e-001 +4.0152e+000 -5.6621e-001 -1.2580e+000 +5.7895e+000 -6.5920e-001
3972 +2.739184770e+001 +2.739184770e+001 +9.874184770e+001 +9.874184770e+001 +1.7384e+000 +8.4976e-001 -3.1946e+000 -6.4241e+000 -4.7482e-001 +1.9963e+000 +4.7321e+000 -3.0232e-001 +1.8097e+000 +4.2007e+000 +1.6130e+000 -1.2681e+000 +1.6390e+000 +1.9832e+000 +2.9350e-001 +1.1396e-001 +2.6680e+000 -2.6071e+000 +7.4641e-001 -1.9634e+000
% function evaluation | noise-free fitness - Fopt (-3.552200000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
