% function evaluation | noise-free fitness - Fopt (-1.694000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.500305087e+002 +3.500305087e+002 +3.330905087e+002 +3.330905087e+002 +7.5273e-001 -7.0553e-001 -1.1150e+000 +6.6807e-001 +1.3708e+000 -1.1940e+000 +3.5227e+000 -7.2295e+000 +2.6519e+000 -2.9237e+000 +1.4142e+000 +5.5053e+000 +7.4119e+000 -7.9476e-001 +3.5027e+000 -1.6741e+000 +6.8390e-001 +6.0875e+000 -1.8920e-001 +3.0568e+000
6 +2.665523390e+002 +2.665523390e+002 +2.496123390e+002 +2.496123390e+002 +6.4213e+000 -3.2549e-001 +5.2544e-001 -5.0516e+000 +8.1330e+000 -3.7256e+000 -3.2536e+000 +1.7011e-001 +1.4635e+000 +2.1022e+000 -3.6430e+000 +3.1394e-001 +1.1478e+000 +5.1988e-001 +3.6936e+000 +1.2814e+000 -1.1443e-001 -1.9242e+000 -1.4510e+000 -4.3064e+000
17 +2.366737888e+002 +2.366737888e+002 +2.197337888e+002 +2.197337888e+002 +4.2494e+000 +3.7815e-001 +3.0224e-001 +5.7987e-001 +4.3839e+000 -4.7048e+000 -4.0066e+000 -1.6209e+000 +3.1590e+000 +2.2530e+000 -1.7532e+000 +5.4461e+000 +3.0120e+000 +4.8549e-001 +5.7019e+000 +1.5431e+000 -2.2106e+000 -2.4658e-001 -4.4185e+000 +1.4474e+000
47 +1.617673048e+002 +1.617673048e+002 +1.448273048e+002 +1.448273048e+002 +2.5173e+000 +1.3744e+000 -1.3975e+000 +2.2388e+000 -2.1385e-001 +1.4651e+000 -3.7420e+000 -1.2431e+000 +2.0674e+000 +2.2625e+000 -4.2414e-001 -4.7674e+000 +1.1779e+000 +1.0297e+000 +3.2597e+000 +5.0700e+000 +2.2666e+000 +2.2199e+000 -3.6144e+000 +6.6386e-001
74 +1.512617532e+002 +1.512617532e+002 +1.343217532e+002 +1.343217532e+002 +2.9699e+000 +3.9580e+000 +5.9166e-002 -1.8203e-001 +3.8322e+000 -4.0453e+000 -3.1293e+000 -3.4019e+000 +2.5287e+000 -5.5732e-001 -4.4579e-001 -1.3729e+000 +2.3393e+000 -2.4311e-001 +2.9978e+000 +2.1128e+000 +4.7004e-001 +5.1020e+000 -3.1912e+000 +5.1652e-001
112 +1.343858537e+002 +1.343858537e+002 +1.174458537e+002 +1.174458537e+002 +4.5804e+000 +4.7767e+000 -5.4127e+000 -2.3212e+000 -1.5931e+000 -6.0276e+000 -3.1573e+000 -2.7434e+000 +2.1974e-001 +1.0077e+000 +6.9252e-001 -9.2544e-001 +4.3623e+000 -1.2126e+000 +2.3054e+000 +2.3841e+000 +5.0942e+000 -2.3981e+000 +1.9394e+000 +2.7550e+000
153 +9.712179677e+001 +9.712179677e+001 +8.018179677e+001 +8.018179677e+001 +3.1802e+000 +2.9677e+000 +7.4014e-001 +9.1699e-001 -7.2007e-001 -2.9180e+000 +3.8694e+000 -2.5766e+000 +1.0032e+000 +6.8627e-002 +5.7441e-001 -3.7061e-002 +1.9259e+000 -1.1123e+000 +4.6471e+000 +3.0127e+000 +6.6849e-001 -4.4241e-001 -2.7586e-001 +2.5885e+000
254 +6.902204541e+001 +6.902204541e+001 +5.208204541e+001 +5.208204541e+001 +3.1107e+000 +9.3812e-001 -1.0511e+000 +2.6638e+000 +4.5487e+000 -4.1851e+000 -2.0429e+000 -7.9697e-001 -8.7199e-001 -8.5896e-001 +2.2613e+000 +1.0464e+000 +1.9943e+000 -3.8288e+000 -2.6950e-001 +1.3929e+000 +3.2886e-001 +1.9686e+000 -4.0303e+000 -7.8631e-002
343 +6.502740968e+001 +6.502740968e+001 +4.808740968e+001 +4.808740968e+001 +4.5824e+000 +2.2103e+000 -4.0234e+000 +9.0936e-001 +4.0905e+000 -2.9397e+000 -1.2071e+000 -1.6093e+000 -1.0713e+000 -1.0514e+000 +3.8153e-001 +3.0253e+000 +2.1821e+000 +6.8475e-001 +4.6600e+000 +4.2958e+000 +2.5110e+000 +4.4913e+000 -3.1082e+000 -1.7327e+000
470 +6.341221902e+001 +6.341221902e+001 +4.647221902e+001 +4.647221902e+001 +2.2824e+000 +9.6280e-001 -4.5856e+000 -1.8928e+000 +2.5437e+000 -2.2608e+000 -4.5587e-001 +2.0099e+000 -2.2575e+000 -9.0716e-001 -1.5586e+000 +1.3131e+000 -7.4160e-001 -1.8348e+000 +1.3424e+000 +3.6061e-001 -1.8678e-001 +5.7054e-001 -3.9718e+000 +4.6622e-001
