% function evaluation | noise-free fitness - Fopt (2.997000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.377001182e+003 +2.377001182e+003 +2.406971182e+003 +2.406971182e+003 +4.3669e+000 -2.8078e+000 +5.1966e+000 -1.1312e+000 -3.3758e+000
2 +1.475393259e+003 +1.475393259e+003 +1.505363259e+003 +1.505363259e+003 +3.5018e+000 -3.8034e+000 +4.7549e-001 -5.5579e+000 +2.8671e+000
3 +1.222745892e+003 +1.222745892e+003 +1.252715892e+003 +1.252715892e+003 +7.5076e-001 -1.0788e+000 +1.3599e+000 -5.0532e+000 +1.3888e+000
6 +7.738360080e+002 +7.738360080e+002 +8.038060080e+002 +8.038060080e+002 +3.9949e+000 -2.4343e+000 -1.7732e+000 -6.3061e-001 +1.9862e+000
63 +7.549649015e+002 +7.549649015e+002 +7.849349015e+002 +7.849349015e+002 -1.2436e+000 -7.4415e-002 -2.6573e+000 -5.4327e+000 +7.8719e-001
70 +7.094854789e+002 +7.094854789e+002 +7.394554789e+002 +7.394554789e+002 +2.5585e+000 -2.1001e+000 -1.5658e+000 -4.4278e+000 +1.4078e+000
71 +6.971713587e+002 +6.971713587e+002 +7.271413587e+002 +7.271413587e+002 +1.3835e+000 -3.3731e-001 -1.6719e+000 -5.0122e+000 +4.9252e-001
86 +5.577930307e+002 +5.577930307e+002 +5.877630307e+002 +5.877630307e+002 -3.4182e-001 -2.8124e+000 -2.7806e+000 -4.7048e+000 +1.9887e-002
93 +4.865614586e+002 +4.865614586e+002 +5.165314586e+002 +5.165314586e+002 -2.3909e+000 +2.6911e+000 -2.0591e+000 -1.6569e+000 +2.3167e+000
97 +4.239304737e+002 +4.239304737e+002 +4.539004737e+002 +4.539004737e+002 +2.2379e+000 -5.8606e+000 -3.1958e+000 -3.5577e+000 +8.0391e-003
151 +3.707710345e+002 +3.707710345e+002 +4.007410345e+002 +4.007410345e+002 +1.5086e-001 -1.7456e+000 -2.5827e+000 -3.4288e+000 +1.8254e-001
172 +3.603313916e+002 +3.603313916e+002 +3.903013916e+002 +3.903013916e+002 +2.2779e+000 -3.2154e+000 -2.8513e+000 -3.0581e+000 -2.2374e-001
204 +3.459649931e+002 +3.459649931e+002 +3.759349931e+002 +3.759349931e+002 +2.1950e-001 -2.1176e+000 -2.8954e+000 -3.2935e+000 +2.0816e-001
208 +3.338832249e+002 +3.338832249e+002 +3.638532249e+002 +3.638532249e+002 +1.0326e+000 -1.8735e+000 -2.6340e+000 -3.2867e+000 +3.0456e-001
239 +3.241663158e+002 +3.241663158e+002 +3.541363158e+002 +3.541363158e+002 +6.0734e-001 -2.2796e+000 -2.6923e+000 -3.0641e+000 +1.7677e-001
266 +3.230196074e+002 +3.230196074e+002 +3.529896074e+002 +3.529896074e+002 +1.0084e+000 -1.7302e+000 -3.4121e+000 -3.1225e+000 +7.1522e-001
280 +2.787767989e+002 +2.787767989e+002 +3.087467989e+002 +3.087467989e+002 +1.0196e+000 -2.2159e+000 -3.0949e+000 -3.0709e+000 +5.3948e-001
289 +2.357518723e+002 +2.357518723e+002 +2.657218723e+002 +2.657218723e+002 +1.3670e+000 -2.2294e+000 -3.0796e+000 -2.9991e+000 +1.3858e+000
313 +1.881119727e+002 +1.881119727e+002 +2.180819727e+002 +2.180819727e+002 +1.2926e+000 -2.9572e+000 -3.4988e+000 -2.4426e+000 +8.9398e-001
366 +1.542528553e+002 +1.542528553e+002 +1.842228553e+002 +1.842228553e+002 +9.4945e-001 -3.0984e+000 -3.5923e+000 -2.3443e+000 +1.4424e+000
411 +1.330867586e+002 +1.330867586e+002 +1.630567586e+002 +1.630567586e+002 +1.1766e+000 -3.0130e+000 -3.6250e+000 -2.5642e+000 +1.5657e+000
416 +1.158722925e+002 +1.158722925e+002 +1.458422925e+002 +1.458422925e+002 +1.1132e+000 -2.3919e+000 -3.4876e+000 -2.5447e+000 +2.3863e+000
435 +1.141415825e+002 +1.141415825e+002 +1.441115825e+002 +1.441115825e+002 +1.1218e+000 -2.6339e+000 -3.4791e+000 -2.5034e+000 +2.1006e+000
463 +9.454102150e+001 +9.454102150e+001 +1.245110215e+002 +1.245110215e+002 +1.0611e+000 -2.9079e+000 -3.7398e+000 -2.3903e+000 +1.9831e+000
477 +8.861231744e+001 +8.861231744e+001 +1.185823174e+002 +1.185823174e+002 +1.1583e+000 -2.8546e+000 -3.6283e+000 -2.3685e+000 +2.3625e+000
502 +5.174246028e+001 +5.174246028e+001 +8.171246028e+001 +8.171246028e+001 +1.1268e+000 -2.5733e+000 -3.7687e+000 -2.1077e+000 +2.3289e+000
572 +2.903013259e+001 +2.903013259e+001 +5.900013259e+001 +5.900013259e+001 +1.1521e+000 -2.5450e+000 -3.8932e+000 -2.1305e+000 +2.7350e+000
709 +2.551411722e+001 +2.551411722e+001 +5.548411722e+001 +5.548411722e+001 +1.1417e+000 -2.4930e+000 -3.7947e+000 -2.0498e+000 +2.5936e+000
727 +2.412610813e+001 +2.412610813e+001 +5.409610813e+001 +5.409610813e+001 +1.1515e+000 -2.5370e+000 -3.7881e+000 -2.0751e+000 +2.6139e+000
