% function evaluation | noise-free fitness - Fopt (2.997000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.710597440e+003 +1.710597440e+003 +1.740567440e+003 +1.740567440e+003 -3.1613e+000 +3.8638e+000 +3.3287e+000
2 +9.046729966e+002 +9.046729966e+002 +9.346429966e+002 +9.346429966e+002 +1.4550e+000 +3.6490e+000 -1.2917e+000
4 +6.504587486e+002 +6.504587486e+002 +6.804287486e+002 +6.804287486e+002 -7.6396e-001 +4.0671e+000 -3.1600e+000
31 +5.125686003e+002 +5.125686003e+002 +5.425386003e+002 +5.425386003e+002 -5.7329e-001 +4.2845e+000 -4.8982e+000
36 +4.635475312e+002 +4.635475312e+002 +4.935175312e+002 +4.935175312e+002 -1.2787e+000 +4.3176e+000 -5.4724e+000
48 +4.034686477e+002 +4.034686477e+002 +4.334386477e+002 +4.334386477e+002 -1.5159e+000 +3.8497e+000 -5.6424e+000
49 +3.567272115e+002 +3.567272115e+002 +3.866972115e+002 +3.866972115e+002 -1.9200e+000 +4.1474e+000 -7.1320e+000
61 +3.468240702e+002 +3.468240702e+002 +3.767940702e+002 +3.767940702e+002 -1.7988e+000 +3.9455e+000 -6.8189e+000
71 +2.651879637e+002 +2.651879637e+002 +2.951579637e+002 +2.951579637e+002 -1.8078e+000 +1.9837e+000 -5.6130e+000
78 +2.418957670e+002 +2.418957670e+002 +2.718657670e+002 +2.718657670e+002 -5.0121e-001 +2.1872e+000 -5.5722e+000
95 +2.245651116e+002 +2.245651116e+002 +2.545351116e+002 +2.545351116e+002 -1.3673e+000 +2.3300e+000 -5.9340e+000
99 +1.830494860e+002 +1.830494860e+002 +2.130194860e+002 +2.130194860e+002 -1.5883e+000 +1.2175e+000 -6.0197e+000
112 +1.041745060e+002 +1.041745060e+002 +1.341445060e+002 +1.341445060e+002 -1.1113e+000 +1.2039e+000 -6.3686e+000
155 +9.638338930e+001 +9.638338930e+001 +1.263533893e+002 +1.263533893e+002 -5.7996e-001 +9.4705e-001 -5.7722e+000
174 +8.977493139e+001 +8.977493139e+001 +1.197449314e+002 +1.197449314e+002 -7.1811e-001 +9.2738e-001 -5.9862e+000
184 +8.555089872e+001 +8.555089872e+001 +1.155208987e+002 +1.155208987e+002 -8.2815e-001 +1.0030e+000 -6.0493e+000
207 +7.668882144e+001 +7.668882144e+001 +1.066588214e+002 +1.066588214e+002 -8.1128e-001 +9.4436e-001 -5.8738e+000
227 +7.309157738e+001 +7.309157738e+001 +1.030615774e+002 +1.030615774e+002 -8.8707e-001 +9.3510e-001 -5.9156e+000
263 +7.010121765e+001 +7.010121765e+001 +1.000712177e+002 +1.000712177e+002 -8.8791e-001 +9.2634e-001 -5.9412e+000
266 +6.840194930e+001 +6.840194930e+001 +9.837194930e+001 +9.837194930e+001 -8.3629e-001 +8.9322e-001 -5.9169e+000
273 +6.496673099e+001 +6.496673099e+001 +9.493673099e+001 +9.493673099e+001 -8.5372e-001 +8.3329e-001 -5.9159e+000
321 +6.451705765e+001 +6.451705765e+001 +9.448705765e+001 +9.448705765e+001 -8.4287e-001 +8.2816e-001 -5.8851e+000
353 +6.246915875e+001 +6.246915875e+001 +9.243915875e+001 +9.243915875e+001 -8.0961e-001 +8.1366e-001 -5.8684e+000
426 +6.165539020e+001 +6.165539020e+001 +9.162539020e+001 +9.162539020e+001 -8.2615e-001 +8.1638e-001 -5.8951e+000
% function evaluation | noise-free fitness - Fopt (-5.171000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.396729387e+003 +1.396729387e+003 +1.345019387e+003 +1.345019387e+003 +1.7120e-002 -1.9628e+000 -1.7002e+000
