% function evaluation | noise-free fitness - Fopt (-4.620900000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.338549080e+003 +1.338549080e+003 +8.764590799e+002 +8.764590799e+002 -7.4937e+000 -3.6947e+000 -6.1158e+000 +4.5400e+000 +2.5329e+000 -2.0328e+000 +3.8843e+000 +7.0919e+000 +1.9469e+000 +4.3122e+000
2 +6.363293530e+002 +6.363293530e+002 +1.742393530e+002 +1.742393530e+002 -3.2246e+000 -1.5649e+000 -6.1089e+000 +5.4718e+000 +4.6365e+000 +1.2475e+000 +1.9036e+000 +2.2895e+000 +2.1515e+000 -5.5975e+000
3 +5.061271613e+002 +5.061271613e+002 +4.403716132e+001 +4.403716132e+001 -2.2161e+000 -1.5401e+000 -3.7188e+000 +1.9133e+000 +6.4144e+000 +2.5428e+000 +4.0795e+000 +3.8860e+000 +7.1723e-001 +3.2309e+000
35 +2.587965444e+002 +2.587965444e+002 -2.032934556e+002 -2.032934556e+002 -3.2973e+000 -7.6260e-001 -2.4248e+000 +1.3000e+000 +3.4399e+000 -1.2381e+000 +3.4445e+000 +4.2432e+000 -8.7267e-001 +1.1125e+000
60 +2.394279637e+002 +2.394279637e+002 -2.226620363e+002 -2.226620363e+002 -5.2673e+000 -2.4589e+000 +6.6623e-001 +2.8257e+000 +3.8741e+000 +4.4222e+000 +4.2804e+000 +2.8121e+000 +3.7822e-001 +4.8252e-001
71 +2.223058845e+002 +2.223058845e+002 -2.397841155e+002 -2.397841155e+002 -2.4074e+000 -1.1828e+000 -3.7330e+000 +3.1026e+000 +4.4244e+000 +5.2322e-001 +3.1406e+000 +2.6941e+000 +5.9216e-001 -4.2833e-001
89 +2.170852803e+002 +2.170852803e+002 -2.450047197e+002 -2.450047197e+002 -2.5187e+000 -1.0973e+000 -1.6155e+000 +1.9237e+000 +1.6855e+000 -2.5285e-001 +3.4735e+000 +1.4144e+000 -9.9955e-001 +1.5124e+000
137 +1.264592653e+002 +1.264592653e+002 -3.356307347e+002 -3.356307347e+002 -2.3881e+000 +5.8872e-001 -1.7189e+000 +2.0307e+000 +2.8881e+000 +4.2620e-001 +3.5289e+000 +3.6106e+000 +2.6890e+000 -5.4377e-001
254 +1.242195076e+002 +1.242195076e+002 -3.378704924e+002 -3.378704924e+002 -3.1326e+000 +1.3897e+000 -1.6730e-001 +2.1700e+000 -4.2681e-001 +1.3079e+000 +3.5233e+000 +1.5215e+000 +1.3980e+000 +4.8232e-001
380 +1.216380646e+002 +1.216380646e+002 -3.404519354e+002 -3.404519354e+002 -1.1911e+000 -1.3284e-001 +1.5743e+000 +1.0936e+000 +1.1910e+000 +2.6828e+000 +4.0776e+000 +2.9588e+000 +2.8291e+000 +6.2997e-001
421 +1.182451006e+002 +1.182451006e+002 -3.438448994e+002 -3.438448994e+002 -2.4766e+000 -2.4420e-001 +1.2629e+000 +9.1084e-001 +1.2972e+000 +2.5634e+000 +3.8740e+000 +2.6589e+000 +1.9322e+000 -8.6112e-001
441 +1.140489175e+002 +1.140489175e+002 -3.480410825e+002 -3.480410825e+002 -4.0484e+000 -2.6117e-001 +5.1849e+000 +8.2877e-001 +1.6086e+000 +3.5384e+000 +3.7564e+000 +1.1040e+000 +1.7057e+000 -3.4156e-001
479 +7.275153944e+001 +7.275153944e+001 -3.893384606e+002 -3.893384606e+002 -3.1745e+000 -4.0210e-001 +9.3377e-001 +1.3661e+000 +1.4816e+000 +1.0952e+000 +3.0338e+000 +2.4725e+000 +2.2792e+000 -2.4149e-001
653 +6.632352645e+001 +6.632352645e+001 -3.957664736e+002 -3.957664736e+002 -2.2149e+000 +1.6146e+000 +1.4048e+000 +2.1766e-002 +1.7981e+000 +1.7951e+000 +3.4972e+000 +2.8603e+000 +1.4503e+000 +3.4568e-001
748 +5.609809633e+001 +5.609809633e+001 -4.059919037e+002 -4.059919037e+002 -2.5583e+000 +2.4416e+000 +2.2289e+000 +1.3602e+000 +2.2154e+000 +2.2121e+000 +3.2468e+000 +2.5220e+000 +1.5322e+000 -2.3668e-001
1206 +3.804606638e+001 +3.804606638e+001 -4.240439336e+002 -4.240439336e+002 +4.9111e-001 +1.3623e+000 +2.2769e+000 +1.5676e+000 +2.8956e+000 +2.6993e+000 +2.6517e+000 +1.7613e+000 +2.1779e+000 -2.3426e-001
3309 +3.424598800e+001 +3.424598800e+001 -4.278440120e+002 -4.278440120e+002 -1.2941e+000 +1.6705e+000 +3.7028e+000 +1.3797e+000 +1.6024e+000 +2.1188e+000 +2.1164e+000 +2.2051e+000 +1.4841e+000 +4.9344e-002
6473 +2.247678648e+001 +2.247678648e+001 -4.396132135e+002 -4.396132135e+002 -3.2905e+000 +1.3973e+000 +1.3689e+000 -1.0231e-002 +2.4285e+000 +2.1897e+000 +2.0575e+000 +2.6363e+000 +1.0765e+000 +7.0336e-002
7491 +1.977965869e+001 +1.977965869e+001 -4.423103413e+002 -4.423103413e+002 -2.3514e+000 +2.3738e+000 +3.8974e+000 +7.4330e-001 +2.3600e+000 +2.1294e+000 +2.0912e+000 +2.2614e+000 +1.8660e+000 +7.4039e-002
8987 +1.677573920e+001 +1.677573920e+001 -4.453142608e+002 -4.453142608e+002 -3.2674e+000 +2.2234e+000 +1.3497e+000 +6.5515e-001 +2.3228e+000 +2.1775e+000 +2.0476e+000 +3.5012e+000 +1.7633e+000 +7.1264e-002
% function evaluation | noise-free fitness - Fopt (7.766000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.303553199e+005 +2.303553199e+005 +2.304329799e+005 +2.304329799e+005 +8.8112e-001 +2.9809e+000 -4.8037e+000 -7.0412e+000 +4.1382e+000 -1.5532e+000 +9.4332e+000 -2.2326e-001 -3.4778e+000 +1.1150e+001
2 +1.894294237e+003 +1.894294237e+003 +1.971954237e+003 +1.971954237e+003 +5.2463e+000 +3.1692e+000 -1.4224e+000 +1.3194e+000 +2.2454e+000 +2.7131e+000 +3.5599e+000 +2.6520e+000 -1.5688e+000 +1.6426e+000
3 +1.347673216e+003 +1.347673216e+003 +1.425333216e+003 +1.425333216e+003 +6.9232e-001 +4.1057e+000 -1.3603e-001 -3.5600e-001 +4.7679e+000 -2.2066e+000 -7.4046e+000 +4.4129e+000 -2.5837e+000 -1.6273e+000
9 +1.175893846e+003 +1.175893846e+003 +1.253553846e+003 +1.253553846e+003 +3.5107e+000 +3.9800e+000 -1.8726e+000 -5.3453e-001 +1.9336e+000 -1.5199e+000 +1.9147e+000 +2.3872e+000 -1.5733e+000 +8.6785e-001
