% function evaluation | noise-free fitness - Fopt (-6.211100000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.109176335e+007 +9.109176335e+007 +9.109114224e+007 +9.109114224e+007 +4.8162e+000 -3.4961e+000 -1.0065e+000 -3.1038e+000 -1.2498e+000
6 +7.055089774e+007 +7.055089774e+007 +7.055027663e+007 +7.055027663e+007 +4.6961e+000 -1.8049e+000 -6.9252e-001 -1.6044e+000 -5.4846e-001
17 +3.686863498e+007 +3.686863498e+007 +3.686801387e+007 +3.686801387e+007 +4.4412e+000 +2.1707e+000 -2.3541e+000 -2.0268e+000 -1.1040e+000
43 +3.222678835e+007 +3.222678835e+007 +3.222616724e+007 +3.222616724e+007 +4.0818e+000 +1.6080e+000 -4.9959e-001 -2.7319e+000 -1.0895e+000
75 +3.068621052e+007 +3.068621052e+007 +3.068558941e+007 +3.068558941e+007 +2.7352e+000 -8.5413e-002 +1.6602e-001 -2.7052e+000 -3.5730e-001
79 +2.911431955e+007 +2.911431955e+007 +2.911369844e+007 +2.911369844e+007 +3.6888e+000 +4.4756e+000 +2.9188e+000 -2.6215e+000 -1.6135e+000
82 +2.716965772e+007 +2.716965772e+007 +2.716903661e+007 +2.716903661e+007 +3.2670e+000 +1.4105e+000 -8.7348e-001 -2.2031e+000 -9.3350e-001
102 +2.480651092e+007 +2.480651092e+007 +2.480588981e+007 +2.480588981e+007 +3.3453e+000 +1.6155e+000 +6.7724e-001 -2.9593e+000 -1.1981e+000
104 +1.948868402e+007 +1.948868402e+007 +1.948806291e+007 +1.948806291e+007 +3.2537e+000 +2.6435e+000 +3.6787e-002 -3.6252e+000 -1.1299e+000
112 +1.391240111e+007 +1.391240111e+007 +1.391178000e+007 +1.391178000e+007 +2.2016e+000 +2.4147e+000 +1.8936e+000 -3.2728e+000 -1.2760e+000
132 +1.249342833e+007 +1.249342833e+007 +1.249280722e+007 +1.249280722e+007 +2.1891e+000 +2.8598e+000 +1.7703e+000 -3.0376e+000 -1.0368e+000
144 +9.608087085e+006 +9.608087085e+006 +9.607465975e+006 +9.607465975e+006 +1.4107e+000 +3.9306e+000 +1.9986e+000 -3.2917e+000 -1.6193e+000
149 +5.039466548e+006 +5.039466548e+006 +5.038845438e+006 +5.038845438e+006 -1.1577e+000 +3.6825e+000 +3.2179e+000 -3.8275e+000 -4.7114e-001
153 +9.095290472e+005 +9.095290472e+005 +9.089079372e+005 +9.089079372e+005 -1.4330e+000 +3.6548e+000 -2.4250e+000 -2.7054e+000 -2.3121e+000
251 +8.603613974e+005 +8.603613974e+005 +8.597402874e+005 +8.597402874e+005 -1.9692e-001 +4.1203e+000 -1.1573e+000 -3.1662e+000 -7.8691e-001
290 +3.260494111e+005 +3.260494111e+005 +3.254283011e+005 +3.254283011e+005 -6.1005e-001 +4.0560e+000 +2.8275e-001 -3.2947e+000 -4.7324e-001
294 +1.596867095e+005 +1.596867095e+005 +1.590655995e+005 +1.590655995e+005 -7.2249e-001 +4.3878e+000 -2.9539e-001 -3.5589e+000 -6.5851e-001
351 +1.904880622e+004 +1.904880622e+004 +1.842769622e+004 +1.842769622e+004 -8.8259e-001 +4.1240e+000 -2.2163e-001 -3.6150e+000 -8.3593e-001
428 +1.532871110e+004 +1.532871110e+004 +1.470760110e+004 +1.470760110e+004 -8.4017e-001 +4.0463e+000 +3.9497e-001 -3.7842e+000 -4.1918e-001
431 +4.293286381e+003 +4.293286381e+003 +3.672176381e+003 +3.672176381e+003 -1.0223e+000 +4.1250e+000 -3.7203e-001 -3.6785e+000 -7.5832e-001
516 +4.549023909e+002 +4.549023909e+002 -1.662076091e+002 -1.662076091e+002 -9.0283e-001 +3.9952e+000 +1.2549e-001 -3.7637e+000 -5.0443e-001
721 +2.071382412e+002 +2.071382412e+002 -4.139717588e+002 -4.139717588e+002 -9.0882e-001 +4.0289e+000 +4.0466e-003 -3.7508e+000 -5.7422e-001
763 +1.128537991e+002 +1.128537991e+002 -5.082562009e+002 -5.082562009e+002 -9.0784e-001 +4.0327e+000 -2.2221e-002 -3.7439e+000 -5.6730e-001
794 +7.635335523e+001 +7.635335523e+001 -5.447566448e+002 -5.447566448e+002 -9.1532e-001 +4.0300e+000 -9.9473e-003 -3.7559e+000 -5.6263e-001
812 +4.034591416e+001 +4.034591416e+001 -5.807640858e+002 -5.807640858e+002 -9.2228e-001 +4.0275e+000 -2.3905e-002 -3.7465e+000 -5.7499e-001
883 +2.600439227e+001 +2.600439227e+001 -5.951056077e+002 -5.951056077e+002 -9.1992e-001 +4.0306e+000 -1.2981e-002 -3.7440e+000 -5.7164e-001
943 +2.419406583e+001 +2.419406583e+001 -5.969159342e+002 -5.969159342e+002 -9.2079e-001 +4.0280e+000 -1.5886e-002 -3.7436e+000 -5.7318e-001
944 +8.291235637e+000 +8.291235637e+000 -6.128187644e+002 -6.128187644e+002 -9.2003e-001 +4.0308e+000 -2.0858e-002 -3.7446e+000 -5.7257e-001
953 +4.651955488e+000 +4.651955488e+000 -6.164580445e+002 -6.164580445e+002 -9.2178e-001 +4.0321e+000 -2.8680e-002 -3.7418e+000 -5.7204e-001
1025 +1.342900331e+000 +1.342900331e+000 -6.197670997e+002 -6.197670997e+002 -9.1838e-001 +4.0303e+000 -2.4046e-002 -3.7424e+000 -5.7264e-001
1109 +7.790529120e-001 +7.790529120e-001 -6.203309471e+002 -6.203309471e+002 -9.1908e-001 +4.0303e+000 -2.8344e-002 -3.7419e+000 -5.7347e-001
1154 +6.805206652e-001 +6.805206652e-001 -6.204294793e+002 -6.204294793e+002 -9.1892e-001 +4.0300e+000 -2.5592e-002 -3.7430e+000 -5.7276e-001
1179 +3.641387486e-001 +3.641387486e-001 -6.207458613e+002 -6.207458613e+002 -9.1925e-001 +4.0301e+000 -2.5995e-002 -3.7426e+000 -5.7268e-001
1281 +2.948725278e-001 +2.948725278e-001 -6.208151275e+002 -6.208151275e+002 -9.1923e-001 +4.0300e+000 -2.5380e-002 -3.7425e+000 -5.7203e-001
1337 +1.969789083e-001 +1.969789083e-001 -6.209130211e+002 -6.209130211e+002 -9.1920e-001 +4.0301e+000 -2.5124e-002 -3.7426e+000 -5.7227e-001
1351 +8.965043392e-002 +8.965043392e-002 -6.210203496e+002 -6.210203496e+002 -9.1918e-001 +4.0303e+000 -2.4988e-002 -3.7426e+000 -5.7199e-001
1407 +8.442007325e-002 +8.442007325e-002 -6.210255799e+002 -6.210255799e+002 -9.1925e-001 +4.0304e+000 -2.4855e-002 -3.7426e+000 -5.7203e-001
1422 +6.032031116e-002 +6.032031116e-002 -6.210496797e+002 -6.210496797e+002 -9.1925e-001 +4.0304e+000 -2.4977e-002 -3.7426e+000 -5.7193e-001
1452 +5.451855771e-002 +5.451855771e-002 -6.210554814e+002 -6.210554814e+002 -9.1923e-001 +4.0304e+000 -2.4883e-002 -3.7428e+000 -5.7190e-001
1565 +5.355814463e-002 +5.355814463e-002 -6.210564419e+002 -6.210564419e+002 -9.1926e-001 +4.0304e+000 -2.4980e-002 -3.7427e+000 -5.7194e-001
207284 +5.248072512e-002 +5.248072512e-002 -6.210575193e+002 -6.210575193e+002 -9.1904e-001 +4.0301e+000 -2.3561e-002 -3.7431e+000 -5.7118e-001
% function evaluation | noise-free fitness - Fopt (-2.548200000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.087014042e+008 +1.087014042e+008 +1.087011494e+008 +1.087011494e+008 -1.0281e+000 -1.8970e+000 -2.3877e+000 -1.9480e+000 -9.6232e-001
2 +5.325017273e+007 +5.325017273e+007 +5.324991791e+007 +5.324991791e+007 -1.5742e+000 -1.5914e-001 -1.9254e+000 -3.6358e+000 -2.3763e+000
4 +5.211144848e+007 +5.211144848e+007 +5.211119366e+007 +5.211119366e+007 -1.0392e+000 -2.2006e+000 -1.2495e+000 -1.8420e+000 -3.6349e+000
22 +4.771347950e+007 +4.771347950e+007 +4.771322468e+007 +4.771322468e+007 -1.3921e+000 +9.8039e-002 -2.8249e+000 -2.7807e+000 -2.5582e+000
28 +3.678621664e+007 +3.678621664e+007 +3.678596182e+007 +3.678596182e+007 -1.3985e-001 -9.2270e-001 -1.7846e+000 -2.0393e+000 -2.9744e+000
30 +2.244785676e+007 +2.244785676e+007 +2.244760194e+007 +2.244760194e+007 -1.5001e-002 +2.5286e-001 -1.1693e-001 -2.7988e+000 -4.9369e+000
66 +2.123710734e+007 +2.123710734e+007 +2.123685252e+007 +2.123685252e+007 +4.3130e+000 +2.3001e-001 -1.7948e+000 -2.6116e+000 -2.8033e+000
77 +1.006707674e+007 +1.006707674e+007 +1.006682192e+007 +1.006682192e+007 +2.7406e+000 +1.9347e+000 -2.1984e+000 -2.1018e+000 -3.2165e+000
