% function evaluation | noise-free fitness - Fopt (-1.694000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.066814876e+002 +5.066814876e+002 +4.897414876e+002 +4.897414876e+002 -9.8677e+000 +8.7821e-001 +1.3228e-001 -5.1669e+000 +2.1386e+000 +6.4414e+000 +2.8097e-001 +4.3959e+000 +1.0283e+000 -5.3597e+000 +1.6597e+000 -3.4277e-001 -9.0981e+000 +3.9899e+000 +3.4084e-001 -4.5530e+000 +2.4755e+000 -5.8487e+000 +1.1178e+000 +4.1539e-001
4 +5.117360479e+001 +5.117360479e+001 +3.423360479e+001 +3.423360479e+001 -6.1217e+000 +2.0208e+000 -1.7185e+000 -1.3290e+000 +4.4729e+000 +2.9209e+000 +5.2408e-002 +4.0088e+000 -2.0170e-001 -4.6878e+000 +2.0909e+000 +2.1185e-001 -2.9220e+000 +4.8416e+000 +2.2371e+000 -5.7478e+000 +2.4746e-001 -1.8100e+000 +4.6272e+000 +4.3327e+000
122 +2.834297586e+001 +2.834297586e+001 +1.140297586e+001 +1.140297586e+001 -2.6916e+000 -2.0703e-001 -6.9578e-001 -2.5010e+000 +3.0297e+000 +1.5342e+000 +1.5290e+000 +2.8090e+000 +2.3051e+000 -4.7594e+000 +1.7803e+000 +4.6117e-003 -4.6180e+000 +3.5083e+000 +8.2100e-001 -5.5562e+000 -1.4148e+000 -4.2483e+000 +3.4082e+000 +3.1370e+000
223 +2.517559212e+001 +2.517559212e+001 +8.235592116e+000 +8.235592116e+000 -2.5391e+000 +4.8441e+000 -6.5287e-001 -1.5382e+000 +4.1828e+000 +3.6706e+000 +3.2247e+000 +3.7037e+000 -3.9004e+000 -3.3259e+000 +4.3091e-001 -2.3764e-001 -1.6405e+000 +4.8163e+000 +4.0046e+000 +1.0911e+000 -3.7399e-001 -2.4824e+000 +3.2388e+000 -3.2684e-002
261 +2.472065153e+001 +2.472065153e+001 +7.780651533e+000 +7.780651533e+000 -3.6009e+000 +1.1441e+000 +2.0997e+000 -1.4972e-001 +2.9882e+000 +4.1285e+000 +3.9796e+000 +3.5838e+000 +1.1549e-001 -3.3415e+000 +3.6985e+000 -9.6456e-001 -2.0784e+000 +3.0618e+000 +3.4285e+000 -2.3638e+000 -1.7087e-001 -4.8523e-001 +3.7153e+000 +1.8875e+000
340 +2.288647452e+001 +2.288647452e+001 +5.946474515e+000 +5.946474515e+000 -1.5284e+000 +1.7123e+000 -1.1456e+000 -2.1169e+000 +3.8227e+000 -2.1381e+000 +3.7790e+000 +2.1578e+000 -8.6007e-001 -3.0989e+000 +5.0986e+000 -1.4246e+000 -2.6939e+000 +3.0278e+000 -9.3528e-002 +2.3216e-001 -9.2549e-001 -4.1721e+000 +9.6724e-001 +2.0986e+000
354 +2.018068033e+001 +2.018068033e+001 +3.240680329e+000 +3.240680329e+000 -2.8469e+000 +1.7184e+000 -2.6899e+000 +4.7187e-001 +2.4980e+000 +2.7720e+000 +2.8557e+000 +1.6547e+000 +1.1313e+000 -1.3947e+000 +1.9687e+000 -2.5635e+000 -1.5583e+000 +2.6638e+000 -1.3904e-001 -3.3619e-001 +8.1272e-002 -2.4422e+000 +1.6677e+000 +5.6053e-001
359 +1.716887191e+001 +1.716887191e+001 +2.288719131e-001 +2.288719131e-001 -3.4869e+000 +3.5164e+000 +3.1597e-001 -4.8074e+000 +5.1605e+000 -1.2485e+000 +3.0238e+000 +2.1586e+000 -2.2649e+000 -4.9790e+000 +1.1082e+000 -4.8162e-001 -2.2572e+000 -8.0566e-001 +3.7950e+000 +2.5670e+000 -2.3393e+000 -3.0214e+000 +1.8525e+000 +3.5436e+000
455 +1.531310125e+001 +1.531310125e+001 -1.626898753e+000 -1.626898753e+000 -1.5770e+000 +3.1680e+000 -1.7799e+000 -2.2854e+000 +4.3891e+000 +4.7351e-001 +2.9322e+000 +1.8888e+000 +1.1236e+000 -3.1927e+000 +2.9315e+000 -4.5675e-001 -2.5844e+000 -2.3679e-001 +2.1287e+000 +9.5783e-001 -2.3723e+000 -2.2583e+000 +3.4262e+000 +1.7821e+000
499 +1.301917513e+001 +1.301917513e+001 -3.920824865e+000 -3.920824865e+000 -4.0137e+000 +1.5918e+000 -1.2700e+000 -2.6201e+000 +2.7646e+000 -1.5795e+000 +9.4480e-001 +1.7124e-001 -5.3046e-001 -3.4090e+000 +2.9753e+000 -6.1553e-001 -2.5854e+000 -2.1561e-001 +1.0558e+000 +5.3140e-001 +1.8043e+000 -2.0911e+000 -1.9097e+000 -1.4872e+000
520 +1.230908693e+001 +1.230908693e+001 -4.630913073e+000 -4.630913073e+000 -1.1539e+000 +3.2871e+000 -2.5927e+000 -1.2387e+000 +3.8876e+000 +6.6334e-001 +4.5351e+000 +1.0846e+000 +5.8782e-001 -2.0400e+000 +3.5512e+000 -2.8629e+000 -1.0182e+000 -1.2918e-001 +2.8131e+000 +2.2640e-001 -1.0058e+000 -1.7032e+000 +1.8351e+000 +2.2904e+000
529 +1.114444456e+001 +1.114444456e+001 -5.795555437e+000 -5.795555437e+000 +9.7244e-001 +1.6278e+000 -2.3348e+000 -2.0340e+000 +3.1687e+000 +3.2568e+000 +3.2415e+000 +3.9029e+000 -8.4775e-001 -1.8126e+000 +1.3779e+000 -1.7201e+000 -1.8273e+000 +2.1579e+000 +2.7766e+000 +2.2847e+000 +1.5761e+000 -9.6563e-001 +7.8353e-001 +3.2606e+000
880 +8.196424225e+000 +8.196424225e+000 -8.743575775e+000 -8.743575775e+000 -6.4583e-001 +3.5482e+000 -1.7232e+000 +9.8088e-001 +3.1548e+000 +9.6336e-001 +1.2793e+000 -2.2232e-001 -1.9482e+000 -3.3481e+000 +2.1807e+000 -1.5615e-001 -3.7244e+000 -1.0012e+000 +1.5834e+000 +3.6523e+000 +1.2490e+000 -2.1201e+000 +5.5525e-001 +1.1026e+000
1156 +6.814041248e+000 +6.814041248e+000 -1.012595875e+001 -1.012595875e+001 +3.8666e-002 +1.0153e+000 -1.4113e+000 -2.1138e+000 +3.6576e+000 -1.9490e+000 +7.6196e-001 +2.8530e-001 -9.0193e-002 -2.1967e+000 +1.9560e+000 -1.6502e-001 -1.2766e+000 -2.8047e+000 +6.2727e-001 +1.8155e+000 +1.7938e+000 -1.6081e+000 +1.1381e+000 +4.6841e+000
1224 +5.959574118e+000 +5.959574118e+000 -1.098042588e+001 -1.098042588e+001 +7.9595e-001 +2.1794e+000 -1.4226e+000 -1.5405e+000 +1.3996e+000 -6.3511e-001 +3.0716e+000 -5.3404e-001 -2.5265e-001 -2.1898e+000 +2.1384e+000 -3.0323e-002 -2.7406e+000 -3.3687e+000 +9.7833e-001 +1.9719e+000 +1.3509e+000 -3.4819e-001 -1.4313e-001 +2.4996e+000
1409 +5.359276616e+000 +5.359276616e+000 -1.158072338e+001 -1.158072338e+001 +2.2944e+000 +2.4813e+000 -2.4854e+000 -1.2475e+000 +1.8674e+000 -2.0215e+000 +1.9356e+000 -1.7702e+000 -7.6946e-001 -2.3609e+000 +1.5509e+000 -2.0086e+000 -1.4266e+000 -1.7772e+000 +3.0992e+000 +1.4369e+000 +3.8502e+000 -1.0599e+000 +1.9018e+000 +1.4137e+000
1544 +4.517792270e+000 +4.517792270e+000 -1.242220773e+001 -1.242220773e+001 +3.0200e+000 +2.9648e+000 -2.9734e+000 -6.4676e-001 +1.0447e+000 -2.1981e+000 +2.3221e+000 -8.5248e-001 -1.0267e+000 -3.7080e+000 +3.1850e+000 -2.1486e+000 -1.1164e+000 -2.5228e-001 +2.0448e+000 +2.4789e+000 +1.7466e+000 -9.2379e-001 +2.7333e-001 +1.3820e+000
1636 +4.068348269e+000 +4.068348269e+000 -1.287165173e+001 -1.287165173e+001 +2.0566e+000 +9.4847e-001 -2.4570e+000 +1.0731e+000 +2.1810e+000 -1.5665e+000 +3.0590e+000 -1.2371e+000 -2.6968e-001 -1.9277e+000 +2.2980e+000 -7.9575e-001 -1.5197e+000 -9.4072e-001 +1.8455e+000 +2.6400e+000 +2.3324e+000 -6.6478e-001 +2.0504e+000 +2.0440e+000
