% function evaluation | noise-free fitness - Fopt (-5.235000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.563692946e+002 +2.563692946e+002 +2.040192946e+002 +2.040192946e+002 -3.3559e+000 +3.9265e+000 +1.4262e+000 -8.3368e+000 -4.0036e+000 -7.4669e+000 -4.1291e+000 -2.0379e-001 -2.9468e+000 -3.4512e+000 +2.5292e+000 -3.9306e+000 -6.1207e+000 -1.0951e+001 +1.2257e+000 +2.1009e+000 -1.8216e+000 +1.1516e+000 +2.2167e+000 -5.3876e-001
3 +2.360647492e+002 +2.360647492e+002 +1.837147492e+002 +1.837147492e+002 -4.3459e+000 +3.5515e+000 +8.7245e-001 -7.6879e+000 -2.0168e+000 -3.4352e+000 +4.5625e-001 -6.9066e-001 +7.9278e+000 +3.1426e+000 +9.0307e+000 -1.8725e+000 -4.2847e+000 -5.1648e+000 +3.2051e+000 -1.0672e-001 +2.2968e+000 -2.8264e+000 -1.7112e+000 +1.5011e+000
8 +1.425516155e+002 +1.425516155e+002 +9.020161549e+001 +9.020161549e+001 -1.1252e+000 +4.7180e+000 -1.1992e+000 -3.5366e+000 -3.1130e+000 -3.3314e+000 -2.2674e+000 -3.7583e-001 +2.9952e+000 +2.1809e+000 +3.4824e+000 -3.6931e+000 -4.6915e-001 -9.4299e-001 +1.4668e+000 +9.9558e-001 -1.9548e+000 +5.4511e+000 +2.9693e+000 +4.1603e-001
62 +1.315402738e+002 +1.315402738e+002 +7.919027378e+001 +7.919027378e+001 -2.3161e+000 +3.7413e+000 +1.9945e+000 -4.0298e+000 -4.2965e+000 -4.2388e+000 -1.5944e+000 -1.5806e+000 +3.1421e+000 +1.8553e+000 +3.2317e+000 -4.9724e+000 -2.7931e+000 -1.5189e+000 -1.5074e+000 -1.5653e+000 -3.7305e+000 +1.1067e+000 +3.4622e+000 +6.8738e-001
82 +1.157395774e+002 +1.157395774e+002 +6.338957737e+001 +6.338957737e+001 -6.6282e-001 +3.7355e+000 +1.5039e+000 -6.1719e+000 -3.3504e+000 -2.1475e+000 +8.9115e-001 -2.3641e+000 +2.4696e+000 +1.9704e+000 -7.1351e-001 -6.9243e+000 +2.3079e+000 -2.9230e+000 +7.7906e+000 -6.4766e-001 -1.0932e+000 -5.2108e-001 -1.4026e+000 +1.5041e+000
95 +5.411029736e+001 +5.411029736e+001 +1.760297363e+000 +1.760297363e+000 +1.7699e+000 +1.7803e-001 -2.9849e-001 -4.7320e+000 -2.6439e+000 -5.0956e+000 -4.4295e+000 -4.1218e+000 +4.2518e+000 +3.1047e+000 +4.1665e+000 -3.7383e+000 -1.4823e+000 -1.2811e+000 +3.5735e+000 -3.4357e+000 -1.8589e+000 -1.9366e+000 +3.9995e+000 -3.3711e+000
276 +5.338228374e+001 +5.338228374e+001 +1.032283736e+000 +1.032283736e+000 -3.5008e+000 +3.5083e+000 -5.4066e-001 -2.9810e+000 -2.2280e+000 -2.2486e+000 -4.4127e+000 -3.8199e+000 +4.5382e+000 -3.1818e+000 +4.6803e+000 -1.7004e+000 +1.2907e-001 -1.6348e+000 +2.9449e+000 -4.7892e+000 +5.8466e-001 -7.3030e+000 +2.0163e+000 -1.7760e+000
311 +4.923005563e+001 +4.923005563e+001 -3.119944374e+000 -3.119944374e+000 +5.1179e-001 -3.3792e+000 -2.4700e+000 -5.9190e+000 -1.6444e+000 -3.1455e+000 -4.3694e+000 -2.1477e+000 -1.7260e+000 +9.4519e-002 +6.3581e+000 -2.2826e+000 -5.9384e-001 -3.0107e+000 +1.5959e+000 -7.0419e+000 -6.2748e-001 -5.9879e-001 +1.4414e+000 -1.7032e+000
317 +4.741218601e+001 +4.741218601e+001 -4.937813989e+000 -4.937813989e+000 -7.3829e-001 +1.7865e+000 +6.1125e-001 -3.9458e+000 -3.7753e+000 -2.1932e+000 -5.6600e+000 -2.2935e+000 +8.9955e-001 +7.0702e-001 +2.0792e+000 -2.9773e+000 -1.6517e+000 -1.9224e+000 +2.7271e+000 -2.8576e+000 -8.0117e-001 -2.1383e+000 +2.1989e+000 -1.9571e+000
328 +3.099155879e+001 +3.099155879e+001 -2.135844121e+001 -2.135844121e+001 +1.2223e+000 -2.7768e+000 -8.2217e-001 -4.7037e+000 -3.2663e+000 +1.0430e+000 -2.6622e+000 +7.6363e-001 +9.4014e-001 -1.0542e+000 +5.1614e+000 -2.1732e+000 -1.3911e+000 -1.4924e+000 +3.2627e+000 -9.2040e-001 +6.8432e-001 -6.5272e-003 -1.0358e-001 -1.4354e+000
