% function evaluation | noise-free fitness - Fopt (6.870000000000e+000) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.395154433e+001 +1.395154433e+001 +2.082154433e+001 +2.082154433e+001 +2.3829e+000 +4.4921e+000 +4.0318e+000 -7.9536e-001 +3.1360e+000 -3.8836e+000 -2.2218e+000 +2.0725e+000 -7.6888e-001 -7.0877e-001 -2.9899e+000 -1.1999e+000 -3.5758e+000 -9.7893e-001 -1.8040e+000 -1.2052e+000 -4.2317e-001 -2.6288e+000 +4.1788e-001 -2.6692e+000
2 +1.119408730e+001 +1.119408730e+001 +1.806408730e+001 +1.806408730e+001 +2.6559e+000 +4.8842e+000 +3.3183e+000 +1.1683e+000 +2.6848e+000 -3.2086e+000 -1.3621e+000 +1.8572e+000 -1.5128e+000 -9.8308e-001 -3.0176e+000 -1.1936e+000 -3.9104e+000 -4.4134e-001 -1.2940e+000 -1.5698e+000 -4.7789e-001 -2.9795e+000 +1.8054e+000 -2.7783e+000
9 +8.021971893e+000 +8.021971893e+000 +1.489197189e+001 +1.489197189e+001 +2.7301e+000 +5.1037e+000 +1.1622e+000 -4.3333e-001 +2.8391e+000 -4.0134e+000 -2.1557e+000 +2.3611e+000 -1.3857e+000 -1.8792e-001 -3.0900e+000 -6.0068e-001 -4.6432e+000 +1.4439e-001 -1.0174e+000 -1.1365e+000 -8.9672e-001 -2.3032e+000 +4.4684e-001 -2.4397e+000
11 +5.523043379e+000 +5.523043379e+000 +1.239304338e+001 +1.239304338e+001 +2.8106e+000 +4.9918e+000 +3.3239e+000 +1.9235e-001 +2.4462e+000 -2.7133e+000 -3.0037e+000 +2.1696e+000 -1.0118e+000 -7.8124e-001 -3.8764e+000 -8.7470e-001 -4.3510e+000 -6.2627e-001 -1.1986e+000 -1.8221e+000 +2.2825e-001 -2.9419e+000 +9.1713e-001 -2.9925e+000
29 +3.684475441e+000 +3.684475441e+000 +1.055447544e+001 +1.055447544e+001 +2.3458e+000 +4.7927e+000 +3.0627e+000 -3.2982e-001 +1.9936e+000 -2.5987e+000 -2.6782e+000 +2.4555e+000 -2.0794e-001 -7.2279e-003 -3.0808e+000 -1.0944e+000 -3.4163e+000 -8.0886e-001 -1.5618e+000 -1.2255e+000 -2.0197e-001 -2.4554e+000 -8.2594e-001 -3.4914e+000
3708 +2.595956993e+000 +2.595956993e+000 +9.465956993e+000 +9.465956993e+000 +1.0925e+000 +3.7042e+000 -1.0311e+000 +1.6192e+000 +1.4522e+000 +7.1588e-001 +5.4257e-001 +8.1884e-001 +1.9749e+000 +4.6213e+000 +5.3143e+000 +5.7197e+000 -1.9376e+000 +4.0046e-002 -1.2102e+000 -1.3253e+000 +1.3804e+000 +5.9649e-001 -2.9137e+000 +8.5751e-001
59304 +2.132835949e+000 +2.132835949e+000 +9.002835949e+000 +9.002835949e+000 +3.0422e+000 +1.2145e+000 -1.4870e+000 +2.6024e-001 -1.2294e+000 -1.1632e+000 +7.1658e-001 -1.6210e+000 -3.7939e-001 -2.5050e-001 +1.3259e+000 -4.3696e-001 +2.4007e+000 +1.0407e+000 -1.7377e+000 -1.2646e+000 +1.4131e+000 -4.0858e+000 -1.0166e+000 +1.7479e-001
520784 +1.935316729e+000 +1.935316729e+000 +8.805316729e+000 +8.805316729e+000 -9.9704e-001 -1.2438e+000 -6.4164e-001 +4.4171e+000 -2.4343e+000 -2.8310e+000 -1.3804e+000 +3.0540e+000 -9.1633e-001 -3.3080e-001 +1.9511e+000 +3.2336e+000 +2.6640e+000 +4.1584e+000 -9.8315e-001 -1.1531e+000 +1.5596e+000 +2.8399e-001 -2.2641e+000 +1.4118e+000
% function evaluation | noise-free fitness - Fopt (1.000000000000e-002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.522121150e+001 +1.522121150e+001 +1.523121150e+001 +1.523121150e+001 -1.9161e+000 -5.4216e-001 +1.6705e+000 +3.4815e+000 +1.9309e+000 -5.7866e+000 +2.2949e+000 -9.9988e-001 +3.8907e+000 +3.8984e+000 +5.7537e+000 -1.6818e+000 -8.5015e-001 +3.0059e+000 +3.2270e+000 +2.4384e+000 -1.8812e+000 -2.1037e+000 +5.1654e-001 +4.6634e+000
4 +1.454677596e+001 +1.454677596e+001 +1.455677596e+001 +1.455677596e+001 -2.6981e+000 +9.9311e-002 +2.6605e+000 +3.0498e+000 +3.5102e+000 -4.8154e+000 +2.7005e+000 -1.2245e+000 +4.0687e+000 +3.0463e+000 +4.6437e+000 -2.6826e+000 -1.1366e+000 +2.8768e+000 +2.8635e+000 +1.5354e+000 -1.3589e+000 -2.2655e+000 -7.5056e-002 +4.6976e+000
5 +1.145368414e+001 +1.145368414e+001 +1.146368414e+001 +1.146368414e+001 -2.3436e+000 +1.9214e-002 +2.0196e+000 +2.9204e+000 +2.9599e+000 -4.9365e+000 +2.6789e+000 -1.1385e+000 +3.7610e+000 +2.2464e+000 +5.6690e+000 -1.2165e+000 -6.4754e-001 +2.6270e+000 +3.3021e+000 +2.1588e+000 -1.6667e+000 -1.9607e+000 +7.4498e-001 +4.4560e+000
6 +9.219023376e+000 +9.219023376e+000 +9.229023376e+000 +9.229023376e+000 -2.3069e+000 +1.7287e+000 +2.0822e+000 +4.8389e+000 +2.9763e+000 -6.1761e+000 +2.9716e+000 -1.0786e+000 +2.7186e+000 +2.6748e+000 +5.1299e+000 -1.4416e+000 -8.3110e-001 +4.4905e+000 +2.4717e+000 +1.9556e+000 -1.0902e+000 -1.4697e+000 +9.9097e-001 +4.2927e+000
16 +8.582577991e+000 +8.582577991e+000 +8.592577991e+000 +8.592577991e+000 -3.0403e+000 -4.5006e-001 +2.1834e+000 +3.0046e+000 +3.0852e+000 -4.6075e+000 +2.3857e+000 -9.3388e-001 +3.2843e+000 +2.2440e+000 +4.6032e+000 -1.4399e+000 -9.2056e-001 +3.0162e+000 +2.6276e+000 +2.1784e+000 -2.5624e+000 -2.3442e+000 +6.9056e-001 +4.3285e+000
