% function evaluation | noise-free fitness - Fopt (-9.210000000000e+000) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.166506559e+002 +2.166506559e+002 +2.074406559e+002 +2.074406559e+002 +8.1533e+000 -1.1873e+001 +3.0914e+000 +2.9220e+000 +3.0707e+000 -5.3390e+000 +6.9784e-001 +5.7584e+000 -2.4484e+000 -5.4623e-003
3 +1.891248611e+002 +1.891248611e+002 +1.799148611e+002 +1.799148611e+002 +4.1014e+000 +3.8701e-001 +4.4435e+000 -7.5086e-002 +6.0870e+000 -2.9615e+000 -2.1780e+000 +2.7815e+000 +2.4795e+000 -5.1888e-001
6 +1.525591081e+002 +1.525591081e+002 +1.433491081e+002 +1.433491081e+002 +2.8446e-001 +5.8458e+000 +1.3138e+000 +4.0169e+000 -4.8410e+000 -2.5376e+000 +1.1283e+001 +7.9167e+000 -5.2426e+000 -1.7260e+000
52 +1.235401363e+002 +1.235401363e+002 +1.143301363e+002 +1.143301363e+002 +5.7897e+000 -2.8500e+000 +2.8858e+000 +3.3720e+000 +1.0505e+000 -1.2139e+000 -5.7335e-001 +5.6038e+000 +1.9616e+000 -3.2194e+000
53 +5.650283617e+001 +5.650283617e+001 +4.729283617e+001 +4.729283617e+001 -2.4544e+001 +5.2944e+000 -2.2714e+000 +2.9694e+000 -6.3824e+000 +2.9000e+000 +9.6778e+000 +4.5150e+000 +1.1179e+001 -8.8218e+000
128 +5.526406967e+001 +5.526406967e+001 +4.605406967e+001 +4.605406967e+001 +4.4514e+000 -7.7002e-001 +2.4322e+000 +1.3553e+001 +1.2816e+000 +5.0273e-001 +7.9846e+000 +5.5094e+000 +3.7939e+000 -6.4468e+000
155 +5.081767624e+001 +5.081767624e+001 +4.160767624e+001 +4.160767624e+001 -3.3619e+000 -2.6749e+000 +1.0523e+000 +7.5371e+000 -4.7605e+000 +4.6955e-001 +4.6798e+000 +4.6324e+000 +4.3128e+000 -6.3422e+000
158 +4.724949256e+001 +4.724949256e+001 +3.803949256e+001 +3.803949256e+001 +1.4649e+000 -1.9831e+000 +3.5845e+000 +8.2258e+000 -3.8178e+000 -2.5522e-001 +6.7609e+000 +3.3055e+000 +5.0104e+000 -6.7804e+000
175 +4.349482883e+001 +4.349482883e+001 +3.428482883e+001 +3.428482883e+001 +3.8957e+000 -2.5538e-002 +5.5732e+000 +7.6329e+000 +7.5221e-001 +4.5835e+000 +3.9847e+000 +5.4075e+000 +3.4077e+000 -4.8644e+000
207 +4.144943891e+001 +4.144943891e+001 +3.223943891e+001 +3.223943891e+001 +7.7606e+000 -9.5554e-001 +8.4725e+000 +1.9761e+000 +8.4623e-001 +3.4869e+000 +4.6931e+000 +8.5453e+000 +6.9479e+000 -4.5887e+000
227 +3.373110159e+001 +3.373110159e+001 +2.452110159e+001 +2.452110159e+001 +1.5882e+000 -5.4401e+000 +4.4580e+000 +4.1444e+000 -6.4427e-001 +4.4524e+000 +6.8506e+000 +5.0739e+000 +1.9045e+001 -9.8440e+000
253 +2.828420282e+001 +2.828420282e+001 +1.907420282e+001 +1.907420282e+001 +6.4145e+000 +2.2823e+000 +3.4993e+000 +5.0722e+000 +7.2368e-001 +3.2346e+000 +8.2177e+000 +5.8775e+000 +5.1711e+000 -1.0755e+001
256 +1.865571173e+001 +1.865571173e+001 +9.445711727e+000 +9.445711727e+000 +4.8828e+000 +1.8300e+000 +2.7853e+000 +1.2246e+001 -1.2523e+000 +8.0025e+000 +4.9307e+000 +8.3039e+000 +9.0751e+000 -7.4616e+000
260 +1.362657803e+001 +1.362657803e+001 +4.416578034e+000 +4.416578034e+000 +8.6330e+000 +3.4404e+001 +5.7207e+000 +2.2488e+001 -1.4190e+000 +3.9810e+000 +2.0605e+001 +1.4011e+001 +9.8275e+000 -1.1211e+001
302 +7.900677120e+000 +7.900677120e+000 -1.309322880e+000 -1.309322880e+000 +1.5809e+000 +3.8995e+000 +4.8671e+000 +9.1667e+000 -3.9799e+000 +5.9162e+000 +9.2757e+000 +8.3264e+000 +5.9888e+000 -1.7689e+001
338 +4.674283368e+000 +4.674283368e+000 -4.535716632e+000 -4.535716632e+000 +8.7008e+000 +1.0968e+001 +3.0314e+000 +1.2040e+001 -4.5003e+000 +9.9315e+000 +2.1133e+001 +7.7004e+000 +1.0032e+001 -6.2874e+000
392 +3.166453473e+000 +3.166453473e+000 -6.043546527e+000 -6.043546527e+000 +5.8910e+000 +6.5049e+000 +3.1018e+000 +1.9453e+001 -1.2004e+001 +7.0624e+000 +1.3724e+001 +6.6673e+000 +7.7235e+000 -1.3543e+001
405 +2.490674111e+000 +2.490674111e+000 -6.719325889e+000 -6.719325889e+000 +9.9218e+000 +6.8590e+001 +9.4483e+000 +1.9545e+001 -4.1049e+000 +7.5566e+000 +1.4248e+001 +8.1454e+000 +1.0623e+001 -2.1963e+001
411 +0.000000000e+000 +0.000000000e+000 -9.210000000e+000 -9.210000000e+000 +5.1001e+000 +7.2647e+000 +5.0520e+000 +1.4005e+001 -5.1512e+000 +7.1392e+000 +8.8870e+000 +1.0438e+001 +8.3359e+000 -8.8915e+000
577424 +1.#INF00000e+000 +0.000000000e+000 +1.#INF00000e+000 -9.210000000e+000 +5.9683e+307 -7.1122e+291 +3.6961e+304 -6.2738e+300 -1.5901e+297 -4.3738e+296 +1.8454e+306 +3.3344e+302 -2.4618e+307 -3.7312e+304
% function evaluation | noise-free fitness - Fopt (6.559900000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.140747731e+002 +2.140747731e+002 +8.700647731e+002 +8.700647731e+002 +2.6116e-001 -1.8551e+000 -3.4597e+000 -2.8902e+000 -3.3246e+000 +2.5303e+000 +6.5153e+000 +4.2865e-001 +4.4448e+000 -6.2210e+000
3 +1.932961268e+002 +1.932961268e+002 +8.492861268e+002 +8.492861268e+002 +1.2296e+001 -3.4458e+000 -6.6595e+000 -2.3734e+000 -4.7259e+000 +1.0943e+001 +5.6428e+000 +3.5488e+000 +2.4632e-002 -2.9660e+000
22 +1.896368596e+002 +1.896368596e+002 +8.456268596e+002 +8.456268596e+002 +3.2453e+000 -1.8306e+000 -5.0291e+000 -3.2256e+000 -5.0073e+000 +3.2023e+000 +6.2772e+000 -2.4599e+000 +1.0479e-001 -5.8189e+000
24 +1.794899451e+002 +1.794899451e+002 +8.354799451e+002 +8.354799451e+002 +4.3424e+000 -6.1968e+000 -1.0951e+000 -4.8174e+000 -6.2187e+000 +2.6585e+000 +4.3524e+000 -5.7617e-001 -1.8321e+000 -2.7722e+000
29 +1.471963354e+002 +1.471963354e+002 +8.031863354e+002 +8.031863354e+002 -8.8418e+000 -3.8314e+000 -1.6230e+000 -2.8190e+000 -4.3539e+000 -1.8590e+000 +2.0511e+000 +8.0362e+000 +2.0064e+000 -4.0696e+000
