% function evaluation | noise-free fitness - Fopt (-5.235000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.075783104e+002 +1.075783104e+002 +5.522831040e+001 +5.522831040e+001 -2.0185e+000 -3.1651e+000 -6.3967e+000 +3.1342e+000 -2.7096e+000 +6.6727e-001 -1.7780e+000 +2.1685e-001 -5.1038e+000 +2.9522e+000 +2.8706e+000 -3.7809e+000 -2.9110e+000 -5.0825e+000 +4.4581e+000 -1.3830e+000 -4.0723e-001 -1.2423e+000 +2.9609e+000 -2.6788e+000
3 +1.018530188e+002 +1.018530188e+002 +4.950301882e+001 +4.950301882e+001 -2.4661e+000 -5.1480e+000 -4.2586e+000 +2.0819e+000 -3.2444e+000 -9.7680e-001 -1.0054e+000 -2.6953e-001 -3.9959e+000 +4.6274e+000 +2.8657e+000 -4.2525e+000 -2.4971e+000 -4.8019e+000 +4.0438e+000 -1.1439e+000 -1.0889e+000 -1.2551e+000 +2.4231e+000 -2.0128e+000
4 +9.189528641e+001 +9.189528641e+001 +3.954528641e+001 +3.954528641e+001 -2.1846e+000 -4.9847e+000 -3.3578e+000 +2.5995e+000 -2.4470e+000 -1.1040e+000 -9.0956e-001 +1.5322e-001 -5.7687e+000 +2.9401e+000 +2.1823e+000 -3.0801e+000 -2.7625e+000 -4.3643e+000 +4.8266e+000 -2.3811e-002 -1.0867e+000 -7.9758e-001 +2.4911e+000 -2.5921e+000
5 +8.601300045e+001 +8.601300045e+001 +3.366300045e+001 +3.366300045e+001 -2.2847e+000 -4.5791e+000 -4.5689e+000 +2.5924e+000 +2.7733e-001 -1.9058e+000 -1.6965e+000 +1.0019e-001 -4.3429e+000 +3.0770e+000 +3.8818e+000 -4.4786e+000 -3.6188e+000 -4.4646e+000 +3.6106e+000 -2.4711e+000 -1.3940e-001 -1.2501e+000 +3.7113e+000 -2.1741e+000
35 +8.161163722e+001 +8.161163722e+001 +2.926163722e+001 +2.926163722e+001 -2.5134e+000 -4.8411e+000 -4.3402e+000 +2.4415e+000 -3.5910e+000 -1.6521e+000 -2.1177e+000 +3.3513e-001 -3.6441e+000 +3.2819e+000 +2.7283e+000 -4.0326e+000 -2.8949e+000 -4.4772e+000 +4.0392e+000 -2.6609e+000 -1.1909e+000 -7.1020e-001 +2.4488e+000 -1.9286e+000
59 +7.651792709e+001 +7.651792709e+001 +2.416792709e+001 +2.416792709e+001 -1.7478e+000 -4.5882e+000 -4.7860e+000 +2.3847e+000 -3.3565e+000 -1.4060e+000 -1.3104e+000 +8.6486e-001 -3.5865e+000 +2.1979e+000 +1.9818e+000 -3.9209e+000 -3.7750e+000 -5.2205e+000 +4.8397e+000 -1.2376e+000 -2.1140e-002 -1.7040e+000 +2.7165e+000 -2.0154e+000
102 +6.035908935e+001 +6.035908935e+001 +8.009089345e+000 +8.009089345e+000 -2.8596e+000 -3.9599e+000 -3.7835e+000 +3.0820e+000 -3.2422e+000 -1.5034e+000 -7.6458e-001 +2.5936e-001 -3.1617e+000 +2.1591e+000 +3.0046e+000 -4.6941e+000 -4.7228e+000 -3.4302e+000 +4.2549e+000 -2.6889e+000 -5.3235e-001 -1.7641e+000 +2.7283e+000 -3.8957e+000
159 +5.882837260e+001 +5.882837260e+001 +6.478372598e+000 +6.478372598e+000 -2.5445e+000 -4.6434e+000 -4.2528e+000 +2.2971e+000 -2.7168e+000 -1.3790e+000 -1.9087e+000 -5.5131e-001 -3.1186e+000 +3.0122e+000 +2.9443e+000 -3.4077e+000 -4.1379e+000 -4.7954e+000 +4.0422e+000 -1.5792e+000 -5.9970e-001 -1.4312e+000 +2.9075e+000 -2.2963e+000
216 +4.959311187e+001 +4.959311187e+001 -2.756888128e+000 -2.756888128e+000 -1.9895e+000 -4.9810e+000 -3.5969e+000 +1.1085e+000 -2.8861e+000 -4.6971e-001 -1.7204e+000 -3.3043e-001 -3.2630e+000 +2.3677e+000 +3.3451e+000 -2.2323e+000 -2.6292e+000 -4.1820e+000 +4.4112e+000 -1.9385e+000 -8.6723e-001 -6.5064e-002 +2.8375e+000 -2.0400e+000
242 +4.715636540e+001 +4.715636540e+001 -5.193634601e+000 -5.193634601e+000 -2.3765e+000 -5.0940e+000 -2.1756e+000 +2.4584e+000 -3.5478e+000 -1.5447e+000 -1.8173e+000 -6.9209e-001 -3.6308e+000 +8.7343e-001 +2.4816e+000 -3.7571e+000 -3.1164e+000 -4.8035e+000 +3.6437e+000 -1.9463e+000 -9.6042e-001 -1.4948e+000 +3.4413e+000 -2.0156e+000
