% function evaluation | noise-free fitness - Fopt (9.294000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.162946265e+003 +1.162946265e+003 +1.255886265e+003 +1.255886265e+003 +1.6163e+000 -3.9616e+000 +7.3736e-001 +1.7768e+000 -1.0529e+000 +2.5844e+000 +4.0368e+000 -3.5777e+000 -4.4042e+000 +2.1514e+000
2 +7.335859983e+002 +7.335859983e+002 +8.265259983e+002 +8.265259983e+002 +1.6079e+000 -4.1375e+000 +6.6739e-001 +2.8468e+000 -1.1729e-001 +3.3959e+000 +4.2274e+000 -4.0131e+000 -4.0909e+000 +2.2736e+000
10 +6.180710619e+002 +6.180710619e+002 +7.110110619e+002 +7.110110619e+002 +7.5387e-001 -5.2225e+000 +9.0092e-001 +5.9098e+000 +2.1044e-001 +5.1737e+000 +6.3497e+000 -4.7301e+000 -3.0619e+000 +1.2628e+000
11 +5.501291549e+002 +5.501291549e+002 +6.430691549e+002 +6.430691549e+002 +1.9840e+000 -4.1680e+000 +1.4899e+000 +3.9438e+000 -7.2406e-001 +3.2414e+000 +3.2295e+000 -5.0153e+000 -3.5581e+000 -8.7986e-002
37 +3.788636817e+002 +3.788636817e+002 +4.718036817e+002 +4.718036817e+002 +2.0592e+000 -3.6600e+000 -1.3205e+000 +2.9653e+000 +7.1127e-001 +3.4888e+000 +3.8726e+000 -4.3383e+000 -2.8209e+000 +1.0541e+000
46 +2.036229531e+002 +2.036229531e+002 +2.965629531e+002 +2.965629531e+002 +1.5958e+000 -4.0781e+000 +1.8653e-002 +3.2282e+000 +9.0394e-001 +5.5756e+000 +3.1123e+000 -3.4325e+000 -3.3778e+000 +1.6228e+000
105 +1.638338666e+002 +1.638338666e+002 +2.567738666e+002 +2.567738666e+002 +1.7076e+000 -4.1339e+000 +3.4581e-001 +5.0248e+000 +3.6323e+000 +5.8849e+000 +4.4732e+000 -4.9585e+000 -1.9531e+000 +4.1696e-001
141 +9.737051481e+001 +9.737051481e+001 +1.903105148e+002 +1.903105148e+002 +1.9803e+000 -4.2165e+000 -4.9832e-001 +3.0970e+000 +4.1504e+000 +5.0498e+000 +4.5888e+000 -4.2787e+000 -3.1479e+000 +5.8505e-002
199 +8.037178750e+001 +8.037178750e+001 +1.733117875e+002 +1.733117875e+002 +1.3375e+000 -3.3038e+000 -3.9290e-001 +3.5696e+000 +2.6132e+000 +4.5701e+000 +3.1784e+000 -4.4133e+000 -2.3226e+000 +3.5811e-001
208 +7.584429779e+001 +7.584429779e+001 +1.687842978e+002 +1.687842978e+002 +1.4876e+000 -3.8274e+000 -3.6528e-001 +3.5880e+000 +2.7565e+000 +5.3802e+000 +2.7603e+000 -5.1715e+000 -2.3260e+000 +6.2278e-001
269 +7.143201053e+001 +7.143201053e+001 +1.643720105e+002 +1.643720105e+002 +1.2078e+000 -3.8898e+000 -4.4926e-001 +3.4457e+000 +3.1452e+000 +4.8186e+000 +2.5482e+000 -4.7362e+000 -2.9387e+000 +5.1823e-001
292 +4.711222066e+001 +4.711222066e+001 +1.400522207e+002 +1.400522207e+002 +1.3071e+000 -1.7135e+000 -3.4150e-001 +4.0454e+000 +3.1472e+000 +4.4249e+000 +2.9497e+000 -5.2020e+000 +1.1463e+000 +8.1168e-001
