% function evaluation | noise-free fitness - Fopt (1.026100000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.660990099e+004 +4.660990099e+004 +4.671251099e+004 +4.671251099e+004 -3.9299e+000 -3.7945e+000 +2.2905e-001 +5.4679e-001 +6.4310e+000 -1.1940e+000 -3.5189e+000 -1.5361e-001 +4.4369e+000 +6.6010e+000
4 +2.118036313e+004 +2.118036313e+004 +2.128297313e+004 +2.128297313e+004 +2.6326e+000 -7.7506e-001 +3.3861e+000 +3.4758e+000 +3.5454e+000 +2.7269e-001 -4.7761e+000 +4.1242e+000 -1.4993e+000 +6.4348e+000
5 +3.175530551e+002 +3.175530551e+002 +4.201630551e+002 +4.201630551e+002 +3.2455e+000 -1.8660e+000 +1.2464e+000 +1.0984e+000 +4.6524e+000 -1.5970e+000 -1.9461e+000 -1.6421e+000 -3.2060e+000 +8.7210e-001
52 +2.800906523e+002 +2.800906523e+002 +3.827006523e+002 +3.827006523e+002 +2.4149e+000 -6.7186e-001 +6.4995e-001 -6.9308e-001 +1.1486e+000 -3.8457e+000 -2.1261e+000 +2.4714e-001 -9.9345e-001 +4.8147e+000
57 +2.262675339e+002 +2.262675339e+002 +3.288775339e+002 +3.288775339e+002 -5.7917e-001 -1.2261e-001 +5.4233e-001 +1.2186e+000 +2.1549e+000 -7.3214e-001 -1.2588e+000 -1.3168e-001 -2.7719e+000 +6.0550e-001
104 +1.987694199e+002 +1.987694199e+002 +3.013794199e+002 +3.013794199e+002 +7.9242e-001 +1.2562e+000 +9.6572e-001 +1.0144e+000 +2.3644e+000 -2.0179e+000 +2.0634e+000 +3.6350e+000 -9.1252e-001 -1.8439e+000
114 +1.819901981e+002 +1.819901981e+002 +2.846001981e+002 +2.846001981e+002 +8.8368e-001 +2.1027e-001 -2.9464e-001 +1.6706e+000 +1.5187e+000 -2.5157e+000 -1.6462e+000 -3.9410e-001 -1.4037e+000 +1.4846e+000
120 +1.682385434e+002 +1.682385434e+002 +2.708485434e+002 +2.708485434e+002 -1.0780e+000 -1.2932e+000 +1.0342e+000 +1.5412e+000 -1.8462e+000 +5.3145e-001 -2.2131e+000 -3.0288e+000 +3.2837e-001 +2.8501e-001
171 +1.578546656e+002 +1.578546656e+002 +2.604646656e+002 +2.604646656e+002 +1.1861e+000 -2.7956e-001 +1.2579e+000 +7.7166e-001 +2.4488e-001 -1.4945e+000 +6.3677e-001 -1.5016e+000 +2.6087e+000 +1.3427e-001
260 +1.447246199e+002 +1.447246199e+002 +2.473346199e+002 +2.473346199e+002 +6.1483e-001 -1.2176e+000 -9.2352e-001 +1.1503e+000 -7.9842e-001 -1.1648e+000 +9.6032e-001 -2.1821e+000 +2.3929e+000 -6.6075e-001
302 +1.356362922e+002 +1.356362922e+002 +2.382462922e+002 +2.382462922e+002 +3.5609e-001 -1.0750e+000 +8.7423e-002 +7.6637e-001 -1.4544e+000 +4.0690e-001 -5.9820e-001 -4.9372e-001 -1.3076e+000 +1.9304e-003
369 +1.205097616e+002 +1.205097616e+002 +2.231197616e+002 +2.231197616e+002 -4.4254e-001 -1.1498e-001 +1.1257e+000 +1.0754e+000 -1.3960e+000 +1.4676e-001 +4.2213e+000 -2.2353e+000 +1.3391e-001 +1.7368e+000
388 +1.129251591e+002 +1.129251591e+002 +2.155351591e+002 +2.155351591e+002 -9.5862e-001 -8.6866e-001 -1.5760e+000 +1.4103e+000 -2.9521e-002 +4.4069e-001 +6.0893e-001 -6.6750e-002 +1.2269e+000 -7.1704e-001
433 +9.662345667e+001 +9.662345667e+001 +1.992334567e+002 +1.992334567e+002 -1.0609e+000 -9.8294e-001 -9.7922e-002 +3.2869e-001 -1.5409e+000 +5.3393e-001 +2.3629e+000 -1.8743e+000 +2.2987e+000 +2.6441e-001
492 +8.995932399e+001 +8.995932399e+001 +1.925693240e+002 +1.925693240e+002 -1.7405e+000 -2.1906e+000 -1.0382e+000 +1.5108e+000 +3.8117e-003 +2.2227e+000 +1.0993e+000 -1.9017e+000 +1.6682e+000 +2.3699e+000
710 +6.060160409e+001 +6.060160409e+001 +1.632116041e+002 +1.632116041e+002 -6.4584e-001 -1.0427e+000 -1.5597e-001 +8.4688e-001 -1.0788e+000 +8.2099e-001 +2.3184e+000 -1.9299e+000 +2.1736e+000 +9.4990e-002
1203 +5.656456844e+001 +5.656456844e+001 +1.591745684e+002 +1.591745684e+002 -1.8373e+000 -1.2289e+000 -3.7030e-001 +1.0409e+000 -8.1103e-001 +1.0570e+000 +8.1747e-001 -1.1118e+000 +1.9754e+000 +1.9302e+000
1310 +4.940586216e+001 +4.940586216e+001 +1.520158622e+002 +1.520158622e+002 -3.2171e+000 -1.1367e+000 -1.0874e-001 +1.1381e+000 -2.0038e+000 +1.5784e+000 +9.4938e-001 -1.1997e+000 +1.8329e+000 +1.8400e+000
9801 +4.809674990e+001 +4.809674990e+001 +1.507067499e+002 +1.507067499e+002 -7.2089e-001 -1.5940e+000 -2.0082e+000 +9.3817e-001 -1.3886e+000 +1.1532e+000 +1.5578e+000 -1.3438e+000 +1.9677e+000 +6.9040e-001
18333 +3.713380209e+001 +3.713380209e+001 +1.397438021e+002 +1.397438021e+002 -1.6866e+000 -1.6188e+000 -1.4117e+000 +1.2818e+000 -1.1570e+000 +1.6901e+000 +1.3594e+000 -1.1473e+000 +1.9029e+000 +2.0014e+000
34929 +3.428051992e+001 +3.428051992e+001 +1.368905199e+002 +1.368905199e+002 -3.3248e-001 -1.5225e+000 -1.5695e+000 +1.2855e+000 -7.2710e-001 +1.9830e+000 +1.7963e+000 -1.8790e+000 +1.8318e+000 +1.8621e+000
679527 +3.335226893e+001 +3.335226893e+001 +1.359622689e+002 +1.359622689e+002 -1.3188e+000 -2.5411e+000 -1.6745e+000 +2.0702e+000 -9.2663e-001 +1.5540e+000 +1.8192e+000 -6.7951e-001 +2.0344e+000 +1.4597e+000
% function evaluation | noise-free fitness - Fopt (9.330000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.310653567e+005 +1.310653567e+005 +1.311586567e+005 +1.311586567e+005 -7.9517e-001 -4.6493e+000 -4.1076e+000 -4.1679e+000 -4.5837e+000 -3.2948e+000 -8.6123e+000 -3.2860e-001 +2.5629e+000 +2.3336e+000
2 +2.396239184e+004 +2.396239184e+004 +2.405569184e+004 +2.405569184e+004 -5.7062e-001 +5.2066e-001 -5.3526e-001 -6.5333e+000 -4.3421e+000 +3.5713e+000 -3.9136e+000 -3.9552e+000 +1.7870e+000 +3.3038e+000
4 +7.262399771e+003 +7.262399771e+003 +7.355699771e+003 +7.355699771e+003 -1.9219e+000 -4.7812e-001 +2.6107e-001 -5.8260e+000 -3.5186e+000 +3.6164e+000 -4.9659e+000 +3.8901e+000 +3.0751e+000 +4.0967e+000
