% function evaluation | noise-free fitness - Fopt (4.078000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.265001801e+001 +5.265001801e+001 +9.343001801e+001 +9.343001801e+001 -2.4700e+000 +1.5149e+000 +3.2683e+000 -4.5176e+000 -5.0192e+000
5 +2.607706621e+001 +2.607706621e+001 +6.685706621e+001 +6.685706621e+001 -3.6416e+000 +2.4599e+000 -1.1068e+000 -2.8819e+000 -1.4219e+000
54 +1.483685833e+001 +1.483685833e+001 +5.561685833e+001 +5.561685833e+001 -2.6912e+000 +8.5571e-001 +6.2853e-001 +6.6289e-002 +1.9228e-002
75 +3.022882285e+000 +3.022882285e+000 +4.380288228e+001 +4.380288228e+001 -1.9325e+000 +9.9083e-001 +1.2611e+000 -1.6219e+000 +5.3951e-002
226 +2.056795999e+000 +2.056795999e+000 +4.283679600e+001 +4.283679600e+001 -1.7502e+000 +1.2987e+000 +1.9440e-001 -1.1553e+000 +4.5056e-002
284 +2.013985120e+000 +2.013985120e+000 +4.279398512e+001 +4.279398512e+001 -1.5121e+000 +1.7534e+000 +3.1385e-001 -1.7470e+000 +5.2306e-001
285 +1.862789117e+000 +1.862789117e+000 +4.264278912e+001 +4.264278912e+001 -1.8029e+000 +9.1054e-001 +4.4714e-001 -1.7084e+000 +7.5109e-001
289 +1.639917229e+000 +1.639917229e+000 +4.241991723e+001 +4.241991723e+001 -1.7872e+000 +9.5121e-001 +4.4676e-001 -1.5045e+000 +6.2578e-001
329 +1.616408208e+000 +1.616408208e+000 +4.239640821e+001 +4.239640821e+001 -1.7029e+000 +9.9535e-001 +4.3335e-001 -1.6407e+000 +6.4429e-001
337 +1.364592920e+000 +1.364592920e+000 +4.214459292e+001 +4.214459292e+001 -1.7125e+000 +1.1663e+000 +5.9144e-001 -1.6319e+000 +4.5298e-001
388 +1.299845472e+000 +1.299845472e+000 +4.207984547e+001 +4.207984547e+001 -1.7820e+000 +1.2232e+000 +4.9258e-001 -1.4502e+000 +6.0392e-001
