% function evaluation | noise-free fitness - Fopt (-2.098800000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.040781708e+006 +1.040781708e+006 +1.040571828e+006 +1.040571828e+006 -1.4857e+000 -2.9522e+000 -2.7592e+000 +2.1404e+000 +7.8704e-001 -1.7092e+000 -3.1090e-002 -4.2140e+000 -2.6789e-001 +2.4515e+000
5 +1.018737438e+006 +1.018737438e+006 +1.018527558e+006 +1.018527558e+006 -1.6459e+000 -3.3879e+000 -3.6568e+000 +1.8581e+000 +1.3271e+000 -3.8245e+000 +1.9152e+000 -4.0834e+000 -3.2025e-001 +2.8757e+000
6 +8.583931008e+005 +8.583931008e+005 +8.581832208e+005 +8.581832208e+005 -1.3628e+000 -3.7883e+000 -2.6180e+000 +2.0704e+000 +1.3312e+000 -3.4911e+000 +6.8112e-001 -3.5343e+000 -1.9309e+000 +2.3151e+000
13 +7.859450053e+005 +7.859450053e+005 +7.857351253e+005 +7.857351253e+005 -1.8115e+000 -3.5953e+000 -3.1762e+000 +3.0986e+000 +8.5667e-001 -2.9447e+000 +3.9310e-001 -3.6591e+000 -5.2952e-001 +2.5008e+000
34 +7.279563371e+005 +7.279563371e+005 +7.277464571e+005 +7.277464571e+005 -1.6728e+000 -3.6923e+000 -3.0716e+000 +2.2871e+000 +4.8324e-001 -3.3187e+000 +4.4483e-001 -3.3927e+000 -6.5341e-001 +2.8868e+000
42 +5.541956580e+005 +5.541956580e+005 +5.539857780e+005 +5.539857780e+005 -1.7861e+000 -3.7468e+000 -2.9680e+000 +1.7172e+000 +2.2151e+000 -3.5031e+000 +1.3524e-001 -2.6601e+000 -2.1976e-001 +2.5692e+000
102 +5.111026570e+005 +5.111026570e+005 +5.108927770e+005 +5.108927770e+005 -1.4295e+000 -3.9019e+000 -3.3002e+000 +2.1176e+000 +1.7986e+000 -3.3900e+000 +2.8037e-001 -3.0297e+000 -1.1607e+000 +2.7343e+000
104 +4.776315504e+005 +4.776315504e+005 +4.774216704e+005 +4.774216704e+005 -1.3617e+000 -3.9757e+000 -3.2895e+000 +2.1642e+000 +9.0451e-001 -3.4042e+000 +2.8504e-001 -2.9149e+000 -9.0397e-001 +2.6797e+000
120 +3.490627219e+005 +3.490627219e+005 +3.488528419e+005 +3.488528419e+005 -1.1922e+000 -3.8598e+000 -2.8142e+000 +2.3617e+000 +7.3200e-002 -3.2518e+000 +2.1615e-001 -2.3107e+000 -9.1671e-001 +2.6752e+000
135 +2.976014285e+005 +2.976014285e+005 +2.973915485e+005 +2.973915485e+005 -5.4144e-001 -3.7781e+000 -3.3229e+000 +1.9275e+000 +9.9001e-001 -3.3957e+000 +1.1987e+000 -2.1546e+000 -1.1531e+000 +2.7067e+000
