% function evaluation | noise-free fitness - Fopt (7.627000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.838374070e+006 +8.838374070e+006 +8.838450340e+006 +8.838450340e+006 -2.6267e+000 -2.8838e+000 -1.6254e+000 +2.0000e+000 -4.6028e+000 -4.0906e+000 -3.4661e+000 -5.1596e-001 +3.9722e+000 +1.4495e+000
2 +6.317574657e+006 +6.317574657e+006 +6.317650927e+006 +6.317650927e+006 -3.0544e+000 -1.8776e+000 -1.4315e+000 +1.8730e+000 -4.2286e+000 -4.2134e+000 -4.7293e+000 +6.0614e-001 +3.4718e+000 +8.3432e-001
3 +2.467625262e+006 +2.467625262e+006 +2.467701532e+006 +2.467701532e+006 -1.9900e+000 -3.4155e+000 +3.8552e-001 +2.3856e+000 -3.8243e+000 -4.0813e+000 -3.1450e+000 -6.9176e-001 +3.8464e+000 +1.0401e+000
29 +6.148917918e+005 +6.148917918e+005 +6.149680618e+005 +6.149680618e+005 -2.4355e+000 -3.5386e+000 -7.8402e-001 +5.0791e+000 -3.7404e+000 -4.1152e+000 -3.7374e+000 +1.0104e+000 +2.4328e+000 +2.2436e+000
71 +3.557155018e+005 +3.557155018e+005 +3.557917718e+005 +3.557917718e+005 -4.1487e-001 -3.7782e+000 +4.5257e-001 +2.9037e+000 -3.7388e+000 -3.6809e+000 -2.0707e+000 -4.4080e-002 +3.1182e+000 +2.3150e+000
81 +1.715437746e+005 +1.715437746e+005 +1.716200446e+005 +1.716200446e+005 -3.1827e+000 -3.2069e+000 -5.4572e-001 +1.8776e+000 -3.3549e+000 -2.8105e+000 -3.9548e+000 +3.6307e+000 +4.2568e+000 +3.9000e+000
106 +1.532866250e+004 +1.532866250e+004 +1.540493250e+004 +1.540493250e+004 +1.0912e+001 -4.7274e+000 +1.6372e-002 +2.4748e+000 -3.9381e+000 -2.9274e+000 -3.6180e+000 -1.0198e+000 +4.3245e+000 +2.4056e+000
120 +1.344872507e+003 +1.344872507e+003 +1.421142507e+003 +1.421142507e+003 -4.2718e-001 -4.1550e+000 +2.7277e+000 +2.3923e+000 -4.0351e+000 -1.8905e+000 -1.0659e+000 -7.6662e-001 +2.7140e+000 +1.2270e+000
167 +1.019435943e+003 +1.019435943e+003 +1.095705943e+003 +1.095705943e+003 -6.2332e-002 -3.4761e+000 -1.0383e+000 +2.4808e+000 -2.3350e+000 -4.0332e-001 -1.7411e+000 +2.5200e+000 +4.2206e+000 +9.7883e-001
212 +1.199670667e+002 +1.199670667e+002 +1.962370667e+002 +1.962370667e+002 -2.2910e+000 -7.3382e-001 +7.2459e-001 +2.0124e+000 -4.2702e+000 -4.7787e+000 -5.2699e+000 +2.6110e+000 +4.0015e+000 +4.2859e+000
398 +7.455324795e+001 +7.455324795e+001 +1.508232480e+002 +1.508232480e+002 -3.2194e+000 -4.0786e+000 +2.9653e-001 +3.2528e+000 -4.0380e+000 -9.8259e-001 -4.7315e+000 -8.1504e-001 +4.4594e+000 +4.1254e+000
579 +6.940743965e+001 +6.940743965e+001 +1.456774396e+002 +1.456774396e+002 -2.5811e+000 -3.8635e+000 -9.3826e-001 +4.3997e+000 -3.1042e+000 -3.6158e+000 -5.8061e+000 +8.0957e-001 +3.6033e+000 +3.1189e+000
65314 +1.#INF00000e+000 +6.940743965e+001 +1.#INF00000e+000 +1.456774396e+002 -8.7407e+030 -6.9494e+028 -4.8248e+029 -1.7010e+030 +1.6330e+029 -1.2888e+030 +5.1493e+029 -1.6593e+029 +5.1335e+027 +2.0145e+028
% function evaluation | noise-free fitness - Fopt (-2.255000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.053929123e+006 +3.053929123e+006 +3.053906573e+006 +3.053906573e+006 +1.0728e+000 +2.9176e+000 -2.0828e+000 +1.8138e+000 -1.8147e+000 +1.1679e+000 +4.6774e-001 -2.0141e-001 -3.0807e+000 -2.8822e+000
2 +1.005715705e+006 +1.005715705e+006 +1.005693155e+006 +1.005693155e+006 +1.8602e+000 +2.7406e+000 -7.9665e-001 +1.4421e+000 -2.5382e+000 +1.2197e+000 +3.9842e-002 -6.8637e-001 -2.0468e+000 -3.3923e+000
