% function evaluation | noise-free fitness - Fopt (7.627000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.104922761e+007 +8.104922761e+007 +8.104930388e+007 +8.104930388e+007 -5.9478e+000 +3.9392e-001 +3.2118e+000 +4.5950e+000 +8.1707e+000 +5.2492e-002 -3.0935e+000 +2.7460e+000 -4.6327e-001 +2.5318e+000
2 +3.369402740e+007 +3.369402740e+007 +3.369410367e+007 +3.369410367e+007 -9.0122e-001 +3.0916e+000 +4.4020e+000 -3.2661e+000 +3.2539e+000 +8.8759e-001 -2.7519e+000 +2.5879e+000 +4.0883e+000 +1.9377e+000
3 +2.163696606e+007 +2.163696606e+007 +2.163704233e+007 +2.163704233e+007 -5.2973e+000 +2.6042e+000 +8.6018e+000 -4.6643e+000 -2.3349e-001 -1.9955e+000 -4.4898e-001 +3.2060e+000 +5.4264e+000 +1.4335e+000
4 +7.670373482e+006 +7.670373482e+006 +7.670449752e+006 +7.670449752e+006 -5.1858e+000 +2.2835e+000 +1.4034e+000 +3.3409e+000 +8.0378e-001 -7.5180e+000 -6.6177e+000 +4.8861e+000 +4.1654e+000 +1.0730e+000
16 +2.540084521e+006 +2.540084521e+006 +2.540160791e+006 +2.540160791e+006 -5.2979e+000 +3.4605e+000 +5.0119e+000 -6.2008e+000 -1.0861e+000 +1.0305e+000 +1.0298e+000 -6.1074e-001 +6.9043e+000 +3.9103e+000
19 +4.135839630e+005 +4.135839630e+005 +4.136602330e+005 +4.136602330e+005 -9.1856e+000 +1.9330e+000 +1.8880e+000 -2.0794e+001 -2.6030e-001 +4.7890e+000 -6.6306e-002 +1.5590e+000 +5.9877e+000 +7.2005e-001
21 +9.962494164e+004 +9.962494164e+004 +9.970121164e+004 +9.970121164e+004 -5.9795e+000 +1.1572e+000 +4.7575e+000 +1.5538e-002 -3.0813e+000 -4.5890e+000 -3.6826e+000 +1.5861e-001 -8.1469e+000 -1.0185e+000
55 +6.712269619e+002 +6.712269619e+002 +7.474969619e+002 +7.474969619e+002 -5.6300e+000 +3.2819e+000 +9.0526e-001 -2.7313e+000 -3.4215e+000 -8.3527e-001 -2.7871e+000 +1.7115e+000 -2.7403e+000 +5.7468e+000
516 +3.284047170e+002 +3.284047170e+002 +4.046747170e+002 +4.046747170e+002 -2.5923e+000 +1.4058e+000 +5.1428e-001 -9.8627e+000 -1.6172e+000 +4.2097e+000 +2.9798e+000 +5.5205e+000 +5.2513e+000 +1.2694e+000
% function evaluation | noise-free fitness - Fopt (-2.255000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.181926787e+007 +1.181926787e+007 +1.181924532e+007 +1.181924532e+007 +8.0399e-001 +2.3327e+000 +4.2118e+000 +1.2148e+000 +2.4297e-001 +9.7302e-001 -9.6855e-001 +3.9823e-001 -1.3440e+000 -1.5269e+001
2 +1.112401103e+007 +1.112401103e+007 +1.112398848e+007 +1.112398848e+007 +2.9929e+000 -1.0724e+000 -2.4311e-001 -1.6989e+000 +1.8070e+000 +5.9234e+000 +7.5733e-001 +4.0436e+000 +7.5881e-001 +3.0631e-001
3 +3.010640188e+006 +3.010640188e+006 +3.010617638e+006 +3.010617638e+006 +8.9196e-001 +2.4727e+000 -3.0898e+000 -2.1155e+000 -2.0403e-001 +2.2498e+000 +1.3616e+000 +1.9378e+000 -5.2467e+000 -5.3601e+000
8 +7.649394671e+005 +7.649394671e+005 +7.649169171e+005 +7.649169171e+005 +2.0627e+000 +3.3414e+000 +1.0221e+000 -2.0947e+000 +2.9353e+000 +5.4944e+000 -3.6506e-002 +3.3372e+000 +8.1478e-001 -9.4428e+000
16 +3.025401728e+005 +3.025401728e+005 +3.025176228e+005 +3.025176228e+005 +9.1270e-002 +5.9851e+000 +6.1172e-001 -6.1587e+000 -2.1750e+000 +2.4368e+000 -1.7603e+000 +8.0116e+000 -3.1907e+000 -2.3575e+000
31 +1.023064752e+005 +1.023064752e+005 +1.022839252e+005 +1.022839252e+005 +2.3935e+000 +1.6962e+000 +2.7840e+000 -5.5559e+000 -3.9393e+000 -2.2536e+000 +3.8096e-001 +2.3650e+000 +1.4087e+000 -3.5652e+000
52 +8.596128439e+003 +8.596128439e+003 +8.573578439e+003 +8.573578439e+003 -6.9018e-001 +9.2138e-001 -1.0873e+000 +3.4783e-002 -6.3279e+000 +3.4068e+000 -1.1260e+000 -9.7558e-001 +2.0263e+000 -2.5552e+000
162 +2.159157566e+002 +2.159157566e+002 +1.933657566e+002 +1.933657566e+002 -1.4102e+000 +2.2057e+000 -1.3859e+000 -2.0405e+000 +2.6949e+000 +5.8619e+000 -2.2410e+000 +3.6468e+000 -1.2698e+000 -7.0385e+000
% function evaluation | noise-free fitness - Fopt (1.366000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.141079366e+006 +5.141079366e+006 +5.141093026e+006 +5.141093026e+006 -1.6004e+000 +4.7960e+000 -4.9899e+000 +3.5487e+000 -5.1063e+000 -1.6306e+000 -7.2246e+000 +1.5378e+000 -6.4929e+000 +2.2648e+000
2 +5.069363541e+005 +5.069363541e+005 +5.069500141e+005 +5.069500141e+005 -3.0023e+000 +1.0619e+000 -1.2132e+000 +1.9160e+000 -4.5487e+000 -7.5138e-001 +1.4663e+000 +3.1283e+000 -3.8937e+000 -2.1284e-001
7 +3.588587621e+003 +3.588587621e+003 +3.602247621e+003 +3.602247621e+003 -1.6325e+000 +5.4601e+000 -1.8250e+000 +2.6439e+000 -4.4746e+000 -6.0315e-001 -7.4049e-002 +1.9698e+000 -5.3271e+000 -2.5692e+000
14 +6.820915991e+002 +6.820915991e+002 +6.957515991e+002 +6.957515991e+002 -1.8079e+000 +1.4218e+000 -3.8536e+000 -1.0353e+000 -2.3219e+000 +2.4146e-001 +1.5270e+000 -6.7939e-001 -1.3237e+000 -8.4226e-001
131 +2.384712684e+002 +2.384712684e+002 +2.521312684e+002 +2.521312684e+002 -4.0978e+000 +9.7838e-001 -3.3657e+000 -7.9829e-001 -3.5330e+000 -3.1179e-001 +1.9342e+000 +6.3291e-001 -2.2176e+000 -2.7625e-001
318 +2.242648079e+002 +2.242648079e+002 +2.379248079e+002 +2.379248079e+002 -1.2494e+000 -1.8316e-001 -2.7779e+000 +1.9959e+000 -7.8631e+000 +1.2697e-001 +3.9219e+000 +2.5472e+000 -6.0848e+000 +7.9066e-001
319 +1.765758695e+002 +1.765758695e+002 +1.902358695e+002 +1.902358695e+002 +3.5488e+000 +8.9601e-001 -3.6044e+000 +7.9425e-001 -6.4606e+000 +1.0242e+000 +4.2035e+000 +2.3693e+000 -6.0719e+000 -1.0331e+000
% function evaluation | noise-free fitness - Fopt (9.378400000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.089865720e+007 +2.089865720e+007 +2.089959504e+007 +2.089959504e+007 -8.4426e-002 -7.1207e+000 -3.3516e+000 +2.1471e+000 +1.7900e+000 -1.8773e+000 -7.1771e+000 +2.3675e+000 +5.6309e-001 +6.5133e+000
2 +1.238052123e+004 +1.238052123e+004 +1.331836123e+004 +1.331836123e+004 -3.5971e+000 -7.1264e+000 -5.8036e+000 -1.6117e+000 -1.9442e+000 -1.5877e+000 -8.7608e-001 -2.1474e+000 +1.0579e+001 +3.4763e+000
29 +6.920451916e+003 +6.920451916e+003 +7.858291916e+003 +7.858291916e+003 -3.3312e-001 -4.5200e+000 -3.3358e+000 -7.8104e-001 +4.3341e+000 -2.7818e+000 -4.0052e+000 -1.3927e+000 +4.6241e+000 +4.2797e+000
78 +3.610525257e+002 +3.610525257e+002 +1.298892526e+003 +1.298892526e+003 -1.9069e+000 -2.8011e+000 -1.2799e+000 -4.8969e-001 +2.6658e+000 -5.9584e+000 -2.9235e+000 -1.1110e+000 +3.9964e+000 +3.8185e+000
