% function evaluation | noise-free fitness - Fopt (-4.620900000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.248886920e+002 +9.248886920e+002 +4.627986920e+002 +4.627986920e+002 +6.4908e-002 -3.8624e+000 -2.2264e+000 -4.7643e+000 -3.5490e+000 +1.8940e+000 -4.1648e+000 -4.3999e+000 -7.5961e-001 -2.9093e+000
2 +7.929092534e+002 +7.929092534e+002 +3.308192534e+002 +3.308192534e+002 +9.1962e-001 -2.5882e+000 -1.6677e+000 -4.2225e+000 -3.9330e+000 +2.2158e+000 -4.4249e+000 -3.4256e+000 +4.6073e-001 -3.3547e+000
5 +7.699872599e+002 +7.699872599e+002 +3.078972599e+002 +3.078972599e+002 +2.1510e-001 -1.8801e+000 -1.7210e+000 -5.1917e+000 -3.4039e+000 +2.3312e+000 -4.2449e+000 -3.4628e+000 -3.8259e-001 -2.6559e+000
8 +7.426600150e+002 +7.426600150e+002 +2.805700150e+002 +2.805700150e+002 +8.6916e-001 -2.7263e+000 -1.9316e+000 -3.9476e+000 -3.3892e+000 +2.5772e+000 -3.4837e+000 -2.8649e+000 -1.7059e-001 -3.1445e+000
26 +7.197096750e+002 +7.197096750e+002 +2.576196750e+002 +2.576196750e+002 -4.0241e-001 -1.9668e+000 -7.9367e-001 -4.6446e+000 -2.1225e+000 +1.9919e+000 -2.5684e+000 -3.6091e+000 -1.2070e+000 -2.8754e+000
51 +5.528415558e+002 +5.528415558e+002 +9.075155576e+001 +9.075155576e+001 -3.9178e-001 -2.2300e+000 -7.1779e-001 -4.4837e+000 -2.7214e+000 +2.5585e+000 -2.8236e+000 -1.8641e-001 -1.1597e+000 -2.4800e+000
87 +5.147582865e+002 +5.147582865e+002 +5.266828647e+001 +5.266828647e+001 -1.1149e-001 -1.5733e+000 -1.3355e+000 -4.3479e+000 -4.1852e+000 +2.7134e+000 -2.1848e+000 -9.6514e-002 -7.1636e-001 +1.5721e+000
111 +4.478580834e+002 +4.478580834e+002 -1.423191664e+001 -1.423191664e+001 -3.3032e-001 -4.3233e+000 -9.7281e-001 -3.5408e+000 -1.8111e+000 +2.4518e+000 -2.7117e+000 -3.8887e-001 +1.3128e-001 -1.9118e+000
155 +3.356982049e+002 +3.356982049e+002 -1.263917951e+002 -1.263917951e+002 +3.8894e-001 -1.3958e+000 -2.4407e+000 -2.6794e+000 -1.5364e+000 +1.3899e+000 -7.2379e-001 -1.6410e-001 +1.8691e+000 -1.6767e+000
212 +3.228565385e+002 +3.228565385e+002 -1.392334615e+002 -1.392334615e+002 -2.7894e-001 -3.2757e+000 -1.4776e+000 -4.2617e+000 -1.7945e+000 +1.2183e+000 -1.9146e-001 +3.9395e+000 +2.2704e+000 -1.5370e+000
229 +3.119502546e+002 +3.119502546e+002 -1.501397454e+002 -1.501397454e+002 +5.3833e-001 -5.3265e+000 -7.7519e-001 -2.3322e+000 -6.1185e-001 +3.4306e+000 +3.6527e+000 +5.4538e-001 -1.0340e-002 -1.0920e+000
246 +2.756489759e+002 +2.756489759e+002 -1.864410241e+002 -1.864410241e+002 -1.4240e-001 -2.9736e+000 -1.2065e+000 -3.4744e+000 -4.1699e-001 +1.1114e+000 +2.8757e+000 +1.3027e+000 +7.2334e-001 -1.7363e+000
