% function evaluation | noise-free fitness - Fopt (-4.620900000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.440022706e+002 +2.440022706e+002 -2.180877294e+002 -2.180877294e+002 +1.0320e+000 +4.2854e+000 -2.1053e+000
2 +2.115446139e+002 +2.115446139e+002 -2.505453861e+002 -2.505453861e+002 +4.5220e-001 +4.5509e+000 -1.8898e+000
5 +2.015796063e+002 +2.015796063e+002 -2.605103937e+002 -2.605103937e+002 +1.0671e+000 +4.2710e+000 -1.6313e+000
6 +5.572009069e+001 +5.572009069e+001 -4.063699093e+002 -4.063699093e+002 +1.7213e+000 +3.5425e+000 +1.8281e+000
31 +3.465327483e+001 +3.465327483e+001 -4.274367252e+002 -4.274367252e+002 +9.8497e-001 +1.2674e+000 +1.5892e+000
56 +3.157217705e+001 +3.157217705e+001 -4.305178229e+002 -4.305178229e+002 +1.1051e+000 +2.8885e+000 +2.5865e+000
163 +2.475931096e+001 +2.475931096e+001 -4.373306890e+002 -4.373306890e+002 +1.4694e+000 +2.3287e+000 +2.1850e+000
220 +2.196773642e+001 +2.196773642e+001 -4.401222636e+002 -4.401222636e+002 +1.5958e+000 +2.3121e+000 +2.1589e+000
235 +2.091723706e+001 +2.091723706e+001 -4.411727629e+002 -4.411727629e+002 +1.6454e+000 +1.6473e+000 +2.5263e+000
239 +1.092774115e+001 +1.092774115e+001 -4.511622589e+002 -4.511622589e+002 +7.8087e-001 +1.6875e+000 +2.2240e+000
331 +4.634604714e+000 +4.634604714e+000 -4.574553953e+002 -4.574553953e+002 -1.2842e+000 +2.3050e+000 +2.2402e+000
349 +1.924719750e+000 +1.924719750e+000 -4.601652802e+002 -4.601652802e+002 -1.3159e+000 +2.3248e+000 +2.2135e+000
400 +1.771353609e+000 +1.771353609e+000 -4.603186464e+002 -4.603186464e+002 -1.3212e+000 +2.2932e+000 +2.2299e+000
406 +1.735422052e+000 +1.735422052e+000 -4.603545779e+002 -4.603545779e+002 -1.3197e+000 +2.3097e+000 +2.2268e+000
412 +1.627750076e+000 +1.627750076e+000 -4.604622499e+002 -4.604622499e+002 -1.3168e+000 +2.3153e+000 +2.2145e+000
413 +1.406171002e+000 +1.406171002e+000 -4.606838290e+002 -4.606838290e+002 -1.3208e+000 +2.3010e+000 +2.2091e+000
553 +1.369643778e+000 +1.369643778e+000 -4.607203562e+002 -4.607203562e+002 -1.3205e+000 +2.2996e+000 +2.2126e+000
561 +1.214455488e+000 +1.214455488e+000 -4.608755445e+002 -4.608755445e+002 -1.3264e+000 +2.2964e+000 +2.2120e+000
587 +1.159346996e+000 +1.159346996e+000 -4.609306530e+002 -4.609306530e+002 -1.3286e+000 +2.3005e+000 +2.2114e+000
604 +1.122662767e+000 +1.122662767e+000 -4.609673372e+002 -4.609673372e+002 -1.3309e+000 +2.3034e+000 +2.2159e+000
623 +1.092274521e+000 +1.092274521e+000 -4.609977255e+002 -4.609977255e+002 -1.3318e+000 +2.3009e+000 +2.2131e+000
640 +1.040645647e+000 +1.040645647e+000 -4.610493544e+002 -4.610493544e+002 -1.3355e+000 +2.2990e+000 +2.2129e+000
655 +1.012866291e+000 +1.012866291e+000 -4.610771337e+002 -4.610771337e+002 -1.3391e+000 +2.2990e+000 +2.2122e+000
686 +9.998806331e-001 +9.998806331e-001 -4.610901194e+002 -4.610901194e+002 -1.3412e+000 +2.2997e+000 +2.2127e+000
% function evaluation | noise-free fitness - Fopt (7.766000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.284565464e+002 +3.284565464e+002 +4.061165464e+002 +4.061165464e+002 -4.9131e+000 +5.0369e+000 -1.9060e+000
3 +2.542742024e+002 +2.542742024e+002 +3.319342024e+002 +3.319342024e+002 -1.7372e+000 +4.5044e+000 -3.1133e+000
5 +1.358742508e+002 +1.358742508e+002 +2.135342508e+002 +2.135342508e+002 -2.1258e+000 +2.8754e+000 -1.9159e+000
6 +1.009123023e+002 +1.009123023e+002 +1.785723023e+002 +1.785723023e+002 -2.1379e+000 +2.0638e+000 -1.8306e+000
7 +6.776178717e+001 +6.776178717e+001 +1.454217872e+002 +1.454217872e+002 +6.4616e-001 +2.0224e+000 -2.2904e+000
29 +4.896970853e+001 +4.896970853e+001 +1.266297085e+002 +1.266297085e+002 +7.2047e-001 +4.9352e-001 -1.0177e+000
32 +4.273340943e+001 +4.273340943e+001 +1.203934094e+002 +1.203934094e+002 -7.9579e-001 +1.4396e+000 -1.9447e+000
60 +4.012963244e+001 +4.012963244e+001 +1.177896324e+002 +1.177896324e+002 -6.7750e-001 +1.2320e+000 -1.9618e+000
172 +2.413619521e+001 +2.413619521e+001 +1.017961952e+002 +1.017961952e+002 +1.5151e-001 +8.2007e-001 -1.2386e+000
190 +2.121269509e+001 +2.121269509e+001 +9.887269509e+001 +9.887269509e+001 +1.4020e+000 +2.9788e-001 -1.5767e+000
220 +1.380417743e+001 +1.380417743e+001 +9.146417743e+001 +9.146417743e+001 +5.8350e-001 -1.4717e+000 -1.5297e+000
264 +7.352152077e+000 +7.352152077e+000 +8.501215208e+001 +8.501215208e+001 +4.9001e-001 -2.7997e-001 -1.5876e+000
333 +1.864978597e+000 +1.864978597e+000 +7.952497860e+001 +7.952497860e+001 +2.4695e+000 -8.6171e-001 -9.0424e-001
% function evaluation | noise-free fitness - Fopt (1.156800000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.630390002e+001 +9.630390002e+001 +2.119839000e+002 +2.119839000e+002 -3.4802e+000 -4.6899e+000 -1.4841e-001
2 +7.702781578e+001 +7.702781578e+001 +1.927078158e+002 +1.927078158e+002 -4.3902e+000 -4.8378e+000 -5.3396e-001
4 +3.140531203e+001 +3.140531203e+001 +1.470853120e+002 +1.470853120e+002 -4.4167e+000 -3.1654e+000 +2.4583e-001
17 +2.175431020e+001 +2.175431020e+001 +1.374343102e+002 +1.374343102e+002 -4.0865e+000 -1.9932e+000 -1.1899e-001
104 +2.051529701e+001 +2.051529701e+001 +1.361952970e+002 +1.361952970e+002 -3.8498e+000 -9.6209e-001 +3.3053e-001
113 +1.569593182e+001 +1.569593182e+001 +1.313759318e+002 +1.313759318e+002 -2.3283e+000 -3.7330e-001 +5.3430e-001
115 +1.306426347e+001 +1.306426347e+001 +1.287442635e+002 +1.287442635e+002 -3.2189e+000 -4.5316e-001 +6.9750e-001
132 +1.202742844e+001 +1.202742844e+001 +1.277074284e+002 +1.277074284e+002 -1.0543e+000 -4.4066e-001 +5.8805e-001
138 +5.858842703e+000 +5.858842703e+000 +1.215388427e+002 +1.215388427e+002 -2.1346e+000 -8.9292e-001 +5.9465e-001
144 +5.740588561e+000 +5.740588561e+000 +1.214205886e+002 +1.214205886e+002 -2.2163e+000 -4.0465e-001 +6.6028e-001
181 +4.250132857e+000 +4.250132857e+000 +1.199301329e+002 +1.199301329e+002 -2.2173e+000 -3.9812e-001 +6.2336e-001
184 +2.778135907e+000 +2.778135907e+000 +1.184581359e+002 +1.184581359e+002 -2.1264e+000 -9.9949e-001 +6.4493e-001
205 +1.540984901e+000 +1.540984901e+000 +1.172209849e+002 +1.172209849e+002 -2.1307e+000 -9.7825e-001 +6.0633e-001
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+000) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.909088648e+002 +3.909088648e+002 +3.871988648e+002 +3.871988648e+002 +1.4164e+000 +2.9879e+000 -2.3712e+000
5 +3.722570394e+002 +3.722570394e+002 +3.685470394e+002 +3.685470394e+002 +1.8354e+000 +2.6022e+000 -2.6458e+000
9 +2.130588454e+002 +2.130588454e+002 +2.093488454e+002 +2.093488454e+002 +1.6347e+000 +2.8382e+000 +7.5160e-001
19 +1.883730804e+002 +1.883730804e+002 +1.846630804e+002 +1.846630804e+002 +1.4908e+000 +1.8876e+000 -7.0292e-001
31 +1.276864135e+002 +1.276864135e+002 +1.239764135e+002 +1.239764135e+002 +1.7079e+000 +1.5310e+000 +2.8779e+000
32 +5.034113706e+001 +5.034113706e+001 +4.663113706e+001 +4.663113706e+001 +3.0965e+000 -9.4640e-001 +3.3255e+000
47 +1.875606046e+001 +1.875606046e+001 +1.504606046e+001 +1.504606046e+001 +2.0541e+000 -6.6863e-001 +1.8161e+000
129 +1.702833858e+001 +1.702833858e+001 +1.331833858e+001 +1.331833858e+001 +1.2896e+000 -6.2063e-001 +1.7617e+000
173 +1.667828251e+001 +1.667828251e+001 +1.296828251e+001 +1.296828251e+001 +1.2769e+000 -5.3200e-001 +1.7934e+000
243 +1.567166710e+001 +1.567166710e+001 +1.196166710e+001 +1.196166710e+001 +1.2951e+000 -5.6801e-001 +2.1518e+000
293 +1.458756418e+001 +1.458756418e+001 +1.087756418e+001 +1.087756418e+001 +1.2208e+000 -5.6324e-001 +2.1278e+000
