% function evaluation | noise-free fitness - Fopt (-1.000000000000e+003) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.706697965e+001 +8.706697965e+001 -9.129330204e+002 -9.129330204e+002 -4.5307e+000 +1.6614e+000 +4.4997e+000 +5.7121e+000 -4.8359e+000 +5.0462e+000 +1.1179e-001 -5.1961e+000 -3.8879e+000 +1.0884e+000 -1.5990e+000 +4.8282e+000 -2.5045e+000 -3.2717e+000 -1.4173e+000 -3.5910e+000 +4.7453e+000 +1.4371e+000 +4.8592e+000 +8.1001e-001
134 +8.508571363e+001 +8.508571363e+001 -9.149142864e+002 -9.149142864e+002 -1.0194e+000 +5.1024e+000 +2.7841e+000 +3.0841e+000 +2.1439e+000 -1.7094e+000 +7.0322e-001 -4.5993e+000 +1.1934e+000 -6.4375e-001 -8.2732e-001 +2.8341e+000 +1.5277e+000 -1.6447e+000 -3.0427e+000 -2.6507e+000 +3.1508e+000 +2.3682e+000 +5.3553e-001 -1.8156e+000
322 +8.164136452e+001 +8.164136452e+001 -9.183586355e+002 -9.183586355e+002 -2.0255e+000 +3.4830e+000 +1.8759e+000 +2.8540e+000 +5.4309e-002 +3.1865e+000 -3.2748e+000 -1.1142e+000 -7.2254e-002 +1.9411e+000 -2.6930e+000 -1.1010e+000 -5.4945e+000 -8.3739e-001 -2.2614e+000 -1.9190e+000 +2.0195e+000 +7.0130e-001 -3.9365e-001 +2.2795e+000
470 +8.024870140e+001 +8.024870140e+001 -9.197512986e+002 -9.197512986e+002 -3.4709e+000 +2.7103e+000 +2.9884e+000 +9.1075e-001 +1.3767e+000 +3.5833e+000 -6.9835e-001 -2.8775e+000 -2.2384e+000 +1.3157e-003 -2.1023e+000 -1.8127e+000 -1.1692e+000 +2.4223e-001 -4.4471e+000 -1.2007e+000 +4.4697e+000 +1.2693e+000 -7.1462e-001 +9.5228e-001
528 +7.753523735e+001 +7.753523735e+001 -9.224647626e+002 -9.224647626e+002 -1.6124e+000 +3.3347e+000 +1.3577e+000 -1.0888e+000 +1.0451e+000 +1.9849e+000 -2.5633e+000 -1.4845e+000 -1.0569e+000 +1.8131e+000 -2.4932e+000 -2.8878e-002 +1.4679e-001 +1.0347e+000 -2.5054e+000 -1.8783e+000 +1.3681e+000 -2.7786e+000 -2.5627e+000 +4.4979e-001
978 +7.581470449e+001 +7.581470449e+001 -9.241852955e+002 -9.241852955e+002 -2.5986e+000 +2.3524e+000 +1.6107e+000 -2.9224e+000 +1.5697e+000 +2.6083e+000 -3.4275e-001 +1.7198e-001 -2.7997e+000 -3.1117e-001 -2.2010e+000 -7.5925e-002 -1.0661e+000 +6.3342e-001 -1.7074e+000 -2.1522e+000 +2.1358e+000 +1.5459e-001 +2.8707e-001 +2.1693e+000
1145 +7.177660940e+001 +7.177660940e+001 -9.282233906e+002 -9.282233906e+002 -3.1035e+000 -9.2769e-001 +4.6398e+000 -1.6770e+000 +1.3095e+000 +5.6144e-001 -2.8089e+000 -6.5851e+000 -2.2552e-002 +3.3054e+000 +3.6693e-001 -3.1928e+000 +5.8373e-001 -2.3121e+000 -5.8160e-001 -3.2535e+000 +2.4273e+000 -1.9760e-002 -1.2810e+000 -3.9571e+000
1656 +7.078100328e+001 +7.078100328e+001 -9.292189967e+002 -9.292189967e+002 -3.5768e+000 +3.2481e+000 +2.7203e+000 -3.6430e+000 +2.0556e+000 +1.2812e+000 -2.3665e+000 +8.0629e-001 +1.6562e+000 -1.7688e+000 -1.5718e+000 -3.1311e+000 -2.7640e+000 +3.0478e+000 -1.8584e+000 -1.6153e+000 +1.4922e+000 -1.3980e+000 -7.0716e-001 +9.3482e-001
1672 +6.458971952e+001 +6.458971952e+001 -9.354102805e+002 -9.354102805e+002 -2.9731e+000 +6.3775e-001 +2.1019e+000 -1.7549e+000 +2.6723e+000 +3.4658e+000 -1.1350e+000 -2.4014e+000 -8.5538e-001 +1.8292e+000 +3.1692e-001 -1.8513e+000 -3.4845e+000 +2.8139e+000 -3.1020e+000 +1.1562e-001 -2.0900e-001 -2.9527e+000 -7.3033e-001 +1.1952e+000
1728 +6.294219734e+001 +6.294219734e+001 -9.370578027e+002 -9.370578027e+002 -3.0899e+000 -1.8194e-001 +1.8733e+000 -2.4467e+000 +1.6563e+000 +2.5383e+000 -4.4755e+000 -2.6507e-001 -3.9144e-001 +1.7098e+000 -4.7128e-001 -3.2057e+000 -3.5520e+000 +4.1358e+000 -3.1700e+000 -1.3786e+000 +8.9361e-001 -1.8125e+000 -1.0221e+000 +1.6824e+000
1924 +5.674952880e+001 +5.674952880e+001 -9.432504712e+002 -9.432504712e+002 -2.7345e+000 +7.2750e-001 +2.6309e+000 -2.3813e+000 +3.7909e+000 +2.3079e+000 -2.5655e+000 -1.2964e+000 -6.4343e-001 -3.0301e-001 -4.8622e-001 -2.2283e+000 -2.7584e+000 +3.3380e+000 -3.2627e+000 -6.9513e-001 +1.0062e-001 -3.1139e+000 -1.2078e+000 +1.2564e+000
2024 +5.585755830e+001 +5.585755830e+001 -9.441424417e+002 -9.441424417e+002 -3.1452e+000 +1.9679e+000 +3.4184e+000 -8.6105e-001 +4.4384e+000 +3.5930e+000 -2.7694e+000 -1.2711e+000 +3.0823e-001 +1.0829e+000 -8.4002e-003 -3.1616e+000 -1.8788e+000 +2.5306e+000 -1.9317e+000 -8.9026e-001 +6.2687e-001 -8.9230e-001 -1.2977e+000 +1.4539e+000
2048 +4.739332485e+001 +4.739332485e+001 -9.526066751e+002 -9.526066751e+002 -3.1428e+000 +3.3505e+000 +3.2120e+000 -2.4197e+000 +4.1557e+000 +2.9301e+000 -4.0879e+000 -1.7122e+000 -6.6731e-001 +7.7701e-001 -6.3784e-001 -1.9769e+000 -2.7237e+000 +2.4021e+000 -3.1983e+000 -8.4756e-001 +6.8946e-001 -1.3243e+000 -6.3435e-001 +1.1557e+000
2216 +4.261742083e+001 +4.261742083e+001 -9.573825792e+002 -9.573825792e+002 -2.8449e+000 +2.8966e+000 +1.9009e+000 -2.1389e+000 +4.1411e+000 +4.8932e+000 -2.5953e+000 -9.8212e-001 -1.6744e+000 +6.3020e-001 -4.7844e-001 -2.0146e+000 -2.3261e+000 +2.0190e+000 -2.2435e+000 -9.2962e-001 +6.5967e-001 -1.9169e+000 -1.6230e+000 +2.0407e+000
2301 +3.649805238e+001 +3.649805238e+001 -9.635019476e+002 -9.635019476e+002 -3.3565e+000 +1.0268e+000 +4.7662e+000 -2.9285e+000 +3.6404e+000 +4.0793e+000 -2.6893e+000 -8.0555e-001 -8.0095e-001 +1.1974e+000 -1.0242e+000 -2.6587e+000 -3.6387e+000 +1.7112e+000 -2.0249e+000 -5.8297e-002 +6.7061e-001 -1.9723e+000 -9.7400e-001 +1.4475e+000
2351 +3.518321123e+001 +3.518321123e+001 -9.648167888e+002 -9.648167888e+002 -2.4998e+000 +2.1273e+000 +2.5531e+000 -3.3362e+000 +3.9017e+000 +3.8211e+000 -2.9176e+000 -2.1155e-001 -9.9880e-001 +8.4379e-001 -2.5556e+000 -3.1602e+000 -3.2372e+000 +3.0465e+000 -3.6810e+000 -5.6154e-001 +2.8267e-001 -1.2633e+000 -1.2865e+000 +1.6954e+000
2360 +3.151643817e+001 +3.151643817e+001 -9.684835618e+002 -9.684835618e+002 -2.9811e+000 +1.8374e+000 +3.9178e+000 -3.7164e+000 +4.1962e+000 +2.8634e+000 -2.8128e+000 +6.1113e-001 -1.1387e+000 +1.4266e+000 -3.8015e-001 -2.6769e+000 -3.7887e+000 +2.7674e+000 -2.5366e+000 -2.2354e-001 +8.9330e-001 -1.8452e+000 -1.5397e+000 +1.6810e+000
2404 +3.001147743e+001 +3.001147743e+001 -9.699885226e+002 -9.699885226e+002 -3.4134e+000 +2.1207e+000 +3.4448e+000 -2.9142e+000 +3.2005e+000 +5.3391e+000 -4.0879e+000 -4.7159e-001 -5.6097e-001 +1.7400e+000 -5.1543e-001 -3.1489e+000 -3.3753e+000 +2.2964e+000 -2.8944e+000 -5.1260e-001 +1.9245e-001 -1.9767e+000 -1.4855e+000 +1.6924e+000
2462 +2.562018786e+001 +2.562018786e+001 -9.743798121e+002 -9.743798121e+002 -3.6061e+000 +2.8229e+000 +4.1752e+000 -2.5923e+000 +3.5708e+000 +3.1084e+000 -2.9263e+000 -5.5433e-001 -1.4977e+000 +3.6943e-001 -6.6439e-001 -3.3687e+000 -3.5981e+000 +2.1801e+000 -3.0662e+000 +8.0772e-002 +7.9367e-001 -1.4848e+000 -1.9274e+000 +2.6894e+000
2722 +2.250077075e+001 +2.250077075e+001 -9.774992293e+002 -9.774992293e+002 -3.2901e+000 +2.1748e+000 +3.5433e+000 -3.2361e+000 +3.3387e+000 +4.2037e+000 -3.8723e+000 -4.7786e-001 -9.5100e-001 +1.3593e+000 -5.0628e-001 -3.0584e+000 -4.1646e+000 +3.4850e+000 -3.1324e+000 -3.9899e-001 +8.0412e-001 -1.7015e+000 -1.0876e+000 +2.8970e+000
