% function evaluation | noise-free fitness - Fopt (-1.025500000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.202143231e+001 +5.202143231e+001 -5.052856769e+001 -5.052856769e+001 -5.9610e-001 -2.2644e+000 -1.0877e+000 +1.5867e+000 -2.8872e+000 -3.2134e+000 -3.2052e+000 -2.5029e+000 -9.8195e-001 +6.7982e-001 +3.2654e-001 +3.4765e+000 -2.5259e+000 +1.9653e+000 -5.4193e+000 +5.5152e-001 +2.7001e+000 -7.7759e-002 -5.3196e+000 -3.9925e+000
48 +3.309723370e+001 +3.309723370e+001 -6.945276630e+001 -6.945276630e+001 -2.0380e+000 -3.2759e+000 +1.6219e+000 -2.4287e+000 -3.9465e+000 +2.1745e+000 +2.5578e+000 -3.7651e+000 -2.7193e-001 +3.1698e+000 +7.5329e-001 +1.3961e+000 -2.3414e+000 -1.7940e-001 -3.4446e+000 -9.3111e-002 +8.7140e-001 +2.0380e+000 -3.4699e+000 -5.5884e+000
105 +2.897019190e+001 +2.897019190e+001 -7.357980810e+001 -7.357980810e+001 -5.8843e-001 -6.6529e-001 +2.4486e+000 +3.5249e+000 -2.5054e+000 -1.2612e+000 -1.9098e+000 -2.3399e+000 +2.2983e+000 +2.9323e+000 +4.3284e-001 +4.0970e+000 -2.9281e+000 +3.2477e+000 -3.8877e+000 -6.0908e-001 +3.0734e+000 +1.5013e+000 -2.2349e+000 -1.1606e+000
189 +2.784531667e+001 +2.784531667e+001 -7.470468333e+001 -7.470468333e+001 +2.1024e+000 -3.2693e+000 +2.7018e-001 +1.2262e+000 -3.9721e+000 +5.6518e-001 -2.5461e+000 +1.9260e+000 -1.3769e+000 +1.7279e+000 -5.8084e-001 +2.1362e+000 -1.5353e+000 +5.5892e-001 +2.6131e+000 -9.8753e-001 +2.8791e+000 -2.5415e-001 -4.0455e+000 -3.6706e+000
204 +2.371054000e+001 +2.371054000e+001 -7.883946000e+001 -7.883946000e+001 -7.0241e-001 +3.4585e-001 +2.8961e+000 +2.8840e+000 -2.3356e-001 -6.9038e-001 +7.3584e-001 -3.2053e+000 +9.3785e-001 -5.9083e-001 +2.7423e+000 +2.5943e+000 -2.4638e+000 +1.7198e+000 -1.9057e+000 +3.7558e-001 -2.4946e-001 +9.5553e-001 -2.4378e+000 -6.6083e+000
265 +2.260697205e+001 +2.260697205e+001 -7.994302795e+001 -7.994302795e+001 -5.8188e+000 +5.8363e-001 +1.8976e-001 -2.1741e+000 -5.7409e-001 +1.4154e+000 -2.0731e+000 -1.7066e+000 +8.1028e-001 +2.7056e+000 +7.5762e-001 -1.9304e+000 -2.2838e+000 +5.4372e+000 -1.9611e+000 +1.7770e+000 +1.2801e+000 +1.6600e+000 -1.3235e+000 -4.0872e+000
348 +2.069697704e+001 +2.069697704e+001 -8.185302296e+001 -8.185302296e+001 -1.1760e+000 -3.3328e+000 +5.8355e-001 +1.2615e+000 -4.2346e+000 -1.9399e+000 +2.2779e-001 +4.7717e-002 -1.0947e-002 +8.5161e-001 +1.1834e+000 +2.1461e+000 -2.4676e+000 +2.8827e-001 -3.3596e+000 +1.2058e+000 -6.8930e-002 -5.9318e-001 -3.8727e+000 +3.5923e-001
371 +1.524731054e+001 +1.524731054e+001 -8.730268946e+001 -8.730268946e+001 -7.2403e-001 -4.8920e-002 -1.1352e+000 -3.2496e+000 +1.1449e+000 -2.0324e+000 +6.9764e-001 -2.7224e+000 -4.3692e-001 +2.3871e+000 +1.8250e+000 +3.3089e+000 -1.9485e+000 +1.8115e+000 -1.0441e+000 -5.4916e-001 +3.8783e+000 +4.3370e-001 +4.5601e-001 -2.9372e+000
439 +1.335736347e+001 +1.335736347e+001 -8.919263653e+001 -8.919263653e+001 +1.0333e+000 +7.6937e-001 +7.0012e-001 +4.5515e-001 -2.8964e+000 -2.3032e+000 -3.2805e-001 -2.3350e-002 +1.1133e+000 -3.3197e-001 +1.5692e+000 +3.1169e-001 -2.1135e+000 +2.5485e-002 -1.6455e+000 -2.4975e+000 +1.0195e+000 +1.9547e+000 -1.0985e+000 -4.3811e+000
733 +1.198401925e+001 +1.198401925e+001 -9.056598075e+001 -9.056598075e+001 +1.1918e+000 +4.1651e-001 +8.1135e-001 +2.1301e-001 -2.1705e+000 +1.3212e+000 +2.6131e-001 -1.0766e+000 -2.1614e-001 -1.3376e-001 -4.7856e-001 -1.0688e+000 -9.0267e-001 +2.9634e+000 -1.0249e+000 +1.6605e+000 +9.4387e-001 +1.5981e+000 -4.3639e-001 -4.5391e+000
