% function evaluation | noise-free fitness - Fopt (-1.000000000000e+003) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.175473277e+001 +1.175473277e+001 -9.882452672e+002 -9.882452672e+002 +3.0770e+000 -2.2761e+000
13 +4.156993180e+000 +4.156993180e+000 -9.958430068e+002 -9.958430068e+002 +3.2558e+000 -3.3810e+000
16 +3.269092703e+000 +3.269092703e+000 -9.967309073e+002 -9.967309073e+002 +3.5949e+000 -3.7918e+000
23 +2.932438416e+000 +2.932438416e+000 -9.970675616e+002 -9.970675616e+002 +2.1808e+000 -3.5440e+000
43 +8.751186097e-001 +8.751186097e-001 -9.991248814e+002 -9.991248814e+002 +2.2615e+000 -2.0246e+000
57 +1.683031970e-001 +1.683031970e-001 -9.998316968e+002 -9.998316968e+002 +2.0184e+000 -7.7103e-001
68 +1.058012891e-001 +1.058012891e-001 -9.998941987e+002 -9.998941987e+002 +2.2385e+000 -1.0914e+000
98 +8.930656273e-002 +8.930656273e-002 -9.999106934e+002 -9.999106934e+002 +2.1835e+000 -1.0039e+000
101 +8.256274666e-002 +8.256274666e-002 -9.999174373e+002 -9.999174373e+002 +2.1865e+000 -9.8396e-001
112 +8.111251831e-002 +8.111251831e-002 -9.999188875e+002 -9.999188875e+002 +2.1832e+000 -9.7798e-001
114 +7.466855287e-002 +7.466855287e-002 -9.999253314e+002 -9.999253314e+002 +2.1666e+000 -9.5103e-001
153 +7.342679927e-002 +7.342679927e-002 -9.999265732e+002 -9.999265732e+002 +2.1656e+000 -9.4241e-001
174 +7.233397859e-002 +7.233397859e-002 -9.999276660e+002 -9.999276660e+002 +2.1631e+000 -9.3158e-001
200 +7.059725295e-002 +7.059725295e-002 -9.999294027e+002 -9.999294027e+002 +2.1589e+000 -9.2806e-001
212 +6.840472796e-002 +6.840472796e-002 -9.999315953e+002 -9.999315953e+002 +2.1513e+000 -9.1996e-001
218 +6.736282504e-002 +6.736282504e-002 -9.999326372e+002 -9.999326372e+002 +2.1479e+000 -9.1450e-001
251 +6.605513263e-002 +6.605513263e-002 -9.999339449e+002 -9.999339449e+002 +2.1465e+000 -9.0663e-001
292 +6.446409142e-002 +6.446409142e-002 -9.999355359e+002 -9.999355359e+002 +2.1421e+000 -8.9800e-001
316 +6.291847500e-002 +6.291847500e-002 -9.999370815e+002 -9.999370815e+002 +2.1293e+000 -8.8538e-001
328 +5.661548312e-002 +5.661548312e-002 -9.999433845e+002 -9.999433845e+002 +2.1010e+000 -8.3532e-001
331 +4.460905488e-002 +4.460905488e-002 -9.999553909e+002 -9.999553909e+002 +2.0689e+000 -7.5245e-001
518 +4.228475659e-002 +4.228475659e-002 -9.999577152e+002 -9.999577152e+002 +2.0604e+000 -7.2743e-001
547 +4.132730535e-002 +4.132730535e-002 -9.999586727e+002 -9.999586727e+002 +2.0560e+000 -7.1644e-001
569 +3.866680762e-002 +3.866680762e-002 -9.999613332e+002 -9.999613332e+002 +2.0411e+000 -6.9599e-001
722 +3.786118281e-002 +3.786118281e-002 -9.999621388e+002 -9.999621388e+002 +2.0380e+000 -6.8841e-001
759 +3.679938893e-002 +3.679938893e-002 -9.999632006e+002 -9.999632006e+002 +2.0331e+000 -6.7850e-001
895 +3.605741509e-002 +3.605741509e-002 -9.999639426e+002 -9.999639426e+002 +2.0274e+000 -6.7093e-001
941 +3.507747672e-002 +3.507747672e-002 -9.999649225e+002 -9.999649225e+002 +2.0260e+000 -6.4923e-001
983 +3.461655015e-002 +3.461655015e-002 -9.999653834e+002 -9.999653834e+002 +2.0234e+000 -6.5836e-001
1002 +3.353669313e-002 +3.353669313e-002 -9.999664633e+002 -9.999664633e+002 +2.0185e+000 -6.4854e-001
1023 +3.250443665e-002 +3.250443665e-002 -9.999674956e+002 -9.999674956e+002 +2.0156e+000 -6.3237e-001
1045 +3.225341880e-002 +3.225341880e-002 -9.999677466e+002 -9.999677466e+002 +2.0122e+000 -6.1863e-001
