% function evaluation | noise-free fitness - Fopt (-1.000000000000e+003) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.494201490e+001 +8.494201490e+001 -9.150579851e+002 -9.150579851e+002 +7.5660e-002 +2.6643e+000 +2.4637e+000 +1.6294e+000 +2.0496e+000 +1.2786e+000 +2.2675e-001 -1.2748e+000 +2.5851e+000 +2.0094e+000 +6.9203e-001 -5.1565e-001 +4.4788e+000 +3.7248e-001 +5.2371e-001 -4.0776e+000 +1.5008e+000 +4.0066e+000 +3.6909e+000 -2.7213e+000
151 +8.304043798e+001 +8.304043798e+001 -9.169595620e+002 -9.169595620e+002 -1.0699e+000 +2.6317e+000 +2.8911e+000 +1.3562e+000 +9.0571e-001 +9.1314e-001 +4.3300e-001 -1.6404e+000 +2.1944e+000 +1.8114e+000 +2.4235e+000 -5.7098e-001 +3.9220e+000 +8.9332e-002 -3.9636e-001 -4.4474e+000 +3.3499e+000 +3.2065e+000 +3.8602e+000 -3.5093e+000
204 +7.942326398e+001 +7.942326398e+001 -9.205767360e+002 -9.205767360e+002 +4.9443e-001 +2.6631e+000 +1.4810e+000 +1.1705e-001 +1.1615e+000 -1.9055e+000 -8.2550e-001 -1.6913e+000 +3.4425e+000 +1.7294e+000 +1.9403e+000 +4.9757e-002 +4.2026e+000 -4.8203e-001 -3.4043e-001 -3.1001e+000 +3.1964e+000 +2.2820e+000 +3.5374e+000 -2.6955e+000
337 +7.757028238e+001 +7.757028238e+001 -9.224297176e+002 -9.224297176e+002 -2.7119e+000 +1.7183e+000 +3.0240e+000 +2.5128e-001 +7.9523e-001 -8.6623e-001 +5.9975e-001 -1.6186e+000 +2.7080e+000 +8.9493e-001 +1.7647e+000 -4.5068e-001 +3.6820e+000 +4.6242e-002 -1.6714e-001 -3.8463e+000 +2.1139e+000 +2.8531e+000 +3.3044e+000 -2.4476e+000
370 +7.576075535e+001 +7.576075535e+001 -9.242392447e+002 -9.242392447e+002 -9.4431e-001 +2.3031e+000 +1.6605e+000 -1.2400e+000 +1.7605e+000 +1.0878e+000 -1.4416e+000 -2.8519e+000 +2.8647e+000 +2.1814e+000 +2.4083e+000 -8.0437e-001 +4.0335e+000 -8.4092e-001 -2.5462e-001 -3.3977e+000 +1.5973e+000 +3.0138e+000 +3.2111e+000 -2.6064e+000
415 +7.210851708e+001 +7.210851708e+001 -9.278914829e+002 -9.278914829e+002 -1.7971e+000 +1.7712e+000 +1.7526e+000 -8.5100e-001 +1.4054e+000 -6.7802e-001 -1.0576e+000 -2.0190e+000 +2.9051e+000 +1.0619e+000 +2.2985e+000 -1.0492e+000 +2.9779e+000 -4.0257e-001 +2.2460e-001 -4.5856e+000 +1.6350e+000 +2.9448e+000 +2.6106e+000 -3.1489e+000
504 +6.672018369e+001 +6.672018369e+001 -9.332798163e+002 -9.332798163e+002 -2.6127e+000 +6.0192e-001 +2.1737e+000 -1.1657e+000 +1.1211e+000 -2.2844e-001 -1.9534e+000 -3.1012e+000 +2.4194e+000 +1.8472e+000 +2.8972e+000 -8.0808e-001 +3.5100e+000 -1.6163e-002 -1.6526e-001 -3.1483e+000 +2.2396e+000 +3.2473e+000 +2.1841e+000 -2.9383e+000
554 +6.511945354e+001 +6.511945354e+001 -9.348805465e+002 -9.348805465e+002 -1.8052e+000 +4.3477e-001 +2.3805e+000 -3.0084e-001 +1.8900e+000 -1.1937e+000 -7.4762e-001 -4.7629e+000 +2.4509e+000 +1.6190e+000 +2.3820e+000 -1.5735e+000 +2.4325e+000 -2.2634e+000 +4.7914e-001 -3.2179e+000 +2.1589e+000 +1.9078e+000 +2.6811e+000 -2.3172e+000
605 +6.323109925e+001 +6.323109925e+001 -9.367689007e+002 -9.367689007e+002 -2.8420e+000 +6.8946e-001 +1.6665e+000 -2.9211e+000 +2.5580e+000 -8.7011e-001 -9.7793e-001 -1.9572e+000 +2.6737e+000 +2.4569e+000 +2.0350e+000 -5.6528e-001 +2.6783e+000 -4.8561e-001 +1.1324e+000 -3.6607e+000 +2.8168e+000 +2.2018e+000 +1.5086e+000 -2.9610e+000
662 +6.203523382e+001 +6.203523382e+001 -9.379647662e+002 -9.379647662e+002 -2.4908e+000 -2.9834e-001 +1.4560e+000 -2.8645e-001 +9.1454e-001 -5.8540e-001 -1.0108e+000 -2.7713e+000 +2.5920e+000 +1.7077e+000 +2.5358e+000 -2.7103e-001 +3.0765e+000 -9.6891e-001 -3.7124e-001 -4.0062e+000 +1.8998e+000 +2.2970e+000 +1.4635e+000 -2.3768e+000
