% function evaluation | noise-free fitness - Fopt (9.294000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.088897754e+003 +1.088897754e+003 +1.181837754e+003 +1.181837754e+003 -7.7678e-001 -3.0167e+000 -6.9409e+000 -4.1013e+000 -9.2031e-001 +1.2227e+001 +3.0799e+000 -1.7113e+000 -2.9883e+000 +1.0863e+000
3 +9.124142466e+002 +9.124142466e+002 +1.005354247e+003 +1.005354247e+003 +2.8317e+000 -2.3454e+000 -5.6011e+000 -4.7230e+000 +3.7190e+000 +6.7623e-001 +1.9325e+000 +1.4315e+000 +1.4248e+000 -8.5056e-001
29 +8.160344594e+002 +8.160344594e+002 +9.089744594e+002 +9.089744594e+002 +3.3820e-001 -2.3369e+000 -4.3778e+000 -1.8304e+000 +1.5908e+000 +2.8872e+000 +2.5140e+000 -1.4584e+000 -3.5779e+000 +1.7151e+000
52 +3.899803495e+002 +3.899803495e+002 +4.829203495e+002 +4.829203495e+002 +8.3735e-002 +3.8718e+000 -2.1565e+000 -2.3357e+000 +1.6587e+000 +4.6553e+000 -7.2287e-001 +1.6186e+000 +5.6315e+000 +2.0038e+000
66 +1.325539125e+002 +1.325539125e+002 +2.254939125e+002 +2.254939125e+002 +4.4680e+000 -1.5667e+000 -4.2578e+000 +2.1762e+000 +1.5444e+000 +3.4985e+000 +2.0427e+000 -1.0596e+000 -1.8712e-001 -6.5855e-001
382 +6.436597793e+001 +6.436597793e+001 +1.573059779e+002 +1.573059779e+002 +2.1639e+000 -5.6205e-001 -4.7166e+000 +1.5572e+000 +6.3831e+000 +3.7254e+000 +4.3854e+000 -2.8507e+000 +2.4365e+000 +4.4160e+000
475 +4.528745181e+001 +4.528745181e+001 +1.382274518e+002 +1.382274518e+002 +1.9300e+000 +6.8706e-002 -3.1667e+000 +2.0071e+000 +5.0736e+000 +2.8549e+000 +2.9935e+000 -1.9446e+000 +3.4508e+000 +7.4830e-001
525 +4.153275228e+001 +4.153275228e+001 +1.344727523e+002 +1.344727523e+002 +2.4532e+000 -4.2898e-001 -3.9322e+000 +2.4866e+000 +4.7051e+000 +2.8583e+000 +2.3982e+000 -1.8965e+000 +2.4414e+000 +1.3349e+000
541 +3.066553283e+001 +3.066553283e+001 +1.236055328e+002 +1.236055328e+002 +1.6560e+000 -3.4849e-001 -3.3204e+000 +1.5305e+000 +5.0144e+000 +2.8270e+000 +2.8902e+000 -1.8409e+000 +2.1989e+000 +2.6013e+000
559 +2.691419961e+001 +2.691419961e+001 +1.198541996e+002 +1.198541996e+002 +2.9142e+000 +1.6277e-001 -3.9047e+000 +1.8328e+000 +4.2871e+000 +3.2025e+000 +3.8839e+000 -2.3513e+000 +1.7249e+000 +1.7108e+000
667 +2.299805817e+001 +2.299805817e+001 +1.159380582e+002 +1.159380582e+002 +1.9929e+000 +2.8709e-002 -2.6681e+000 +1.7330e+000 +4.1841e+000 +3.2416e+000 +3.6604e+000 -1.0677e+000 +3.2962e+000 +2.4841e+000
