% function evaluation | noise-free fitness - Fopt (1.238300000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.795298652e+004 +1.795298652e+004 +1.807681652e+004 +1.807681652e+004 +2.2234e+000 +2.7729e+000 +2.0228e+000
2 +1.871444746e+002 +1.871444746e+002 +3.109744746e+002 +3.109744746e+002 +2.8839e+000 +2.8831e+000 -5.9944e-001
5 +5.647523419e+001 +5.647523419e+001 +1.803052342e+002 +1.803052342e+002 +3.2351e+000 +2.8766e+000 -6.8557e-001
8 +1.217547838e+001 +1.217547838e+001 +1.360054784e+002 +1.360054784e+002 +3.2968e+000 +2.6687e+000 -6.4492e-001
37 +8.004052934e+000 +8.004052934e+000 +1.318340529e+002 +1.318340529e+002 +3.2984e+000 +2.5263e+000 -7.2149e-001
47 +5.595627461e+000 +5.595627461e+000 +1.294256275e+002 +1.294256275e+002 +3.1591e+000 +2.6228e+000 -6.3920e-001
56 +2.873065953e+000 +2.873065953e+000 +1.267030660e+002 +1.267030660e+002 +3.1144e+000 +2.5660e+000 -6.2875e-001
73 +1.349651547e+000 +1.349651547e+000 +1.251796515e+002 +1.251796515e+002 +3.2201e+000 +2.5901e+000 -6.9245e-001
9469 +1.348917433e+000 +1.348917433e+000 +1.251789174e+002 +1.251789174e+002 +3.2499e+000 +2.6069e+000 -7.0066e-001
14567 +1.318249111e+000 +1.318249111e+000 +1.251482491e+002 +1.251482491e+002 +3.2058e+000 +2.5813e+000 -6.8363e-001
17948 +1.288241975e+000 +1.288241975e+000 +1.251182420e+002 +1.251182420e+002 +3.1629e+000 +2.5558e+000 -6.6699e-001
22047 +1.258920290e+000 +1.258920290e+000 +1.250889203e+002 +1.250889203e+002 +3.1199e+000 +2.5306e+000 -6.5077e-001
26235 +1.230248631e+000 +1.230248631e+000 +1.250602486e+002 +1.250602486e+002 +3.0789e+000 +2.5061e+000 -6.3468e-001
29513 +1.201826739e+000 +1.201826739e+000 +1.250318267e+002 +1.250318267e+002 +3.0372e+000 +2.4814e+000 -6.1897e-001
32884 +1.174794603e+000 +1.174794603e+000 +1.250047946e+002 +1.250047946e+002 +2.9947e+000 +2.4575e+000 -6.0335e-001
35588 +1.148102221e+000 +1.148102221e+000 +1.249781022e+002 +1.249781022e+002 +2.9581e+000 +2.4342e+000 -5.8887e-001
38960 +1.121946038e+000 +1.121946038e+000 +1.249519460e+002 +1.249519460e+002 +2.9189e+000 +2.4108e+000 -5.7443e-001
42257 +1.096416903e+000 +1.096416903e+000 +1.249264169e+002 +1.249264169e+002 +2.8807e+000 +2.3880e+000 -5.6011e-001
