% function evaluation | noise-free fitness - Fopt (-5.494000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.926852877e+006 +7.926852877e+006 +7.926797937e+006 +7.926797937e+006 -5.2153e+000 -1.7364e+000 -2.4101e+000 +5.6252e+000 +1.9802e+000 -1.7347e+000 -4.5618e+000 -3.8090e+000 -1.3998e+000 -1.0397e+000 -4.7277e+000 -1.0837e+001 -1.1007e+000 +8.6693e-001 -1.7062e+000 +2.5080e+000 -3.9685e+000 +9.6632e-001 -8.6683e-002 -3.4163e+000
12 +5.363684124e+006 +5.363684124e+006 +5.363629184e+006 +5.363629184e+006 -3.0444e+000 -9.0615e-001 +1.6770e+000 -1.1176e+000 +3.8480e+000 -6.0845e-001 -1.9553e+000 -5.6148e+000 -3.1387e+000 -2.4007e+000 -5.1313e+000 -4.2199e+000 -1.4439e+000 +2.4277e+000 +3.4673e+000 +1.2227e+000 -3.2078e+000 -1.0789e+000 +1.4938e+000 -3.1103e+000
88 +3.135078158e+006 +3.135078158e+006 +3.135023218e+006 +3.135023218e+006 -7.6611e+000 +2.0700e-001 +3.5616e+000 +4.9840e+000 +1.6083e+000 -5.1337e-001 +2.0617e+000 -7.3114e+000 -4.3992e+000 -5.7225e+000 -4.8681e-001 -4.7936e+000 +3.9034e-001 +4.2643e+000 +6.8025e+000 +5.8486e+000 +6.9604e-002 -1.6529e+000 -3.7147e-002 -4.0423e+000
179 +2.128833205e+006 +2.128833205e+006 +2.128778265e+006 +2.128778265e+006 -3.1297e+000 +1.3005e+000 -3.4009e+000 +3.8788e+000 +2.6657e+000 +7.2969e-001 +3.2031e+000 -6.8664e-002 -5.4914e+000 -2.2498e+000 -8.4166e+000 -4.0126e+000 -4.1443e+000 +1.5457e+000 +2.9722e+000 +2.3658e+000 +6.8779e+000 +3.1707e+000 +4.0373e+000 +3.9053e+000
191 +1.362954648e+006 +1.362954648e+006 +1.362899708e+006 +1.362899708e+006 -4.9195e+000 +2.7430e-001 -1.1940e-001 +7.1882e+000 +1.9620e+000 +8.6985e-001 -3.2746e-001 -3.4834e+000 -3.9944e+000 -4.2721e+000 -3.5179e+000 -3.4490e+000 -2.7501e+000 +1.8068e+000 +1.5698e+000 +2.8839e+000 +2.5256e-001 -3.3689e-001 +2.0140e+000 -2.9346e+000
348 +1.263261167e+006 +1.263261167e+006 +1.263206227e+006 +1.263206227e+006 -6.5038e+000 -1.8050e+000 -2.6979e+000 +5.6622e+000 -1.2696e+000 +1.5558e+000 -3.9361e-002 -2.3396e+000 -3.3666e+000 -4.6127e+000 -3.0259e+000 -6.2411e+000 +6.8177e-002 +6.4809e-001 +4.2069e+000 +2.5587e+000 -7.4929e-001 -1.0687e+000 -1.0094e+000 +2.0199e+000
683 +1.076831232e+006 +1.076831232e+006 +1.076776292e+006 +1.076776292e+006 -6.8639e+000 -3.2654e-001 -1.5447e+000 +1.0376e+001 -8.9732e-001 -4.7306e-001 +1.6916e+000 -3.4691e+000 -3.2027e+000 -2.3245e+000 -6.4192e+000 -4.3864e+000 +1.7811e+000 +3.1026e+000 +2.2414e+000 +2.5550e+000 +7.1448e-001 -9.7690e-001 +1.4783e+000 -2.4219e+000
941 +1.009384407e+006 +1.009384407e+006 +1.009329467e+006 +1.009329467e+006 -5.2476e+000 -1.0205e+000 -1.7843e+000 +6.9469e+000 -1.1263e+000 +3.7473e-001 -2.6892e+000 -3.1536e+000 -2.1697e+000 -1.4852e+000 -4.3148e+000 -3.8757e+000 +1.7111e+000 +1.2930e+000 +1.6360e+000 +2.1297e+000 -9.3266e-001 -9.8165e-003 +3.7667e+000 -3.4443e+000
953 +8.898243269e+005 +8.898243269e+005 +8.897693869e+005 +8.897693869e+005 -7.9500e+000 -2.7767e+000 -2.9298e+000 +5.9811e+000 +5.3938e-001 +1.1084e+000 -2.5844e+000 -5.7789e+000 -4.8804e-001 -2.1511e+000 -4.1848e+000 -5.1494e+000 +4.0228e+000 -1.3481e+000 +2.3470e+000 +1.1995e+000 -4.2515e+000 -3.0897e+000 +4.5121e+000 -2.3654e+000
980 +8.573123141e+005 +8.573123141e+005 +8.572573741e+005 +8.572573741e+005 -5.9615e+000 -1.6399e+000 -2.4935e+000 +7.2028e+000 -1.4213e+000 +1.3606e+000 -1.3851e+000 -5.3431e+000 -2.5841e+000 -1.4737e+000 -2.3724e+000 -4.8329e+000 +3.5749e+000 +1.6896e+000 +2.3840e+000 +1.8319e+000 -1.7731e+000 -1.0128e-001 +2.5710e+000 -1.4024e+000
