% function evaluation | noise-free fitness - Fopt (-1.694000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.130135499e+001 +7.130135499e+001 +5.436135499e+001 +5.436135499e+001 +9.2719e-001 -1.0916e+000 -1.6830e+000 -4.2100e+000 +6.9849e-001 -2.0593e+000 -1.0294e+000 +2.6200e+000 -5.7890e-001 +3.2054e-001 +7.2317e-001 -2.7294e+000 -1.4348e+000 -1.2627e+000 -4.2216e+000 +1.1240e+000 +2.0785e+000 -3.8310e+000 +2.9829e+000 +5.7808e-001
4 +5.931405762e+001 +5.931405762e+001 +4.237405762e+001 +4.237405762e+001 +1.5594e+000 -4.9858e-001 -2.6441e+000 -4.1503e+000 +5.6107e-001 -2.2621e+000 -2.6800e-001 +1.2215e-001 -1.6585e+000 -4.8594e-002 +7.9928e-001 -2.6157e+000 -1.6734e+000 -3.7332e-002 -4.3070e+000 +1.9622e+000 +2.7441e+000 -3.0391e+000 +3.5813e+000 +6.9102e-001
19 +4.112795800e+001 +4.112795800e+001 +2.418795800e+001 +2.418795800e+001 +1.5038e+000 -3.3413e-001 -4.7894e+000 -4.0002e+000 +5.1596e-001 -1.7071e+000 -7.6779e-001 +1.1830e+000 -1.8719e+000 +4.6218e-001 -1.6918e+000 -2.3709e+000 -2.2672e+000 -3.8828e-001 -3.6571e+000 +1.2688e+000 +2.6688e+000 -3.0562e+000 +3.6366e+000 +9.4327e-001
63 +3.961070682e+001 +3.961070682e+001 +2.267070682e+001 +2.267070682e+001 +2.2354e+000 -1.8436e+000 -3.0423e+000 -3.9175e+000 +2.8020e-001 -2.1342e+000 -6.0654e-001 +1.1870e+000 -1.7836e+000 -2.3309e-001 +8.8179e-001 -2.8162e+000 -1.7009e+000 -7.7922e-001 -3.8152e+000 +1.2275e+000 +2.7646e+000 -3.1448e+000 +3.0829e+000 +6.7509e-001
103 +3.239905883e+001 +3.239905883e+001 +1.545905883e+001 +1.545905883e+001 +2.1716e+000 -5.3730e-001 -3.0426e+000 -4.3468e+000 -6.2639e-001 -1.2391e+000 +3.2002e-001 +2.6059e+000 -8.7338e-001 -6.2253e-001 -1.2814e+000 -1.0161e+000 -2.1645e+000 -1.6278e+000 -3.7834e+000 +1.3597e+000 +3.1421e+000 -2.0413e+000 +4.6441e+000 +1.7604e+000
111 +1.931275531e+001 +1.931275531e+001 +2.372755310e+000 +2.372755310e+000 +1.5028e+000 -2.7395e-001 -3.1011e+000 -2.9603e+000 +1.5186e-001 -1.6502e+000 -1.4985e+000 +2.6917e+000 -1.4827e+000 -7.9157e-001 +2.1327e+000 -2.6872e+000 -2.4236e+000 -1.5744e+000 -1.7926e+000 +1.4723e+000 +5.4499e-001 -3.1805e-001 +2.9389e+000 +8.2337e-001
204 +1.627194991e+001 +1.627194991e+001 -6.680500890e-001 -6.680500890e-001 +1.0202e+000 +1.2732e-001 -3.3106e+000 -3.9280e+000 +2.0812e+000 -1.8816e+000 -4.2292e-002 +4.2371e+000 -7.5509e-001 +2.9615e-001 -3.3634e-001 -2.0915e+000 -1.9263e+000 -2.2918e+000 -1.9361e+000 +1.1392e+000 +2.5502e+000 -1.8185e+000 +8.5952e-001 +6.6284e-001
325 +1.274786328e+001 +1.274786328e+001 -4.192136725e+000 -4.192136725e+000 +1.4846e+000 -5.4066e-001 -2.9675e+000 -4.7946e+000 +1.9475e+000 -2.9619e+000 -1.1604e+000 +2.1109e+000 -2.2212e-001 -1.4578e+000 +1.3376e+000 -3.4590e+000 -1.7413e+000 -2.2439e+000 -2.9967e+000 +1.3000e+000 +3.4949e+000 -6.1067e-001 +2.5664e+000 +8.0423e-001
401 +1.225293294e+001 +1.225293294e+001 -4.687067057e+000 -4.687067057e+000 +2.4842e+000 -1.1035e+000 -1.7351e+000 -4.8289e+000 +5.0171e+000 -2.2077e+000 -2.0926e-001 +1.8280e+000 +2.4782e+000 -1.5367e+000 -6.4552e-002 -3.6886e+000 -2.4316e+000 -2.6629e+000 -2.1387e+000 +2.3405e+000 +3.4312e+000 -8.5349e-001 +2.4465e+000 +8.2594e-001
423 +1.138980243e+001 +1.138980243e+001 -5.550197573e+000 -5.550197573e+000 +2.0614e+000 -6.9298e-001 -4.5468e+000 -3.8853e+000 +1.4609e+000 -2.0872e+000 +1.1388e+000 +2.6119e+000 -1.0336e+000 -8.7731e-001 +1.4230e+000 -2.4054e+000 -2.1587e+000 -2.7428e+000 -3.3800e+000 +3.6029e-001 +3.2886e+000 -9.3125e-001 +3.0711e+000 -9.2629e-001
533 +9.529582801e+000 +9.529582801e+000 -7.410417199e+000 -7.410417199e+000 +3.1397e+000 +4.6351e-001 -3.1199e+000 -4.2609e+000 +2.3815e+000 -3.1882e+000 +7.6915e-002 +2.3566e+000 -5.3925e-001 -9.9689e-001 +9.9262e-001 -1.9466e+000 -2.0660e+000 -3.9799e+000 -1.9222e+000 +1.5430e+000 +2.7590e+000 -2.1135e+000 +2.0589e+000 +1.1203e+000
615 +9.325892357e+000 +9.325892357e+000 -7.614107643e+000 -7.614107643e+000 +3.1933e+000 -2.8545e-001 -2.0114e+000 -3.3076e+000 +4.3121e-001 -2.1533e+000 +1.1735e+000 +9.8887e-001 -2.6365e-001 -3.1368e+000 +1.9426e+000 -3.0547e+000 -2.0084e+000 -3.5187e+000 -2.5120e-001 +2.1558e+000 +2.0141e+000 +1.7884e-001 +1.7974e+000 +2.7185e+000
705 +7.130314095e+000 +7.130314095e+000 -9.809685905e+000 -9.809685905e+000 +3.8937e+000 -9.9414e-001 -2.3348e+000 -4.1115e+000 +1.9058e+000 -2.2076e+000 +1.3460e+000 -1.3009e+000 +9.1498e-001 -1.6891e+000 +1.0162e+000 -2.1915e+000 -2.0314e+000 -4.7435e+000 -2.3599e-001 +5.8332e-001 +2.7346e+000 -1.9048e+000 +3.1136e+000 +8.7833e-001
926 +6.826963129e+000 +6.826963129e+000 -1.011303687e+001 -1.011303687e+001 +3.7210e+000 -2.7853e-001 -2.7089e+000 -2.9094e+000 +2.3166e+000 +6.5493e-001 +2.4496e+000 +9.8029e-001 -6.7225e-001 -1.0887e+000 +9.3655e-001 -2.2489e+000 -1.7880e+000 -2.4783e+000 +1.2264e+000 +1.0269e+000 +2.0561e+000 -1.7435e+000 +2.7174e+000 +1.3468e+000
986 +5.821058649e+000 +5.821058649e+000 -1.111894135e+001 -1.111894135e+001 +3.6162e+000 +3.2551e+000 -2.8811e+000 -2.1395e+000 +1.6053e+000 -1.8071e+000 +1.1050e+000 +7.9509e-001 +1.7110e-001 -2.6700e+000 +9.7638e-001 -2.9166e+000 -1.8829e+000 -2.4027e+000 +1.7631e-001 +1.8524e+000 +3.3011e+000 -1.2768e+000 +2.2821e+000 +1.6755e+000
1224 +5.280983084e+000 +5.280983084e+000 -1.165901692e+001 -1.165901692e+001 +3.0747e+000 -8.5642e-002 -1.1885e+000 -2.7681e+000 +1.7391e+000 -2.2559e+000 +8.8568e-001 +6.6266e-001 -3.8747e-002 -3.4149e-001 +7.8445e-001 -2.9076e+000 -2.4445e+000 -2.0522e+000 +1.9267e+000 +1.3592e+000 +3.3328e+000 -9.8506e-001 +1.3774e+000 +1.4678e+000
1552 +5.071428213e+000 +5.071428213e+000 -1.186857179e+001 -1.186857179e+001 +4.3835e+000 +3.2432e-001 -2.3173e+000 -2.3038e+000 +2.0023e+000 -8.5794e-001 +1.3025e+000 +4.1371e-001 +6.1156e-001 +1.0927e-001 +1.4116e+000 -1.6378e+000 -1.9913e+000 -2.3459e+000 +1.4701e+000 +1.8300e+000 +3.2614e+000 -1.7448e-001 +1.9410e+000 +1.0849e+000
1674 +4.787861247e+000 +4.787861247e+000 -1.215213875e+001 -1.215213875e+001 +3.3413e+000 +6.1695e-002 -1.7768e+000 -3.1095e+000 +2.6690e+000 -1.6244e+000 +2.0495e+000 +5.8869e-001 +6.2201e-001 -8.6700e-001 +1.4460e+000 -1.5877e+000 -1.7037e+000 -2.8538e+000 +1.5663e+000 +3.4884e+000 +2.2104e+000 -1.1713e+000 +2.0152e+000 +1.0996e+000
1756 +4.772572021e+000 +4.772572021e+000 -1.216742798e+001 -1.216742798e+001 +3.6917e+000 +1.0646e+000 -1.2540e+000 -3.4400e-001 +2.7167e+000 -1.4489e+000 +2.2379e+000 -2.7282e-001 +6.1716e-001 -1.4584e+000 +1.6474e+000 -1.6959e+000 -7.2933e-001 -2.8336e+000 +1.0129e+000 +1.8234e+000 +3.7818e+000 -9.8213e-001 +1.8672e+000 +1.7541e+000
1819 +4.573247408e+000 +4.573247408e+000 -1.236675259e+001 -1.236675259e+001 +3.8435e+000 +1.3534e+000 -1.0651e+000 -1.8415e+000 +2.4606e+000 -1.5355e+000 +2.2399e+000 -3.5140e-001 +5.8448e-001 -1.6949e+000 +1.3706e+000 -1.1845e+000 -1.8934e+000 -2.3462e+000 +9.5515e-001 +2.9070e+000 +2.9621e+000 -1.6483e+000 +1.5361e+000 +1.5939e+000
1990 +4.333803154e+000 +4.333803154e+000 -1.260619685e+001 -1.260619685e+001 +2.7331e+000 -2.9329e-001 -1.5966e+000 -8.6039e-001 +2.5364e+000 -5.9416e-001 +3.3207e+000 -1.2738e+000 +1.0666e-001 -3.1716e+000 +1.5286e+000 -7.6910e-001 -1.5881e+000 -1.7796e+000 +1.1606e+000 +2.3915e+000 +3.2988e+000 -1.2947e+000 +7.8495e-001 +2.7051e+000
2200 +3.661848315e+000 +3.661848315e+000 -1.327815169e+001 -1.327815169e+001 +3.5547e+000 +7.3564e-001 -1.7230e+000 -4.8186e-001 +3.2155e+000 -1.4660e+000 +2.7743e+000 +2.7274e-001 +5.7244e-001 -2.2132e+000 +2.2322e+000 -1.9759e+000 -1.8809e+000 -1.8835e+000 +1.6377e+000 +2.4435e+000 +3.4603e+000 -7.2773e-001 +1.2247e+000 +2.3847e+000
2428 +3.111275084e+000 +3.111275084e+000 -1.382872492e+001 -1.382872492e+001 +3.1030e+000 +1.1526e+000 -1.7212e+000 +5.0295e-001 +2.5820e+000 -2.6176e+000 +2.9804e+000 -5.6701e-001 +5.6915e-001 -1.8906e+000 +2.3382e+000 -1.2551e+000 -2.0042e+000 -1.8660e+000 +1.4698e+000 +2.4424e+000 +3.5555e+000 -1.9661e+000 +1.0468e+000 +2.0739e+000
2714 +2.914983150e+000 +2.914983150e+000 -1.402501685e+001 -1.402501685e+001 +3.5504e+000 +1.8332e+000 -1.7393e+000 +9.1935e-001 +2.0637e+000 -2.0209e+000 +3.3242e+000 -3.9602e-001 -6.0147e-001 -3.0979e-001 +3.7158e+000 -5.8428e-001 -1.7925e+000 -1.0848e+000 +2.4341e+000 +2.2165e+000 +3.8080e+000 -1.2980e+000 +7.0797e-001 +2.3354e+000
2719 +2.844806541e+000 +2.844806541e+000 -1.409519346e+001 -1.409519346e+001 +3.6558e+000 +1.8552e+000 -1.6881e+000 +8.9419e-001 +2.2040e+000 -2.2283e+000 +3.2255e+000 -1.0358e+000 +1.1121e-001 -1.0787e+000 +2.9013e+000 -7.4209e-001 -2.1185e+000 -7.1628e-001 +2.1875e+000 +3.0092e+000 +4.3100e+000 -1.0108e+000 +1.0183e+000 +1.8735e+000
2865 +2.636580473e+000 +2.636580473e+000 -1.430341953e+001 -1.430341953e+001 +3.2540e+000 +1.3271e+000 -1.2416e+000 +3.3883e-002 +2.2826e+000 -1.7925e+000 +3.2054e+000 -5.9469e-001 +6.1512e-001 -1.6691e+000 +3.1946e+000 -3.4216e-001 -2.2889e+000 -1.8380e+000 +1.9461e+000 +2.8096e+000 +4.0149e+000 -1.8483e+000 +6.7555e-001 +2.5573e+000
2908 +2.489987462e+000 +2.489987462e+000 -1.445001254e+001 -1.445001254e+001 +3.8260e+000 +1.7075e+000 -1.4101e+000 +5.3159e-001 +2.3987e+000 -2.0537e+000 +2.9014e+000 -9.3340e-001 +4.0979e-002 -1.7697e+000 +2.7078e+000 +1.0074e-001 -2.1325e+000 -1.3828e+000 +2.1716e+000 +2.8653e+000 +3.6891e+000 -1.3497e+000 +6.7929e-001 +2.5119e+000
3063 +2.451586632e+000 +2.451586632e+000 -1.448841337e+001 -1.448841337e+001 +3.1207e+000 +2.2649e+000 -1.1776e+000 +3.7775e-001 +2.4141e+000 -1.7809e+000 +3.3165e+000 -1.1974e+000 -4.9120e-001 -2.1367e+000 +3.0534e+000 -2.6751e-001 -2.1478e+000 -1.4140e+000 +2.1129e+000 +1.7191e+000 +3.4453e+000 -1.2007e+000 +7.8517e-001 +3.2200e+000
3201 +2.356521701e+000 +2.356521701e+000 -1.458347830e+001 -1.458347830e+001 +3.3608e+000 +1.5685e+000 -1.6792e+000 +8.4106e-001 +2.2486e+000 -1.5254e+000 +3.4165e+000 -1.1079e+000 +8.3699e-001 -1.4897e+000 +3.0930e+000 +2.2004e-001 -2.2134e+000 -1.5804e+000 +1.8242e+000 +2.7310e+000 +3.6263e+000 -7.4559e-001 +1.2550e+000 +2.4452e+000
