% function evaluation | noise-free fitness - Fopt (7.135000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.080049103e+001 +7.080049103e+001 +1.421504910e+002 +1.421504910e+002 +4.1077e+000 +3.5108e+000 -4.6625e+000 +3.9742e+000 +2.6806e-001 +4.7161e+000 -2.0380e+000 -2.5928e+000 +9.6058e-001 +1.6206e+000 -4.4914e-002 +4.8088e+000 +5.5180e-001 +8.1720e+000 +4.6617e+000 -1.0813e+000 -1.3882e+000 -2.9148e+000 +8.2756e-001 -1.0655e-001
7 +6.311696545e+001 +6.311696545e+001 +1.344669654e+002 +1.344669654e+002 +8.3375e-001 +2.5147e+000 -3.3087e+000 +3.5433e+000 +7.8780e+000 -5.0682e+000 -4.5314e-001 -3.0739e+000 +1.9758e+000 +7.2817e-001 +2.1171e+000 +4.4862e+000 -9.3478e+000 +1.7145e+000 +7.7970e+000 +5.6271e+000 -6.5984e+000 +2.6747e+000 +1.9153e+000 +2.0192e-001
12 +5.425023759e+001 +5.425023759e+001 +1.256002376e+002 +1.256002376e+002 +4.6060e+000 +6.0623e+000 -5.1451e+000 +2.8885e+000 +5.1505e+000 +7.1862e+000 -1.4060e+000 +1.0269e+000 +6.3193e+000 +4.3396e+000 -5.6697e-001 +1.7584e+000 -2.6975e+000 +4.8483e+000 +8.6725e+000 +2.5684e+000 -3.7358e+000 -2.0857e+000 -4.3585e+000 +2.7149e+000
31 +5.195702807e+001 +5.195702807e+001 +1.233070281e+002 +1.233070281e+002 +3.7946e+000 +5.0670e+000 -4.9683e+000 +3.0907e+000 +5.9243e+000 +9.1907e-001 -3.1907e-001 +1.7027e+000 +7.1095e+000 +1.8569e+000 -2.9051e+000 +2.6636e+000 -3.5816e-001 +4.3892e+000 +1.3232e+000 +1.0738e+000 -2.8803e+000 -1.3980e+000 +2.4223e+000 +1.1611e+000
72 +4.669115906e+001 +4.669115906e+001 +1.180411591e+002 +1.180411591e+002 +3.7740e+000 +2.7235e+000 -8.4225e+000 +4.3411e+000 +5.2847e+000 -2.2605e-001 -5.6914e+000 -6.9561e-001 +2.3477e+000 +4.7965e+000 -1.2709e+000 -3.4172e-001 +7.0553e-001 +4.7455e+000 +5.8504e+000 +1.5316e+000 +2.3898e+000 -1.4158e+000 +2.4679e+000 +6.8037e-001
83 +3.562387280e+001 +3.562387280e+001 +1.069738728e+002 +1.069738728e+002 +5.1827e+000 -2.6751e+000 -5.5831e+000 +8.7089e-002 +4.6577e+000 +3.3189e+000 +7.8002e-001 +2.4635e+000 +3.1937e+000 -6.5115e-001 -3.9181e+000 +2.6878e+000 +3.4869e+000 +2.3346e+000 +5.8307e+000 +3.1935e+000 +3.1766e-001 -7.0084e-001 -2.3837e+000 -2.1941e+000
491 +3.009986575e+001 +3.009986575e+001 +1.014498658e+002 +1.014498658e+002 +2.5763e+000 +4.2974e+000 -4.9027e+000 +4.7358e+000 +3.6558e+000 +4.1455e+000 -2.1797e+000 +1.6255e+000 +1.1645e+000 +2.1539e+000 -2.3077e+000 +1.2707e+000 +1.0664e-003 +2.8767e+000 +3.4613e+000 +1.9342e+000 -1.1956e+000 -2.3149e+000 +1.2487e+000 +2.4431e+000
6055 +2.228120839e+001 +2.228120839e+001 +9.363120839e+001 +9.363120839e+001 -1.7894e+000 -4.6487e+000 -1.8010e-001 -1.5551e+000 -7.0324e+000 +1.2475e+000 -1.4753e+000 -1.2291e+000 +3.7059e-001 -3.9291e+000 -1.0356e+000 +1.4829e+000 -2.1262e+000 +4.6855e+000 -4.8419e-001 -4.1942e+000 -2.1755e+000 -2.6554e-001 +4.2383e+000 -3.9644e+000
% function evaluation | noise-free fitness - Fopt (-3.552200000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.208122836e+002 +1.208122836e+002 -2.344077164e+002 -2.344077164e+002 -1.8396e+000 -3.3121e+000 -3.0741e+000 +4.0436e+000 -3.5292e+000 +3.6473e+000 +3.9617e-001 +3.1303e+000 -3.4137e+000 -2.5525e+000 +3.3263e+000 +2.1099e+000 +1.1606e+000 -1.7770e+000 +8.0481e+000 +3.6028e-001 -5.2307e+000 +2.4741e+000 +2.2961e+000 -8.1386e+000
