% function evaluation | noise-free fitness - Fopt (-9.210000000000e+000) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.099268299e+002 +2.099268299e+002 +2.007168299e+002 +2.007168299e+002 +1.5831e-001 +3.8140e+000 -1.9387e+000 +2.7112e+000 +2.8059e+000 +3.6311e+000 +2.0482e+000 -4.2612e-001 +1.8242e+000 +3.9589e+000
2 +2.052663425e+002 +2.052663425e+002 +1.960563425e+002 +1.960563425e+002 +1.3687e-001 +3.7773e+000 -1.7968e+000 +2.5858e+000 +2.9029e+000 +4.0703e+000 +1.9628e+000 +5.7011e-001 +1.9360e+000 +4.2576e+000
5 +2.013661497e+002 +2.013661497e+002 +1.921561497e+002 +1.921561497e+002 -1.0900e-001 +3.1610e+000 -1.2915e+000 +1.4357e+000 +2.8120e+000 +4.4219e+000 +9.9014e-001 +1.9200e+000 +2.2615e+000 +4.3614e+000
6 +1.937310394e+002 +1.937310394e+002 +1.845210394e+002 +1.845210394e+002 +1.8340e-001 +3.9618e+000 -2.7058e-001 +1.9923e+000 +2.2302e+000 +2.2947e+000 +3.6301e+000 +2.5206e-001 +2.8872e+000 +4.1280e+000
23 +1.885335929e+002 +1.885335929e+002 +1.793235929e+002 +1.793235929e+002 +9.6010e-001 +4.0684e+000 -2.7466e+000 +3.0311e+000 +1.8178e+000 +4.5347e+000 +1.7579e+000 +9.0671e-001 +1.5078e+000 +2.8857e+000
53 +1.832036523e+002 +1.832036523e+002 +1.739936523e+002 +1.739936523e+002 -1.3269e-001 +3.7360e+000 -1.8971e+000 +3.2839e+000 +4.0075e+000 +5.1559e+000 +2.6271e+000 +2.2824e+000 +1.7564e+000 +3.3753e+000
64 +1.781834121e+002 +1.781834121e+002 +1.689734121e+002 +1.689734121e+002 -5.0445e-002 +4.4214e+000 -6.4484e-001 +3.6806e+000 +2.8823e+000 +4.1600e+000 +2.4736e+000 +9.7186e-001 +2.5926e+000 +3.0661e+000
72 +1.764087510e+002 +1.764087510e+002 +1.671987510e+002 +1.671987510e+002 +2.1730e+000 +2.9998e+000 -7.7009e-001 +4.1580e+000 +3.0701e+000 +4.6535e+000 +2.8096e+000 +1.3292e+000 +2.1251e+000 +3.1426e+000
79 +1.646287719e+002 +1.646287719e+002 +1.554187719e+002 +1.554187719e+002 +1.4128e+000 +2.8292e+000 +6.1946e-001 +4.7049e+000 +1.3617e+000 +3.1875e+000 +2.4085e+000 +1.0022e+000 +2.8223e+000 +2.3223e+000
85 +1.531808228e+002 +1.531808228e+002 +1.439708228e+002 +1.439708228e+002 -1.8818e-002 +4.1508e+000 -4.2121e-001 +2.9112e+000 +2.2799e+000 +4.9162e+000 +2.7646e+000 +2.3290e+000 +3.7003e-001 +7.2815e-002
95 +1.359752564e+002 +1.359752564e+002 +1.267652564e+002 +1.267652564e+002 -9.1310e-001 +3.5824e+000 -1.3759e+000 +2.7060e+000 +2.8550e+000 +4.5180e+000 +4.4909e+000 +9.6237e-001 +2.2417e+000 -8.8599e-001
136 +1.345901608e+002 +1.345901608e+002 +1.253801608e+002 +1.253801608e+002 +4.5539e-001 +3.4050e+000 +2.8894e-001 +2.9934e+000 +3.4992e+000 +3.8098e+000 +2.5246e+000 +3.0510e+000 +5.0069e+000 +1.4703e+000
153 +6.336534150e+001 +6.336534150e+001 +5.415534150e+001 +5.415534150e+001 +8.1235e+000 +3.2629e+000 +3.7493e-001 +2.8400e+000 +3.6255e+000 +5.1332e+000 +2.3551e+000 +4.0535e+000 +4.1215e+000 -6.0939e+000
204 +5.510513796e+001 +5.510513796e+001 +4.589513796e+001 +4.589513796e+001 +5.5169e+000 +6.4827e+000 -6.0190e-001 +3.9641e+000 +2.3925e+000 +8.1303e+000 +3.4657e+000 +3.8007e+000 +1.3980e+001 -4.1352e+000
209 +5.027229888e+001 +5.027229888e+001 +4.106229888e+001 +4.106229888e+001 +4.7285e+000 +8.6515e+000 +1.1153e+000 +3.4155e+000 +1.3474e+000 +2.4488e+000 +3.1317e+000 +1.4107e+001 +4.4053e+000 -6.7736e+000
260 +4.684076117e+001 +4.684076117e+001 +3.763076117e+001 +3.763076117e+001 +2.3488e-001 +1.8489e+000 +1.5198e+000 +4.4997e+000 +1.8588e+000 +5.8582e+000 +5.4275e+000 +7.2730e+000 +3.4453e+000 -5.2275e+000
265 +4.040487130e+001 +4.040487130e+001 +3.119487130e+001 +3.119487130e+001 +1.5825e+001 +1.5474e+000 +6.7549e+000 +3.8554e+000 +5.9702e+000 +5.1413e+000 +4.3635e+000 +5.8250e+000 +7.9651e+000 -1.4839e+001
287 +1.604960662e+001 +1.604960662e+001 +6.839606621e+000 +6.839606621e+000 -4.8234e+000 +4.3976e+000 +1.1042e+001 +4.0127e+000 -8.5280e+000 +1.1015e+001 +4.2845e+000 +5.0188e+000 +5.5759e+000 -1.0022e+001
303 +1.401867842e+001 +1.401867842e+001 +4.808678417e+000 +4.808678417e+000 +9.9138e+000 +8.2699e+000 +2.8383e+000 +3.5139e+000 -2.6820e+000 +1.2341e+001 +6.1006e+000 +4.8730e+000 +6.8929e+000 -1.5382e+001
354 +1.320142902e+001 +1.320142902e+001 +3.991429025e+000 +3.991429025e+000 +6.9713e+000 +1.7198e+000 +8.4064e+000 +5.0048e+000 -1.7782e+000 +5.0229e+000 +5.4096e+000 +6.6160e+000 +1.0214e+001 -1.1090e+001
356 +1.070158014e+001 +1.070158014e+001 +1.491580141e+000 +1.491580141e+000 +9.5003e+000 +3.3042e+000 +6.8172e+000 +4.2883e+000 -4.5727e+000 +6.6413e+000 +3.7528e+000 +7.6464e+000 +9.1503e+000 -1.0949e+001
402 +1.007689904e+000 +1.007689904e+000 -8.202310096e+000 -8.202310096e+000 +1.0457e+001 +8.4371e+000 +6.1654e+000 +4.7806e+000 -5.7474e+000 +6.3428e+000 +4.8848e+000 +8.5645e+000 +7.2749e+000 -1.0600e+001
464 +7.884701152e-001 +7.884701152e-001 -8.421529885e+000 -8.421529885e+000 +8.9671e+000 +5.1966e+000 +7.8696e+000 +5.3200e+000 -9.3763e+000 +6.5445e+000 +4.8301e+000 +6.3732e+000 +8.7910e+000 -1.1483e+001
465 +8.447397145e-003 +8.447397145e-003 -9.201552603e+000 -9.201552603e+000 +1.0130e+001 +6.4217e+000 +4.9949e+000 +5.7771e+000 -5.0676e+000 +6.0568e+000 +5.3227e+000 +7.1945e+000 +1.0577e+001 -8.6791e+000
466 +0.000000000e+000 +0.000000000e+000 -9.210000000e+000 -9.210000000e+000 +5.6019e+000 +1.1055e+001 +1.4621e+001 +5.1500e+000 -8.4927e+000 +5.5162e+000 +6.5960e+000 +6.8626e+000 +6.6067e+000 -1.6706e+001
558769 +1.#INF00000e+000 +0.000000000e+000 +1.#INF00000e+000 -9.210000000e+000 +1.5754e+290 +1.7353e+296 +3.9759e+289 +1.2579e+288 -1.6906e+302 -8.0274e+307 +3.9106e+300 +2.1016e+304 +1.4181e+296 -1.6894e+304
% function evaluation | noise-free fitness - Fopt (6.559900000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.673346157e+002 +1.673346157e+002 +8.233246157e+002 +8.233246157e+002 -2.2476e+000 +4.0935e+000 -3.3989e-001 -2.7920e+000 +2.6836e+000 -3.8548e+000 -1.0955e+000 +4.2801e+000 +3.6879e+000 -4.1421e+000
2 +1.338548128e+002 +1.338548128e+002 +7.898448128e+002 +7.898448128e+002 -2.6117e+000 +4.2388e+000 +4.1680e-001 -3.4113e+000 +1.8661e+000 -2.9997e+000 -5.1614e-001 +3.9982e+000 -1.0485e+000 -4.6553e+000
