% function evaluation | noise-free fitness - Fopt (1.000000000000e+003) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.122915072e+003 +2.122915072e+003 +3.122915072e+003 +3.122915072e+003 +3.1367e+000 -4.8225e+000 -2.5587e+000
11 +1.931018376e+003 +1.931018376e+003 +2.931018376e+003 +2.931018376e+003 +1.2095e+000 -4.6948e+000 -3.6303e+000
15 +1.682003277e+003 +1.682003277e+003 +2.682003277e+003 +2.682003277e+003 -9.3381e-001 -4.7613e+000 -4.6662e+000
17 +1.353007865e+003 +1.353007865e+003 +2.353007865e+003 +2.353007865e+003 +9.3304e-001 -4.2591e+000 -2.7515e+000
19 +6.531050527e+002 +6.531050527e+002 +1.653105053e+003 +1.653105053e+003 -8.2090e-001 -4.8361e+000 -1.2521e+000
35 +5.486986072e+002 +5.486986072e+002 +1.548698607e+003 +1.548698607e+003 -8.1617e+000 -4.7052e+000 -3.9753e+000
36 +4.545196157e+002 +4.545196157e+002 +1.454519616e+003 +1.454519616e+003 -7.1334e+000 -4.7794e+000 -2.5772e+000
41 +3.490679557e+002 +3.490679557e+002 +1.349067956e+003 +1.349067956e+003 -5.4299e+000 -4.5893e+000 -7.4652e-001
46 +2.959549131e+002 +2.959549131e+002 +1.295954913e+003 +1.295954913e+003 -5.5714e+000 -1.4471e+000 -2.2832e+000
54 +1.923909380e+002 +1.923909380e+002 +1.192390938e+003 +1.192390938e+003 -2.2971e+000 -4.6950e+000 +5.9935e+000
66 +1.306676520e+002 +1.306676520e+002 +1.130667652e+003 +1.130667652e+003 -8.9461e+000 +1.0846e+000 -7.5150e-001
77 +4.130068337e+001 +4.130068337e+001 +1.041300683e+003 +1.041300683e+003 +2.7345e-001 +3.2998e+000 +5.5235e+000
115 +3.949024804e+001 +3.949024804e+001 +1.039490248e+003 +1.039490248e+003 -1.4486e+000 +8.8202e-001 +4.5385e+000
133 +3.580922701e+001 +3.580922701e+001 +1.035809227e+003 +1.035809227e+003 -1.8838e+000 +1.7046e+000 +4.3014e+000
140 +2.313489793e+001 +2.313489793e+001 +1.023134898e+003 +1.023134898e+003 -2.2225e+000 +1.1215e+000 +3.7199e+000
167 +1.564873049e+001 +1.564873049e+001 +1.015648730e+003 +1.015648730e+003 -2.7523e+000 +4.4889e+000 +3.2044e+000
179 +1.324383000e+001 +1.324383000e+001 +1.013243830e+003 +1.013243830e+003 -2.7414e+000 +2.5207e+000 +4.7204e+000
