% function evaluation | noise-free fitness - Fopt (6.870000000000e+000) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.646925485e+001 +3.646925485e+001 +4.333925485e+001 +4.333925485e+001 -3.5119e+000 +2.9830e+000 +3.2523e+000
2 +8.213899312e+000 +8.213899312e+000 +1.508389931e+001 +1.508389931e+001 -3.0842e+000 +2.5688e+000 +4.9684e+000
22 +5.567985120e+000 +5.567985120e+000 +1.243798512e+001 +1.243798512e+001 -3.7383e+000 +2.9278e+000 +4.8683e+000
219 +4.824655447e+000 +4.824655447e+000 +1.169465545e+001 +1.169465545e+001 -3.7615e+000 +2.7232e+000 +1.2331e-001
260 +4.471342340e+000 +4.471342340e+000 +1.134134234e+001 +1.134134234e+001 -3.6626e+000 +3.9276e+000 +1.1824e+000
570 +3.906738619e+000 +3.906738619e+000 +1.077673862e+001 +1.077673862e+001 -5.9522e+000 +3.8803e-001 -4.9995e+000
760 +1.594525419e+000 +1.594525419e+000 +8.464525419e+000 +8.464525419e+000 -4.5706e+000 +5.1277e+000 +1.4639e+000
1101 +1.384424229e+000 +1.384424229e+000 +8.254424229e+000 +8.254424229e+000 +4.2393e+000 +2.3842e+000 +1.5891e+000
10150 +1.112571741e+000 +1.112571741e+000 +7.982571741e+000 +7.982571741e+000 -1.2632e+000 +4.1956e+000 -2.2373e+000
17522 +8.654579723e-001 +8.654579723e-001 +7.735457972e+000 +7.735457972e+000 -2.0268e+000 +1.8143e+000 +1.9799e+000
23049 +8.377867448e-001 +8.377867448e-001 +7.707786745e+000 +7.707786745e+000 +1.8380e+000 -4.9844e+000 +3.8442e+000
25618 +7.794269289e-001 +7.794269289e-001 +7.649426929e+000 +7.649426929e+000 +4.1626e+000 +1.8632e+000 -5.0196e+000
30248 +3.278374238e-001 +3.278374238e-001 +7.197837424e+000 +7.197837424e+000 -1.9492e+000 +3.2977e+000 -4.6483e+000
% function evaluation | noise-free fitness - Fopt (1.000000000000e-002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.744400687e+001 +5.744400687e+001 +5.745400687e+001 +5.745400687e+001 +3.4009e+000 +3.4824e+000 +1.0943e+000
2 +4.901116087e+001 +4.901116087e+001 +4.902116087e+001 +4.902116087e+001 +4.0348e+000 +7.2978e+000 -1.0659e-002
3 +4.562057683e+001 +4.562057683e+001 +4.563057683e+001 +4.563057683e+001 +7.1921e+000 +4.1091e+000 +1.8891e-001
4 +1.584949049e+001 +1.584949049e+001 +1.585949049e+001 +1.585949049e+001 +4.1595e+000 +4.1059e+000 +4.7393e-002
5 +1.072737715e+001 +1.072737715e+001 +1.073737715e+001 +1.073737715e+001 +4.5976e+000 +4.0229e+000 -1.5885e-002
19 +6.032294886e+000 +6.032294886e+000 +6.042294886e+000 +6.042294886e+000 +4.5445e+000 +3.7962e+000 -3.2729e-001
26 +4.620760831e+000 +4.620760831e+000 +4.630760831e+000 +4.630760831e+000 +4.4083e+000 +3.6094e+000 -1.2336e-001
256 +3.400615365e+000 +3.400615365e+000 +3.410615365e+000 +3.410615365e+000 +3.4449e+000 +3.8244e+000 -4.2597e+000
291 +1.829033953e+000 +1.829033953e+000 +1.839033953e+000 +1.839033953e+000 -4.0016e+000 +3.8223e+000 -4.0482e+000
869 +1.812903444e+000 +1.812903444e+000 +1.822903444e+000 +1.822903444e+000 +3.1811e+000 +1.3458e+000 -3.1580e+000
2442 +1.140641382e+000 +1.140641382e+000 +1.150641382e+000 +1.150641382e+000 +4.8819e+000 +1.5135e+000 +4.3583e+000
3958 +7.583754890e-001 +7.583754890e-001 +7.683754890e-001 +7.683754890e-001 -4.6224e+000 +1.3738e+000 -7.8284e-001
21295 +6.656794585e-001 +6.656794585e-001 +6.756794585e-001 +6.756794585e-001 +4.9648e+000 +2.6574e-001 -4.7090e+000
21828 +5.430509074e-001 +5.430509074e-001 +5.530509074e-001 +5.530509074e-001 +8.3598e-001 -3.1584e+000 +2.4652e+000
112208 +4.257204942e-001 +4.257204942e-001 +4.357204942e-001 +4.357204942e-001 +1.3519e-001 +3.1481e+000 +1.2726e+000
207933 +3.790000884e-001 +3.790000884e-001 +3.890000884e-001 +3.890000884e-001 -1.9555e+000 +4.1645e+000 +1.1720e+000
469590 +3.424673411e-001 +3.424673411e-001 +3.524673411e-001 +3.524673411e-001 -7.2028e-001 +8.1967e-001 -1.1809e+000
% function evaluation | noise-free fitness - Fopt (-1.306100000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.545048876e+001 +2.545048876e+001 -1.051595112e+002 -1.051595112e+002 +2.9586e+000 +1.2251e-001 +4.4833e+000
4 +9.556303639e+000 +9.556303639e+000 -1.210536964e+002 -1.210536964e+002 +2.5474e+000 +7.5522e-002 +4.3221e+000
11 +7.025092534e+000 +7.025092534e+000 -1.235849075e+002 -1.235849075e+002 +4.0388e+000 +2.2812e-002 +4.1349e+000
18 +6.676759979e+000 +6.676759979e+000 -1.239332400e+002 -1.239332400e+002 +3.4927e+000 +2.7782e-001 +4.1886e+000
39 +4.242412983e+000 +4.242412983e+000 -1.263675870e+002 -1.263675870e+002 +3.3046e+000 +5.6525e-001 +4.3749e+000
107 +1.882205476e+000 +1.882205476e+000 -1.287277945e+002 -1.287277945e+002 +4.0701e+000 +1.5708e+000 +5.1083e+000
4705 +1.439211790e+000 +1.439211790e+000 -1.291707882e+002 -1.291707882e+002 -4.4783e-001 -2.7895e+000 +4.5732e-001
