% function evaluation | noise-free fitness - Fopt (7.948000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.397363724e+002 +1.397363724e+002 +2.192163724e+002 +2.192163724e+002 -2.8706e+000 -6.7924e+000 +2.9187e-001 +2.0344e+000 -1.8896e+000 +3.5090e-001 +1.2153e+000 +4.4801e+000 -2.8597e+000 -2.4659e+000 -3.2875e+000 +1.7604e+000 -7.5538e-001 -1.5189e+000 -2.0413e+000 +5.3816e+000 +4.9141e+000 -3.0695e+000 +5.1042e-001 +1.1117e+000
101 +1.265070923e+002 +1.265070923e+002 +2.059870923e+002 +2.059870923e+002 -1.0634e+000 -2.2256e+000 +1.3176e-001 +1.9999e+000 -1.4326e+000 -2.1999e+000 -1.1352e+000 +5.5350e+000 -2.7999e+000 -7.1357e-001 -8.8019e-001 +1.3044e+000 -5.4662e-001 -5.0625e-001 -1.0133e+000 +5.2753e+000 +4.5897e+000 -5.1789e-001 +3.4182e+000 -2.8939e-001
187 +1.170285584e+002 +1.170285584e+002 +1.965085584e+002 +1.965085584e+002 -3.4907e-001 -2.7380e+000 -3.1249e+000 +4.5696e+000 +2.7390e-002 +7.2996e-001 -5.4213e-001 +4.4419e+000 -5.0567e+000 -2.3215e+000 -3.3620e+000 +4.4725e+000 -5.0014e-001 +9.7067e-001 -8.5620e-001 +5.4066e+000 +3.3824e+000 -6.0445e+000 +3.1373e+000 -1.6587e+000
253 +1.000142139e+002 +1.000142139e+002 +1.794942139e+002 +1.794942139e+002 -2.6964e+000 -1.4776e+000 -5.4069e-001 -1.8487e-001 -3.7994e+000 +2.7237e-001 -3.3076e+000 -2.9585e-001 -3.8159e+000 -3.1427e+000 -4.1856e+000 +8.6400e-001 -5.4448e-001 -9.1929e-001 -2.5358e+000 +5.5462e+000 +3.1890e+000 -2.6509e+000 +1.2447e+000 -1.1907e+000
286 +9.611680113e+001 +9.611680113e+001 +1.755968011e+002 +1.755968011e+002 -1.5256e+000 -4.7985e+000 -1.6526e+000 -9.6370e-001 -1.0121e-001 +7.3708e-001 -1.7731e+000 +3.1679e+000 -6.2031e+000 -2.5241e+000 -1.4432e+000 +1.7048e+000 -9.0342e-001 -5.3622e-001 +4.3725e-001 +3.4874e+000 +1.8864e+000 -2.1170e+000 +1.1485e+000 +2.3950e+000
313 +9.513126687e+001 +9.513126687e+001 +1.746112669e+002 +1.746112669e+002 -6.8344e-001 -2.9509e+000 -2.8859e+000 +1.3242e+000 -2.4831e+000 +2.1388e+000 -8.0052e-001 +1.3428e+000 -3.0997e+000 -3.2552e+000 -4.9204e+000 -4.7783e-001 -2.2714e-004 +3.3229e+000 +6.0374e-002 +6.6392e+000 +3.8097e+000 -2.1255e+000 +2.5113e+000 -2.2796e+000
346 +8.799451985e+001 +8.799451985e+001 +1.674745199e+002 +1.674745199e+002 +4.5534e-001 -7.9787e-001 -3.7676e-001 +5.5115e+000 -1.3284e+000 +3.1415e+000 -1.7937e+000 +2.8306e+000 -7.3163e-001 -1.9551e+000 -5.8328e+000 +7.3322e-001 +7.5785e-001 +1.5693e+000 -1.2084e+000 +3.3491e+000 +3.6669e+000 -3.3372e+000 +2.2911e-001 -8.3110e-002
381 +8.029580179e+001 +8.029580179e+001 +1.597758018e+002 +1.597758018e+002 -1.2486e+000 -2.0484e+000 +3.5500e+000 +9.5000e-001 -3.9241e+000 +1.8095e+000 -1.8310e+000 +1.3939e+000 +2.4746e-001 -3.1677e+000 -3.0532e+000 +1.5886e+000 +8.9477e-001 -1.2274e+000 +8.7139e-001 +5.0033e+000 +2.8939e+000 -3.0455e-001 +1.0729e+000 -1.5253e+000
385 +7.460207341e+001 +7.460207341e+001 +1.540820734e+002 +1.540820734e+002 +2.9631e-001 -2.0674e+000 -3.2907e-001 +2.6668e+000 -3.2618e+000 +2.2208e-001 +8.2198e-001 +3.7467e+000 -3.9636e+000 -2.4320e+000 -2.5276e+000 +4.7827e+000 -1.1360e+000 -6.7069e-001 +5.0328e-002 +1.4598e+000 +3.3800e+000 -3.2242e+000 +3.4845e+000 -1.6557e+000
502 +7.310769579e+001 +7.310769579e+001 +1.525876958e+002 +1.525876958e+002 -8.0675e-001 -1.5531e+000 +6.5834e-001 +1.2377e+000 -3.3459e+000 -4.6724e-001 -1.2978e+000 +2.0926e+000 -5.3370e-001 -8.7906e-001 -3.1952e+000 +6.1673e+000 +1.4629e+000 -8.4160e-001 -1.4815e+000 +3.4260e+000 +2.0060e+000 -4.1247e+000 +2.2277e+000 -1.3635e+000
