% function evaluation | noise-free fitness - Fopt (-1.694000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.265523773e+001 +9.265523773e+001 +7.571523773e+001 +7.571523773e+001 +3.1771e+000 +2.4889e+000 -2.4736e+000 +5.4649e+000 -1.2065e+000 +4.1079e+000 +5.1625e+000 +5.9421e+000 -4.9289e+000 -5.7419e-001
2 +3.606278313e+001 +3.606278313e+001 +1.912278313e+001 +1.912278313e+001 -1.4396e+000 -1.6090e+000 -1.0997e+000 +3.0407e+000 -2.4035e-001 -1.4309e+000 +5.7750e+000 +2.0690e+000 -4.8086e+000 -1.1274e+000
10 +2.283934245e+001 +2.283934245e+001 +5.899342453e+000 +5.899342453e+000 -1.2274e+000 -1.5074e+000 -1.9296e+000 +4.4020e+000 +7.6077e-001 +4.4860e-001 +9.3415e-001 +4.2408e-001 -2.2401e+000 -2.6819e+000
21 +1.600389185e+001 +1.600389185e+001 -9.361081455e-001 -9.361081455e-001 +2.0043e+000 -8.0428e-001 -4.0762e+000 +1.5083e+000 +3.6437e+000 -1.2576e+000 +2.2805e+000 +8.4114e-002 -3.7780e+000 -8.1066e-001
55 +1.575880403e+001 +1.575880403e+001 -1.181195974e+000 -1.181195974e+000 +1.3201e-001 +1.4507e+000 +1.4408e+000 +3.3496e+000 +8.8882e-001 -3.3570e+000 +3.5696e+000 +1.1624e+000 -2.9203e+000 -1.7540e+000
105 +1.341014086e+001 +1.341014086e+001 -3.529859138e+000 -3.529859138e+000 +8.7415e-001 -1.6902e+000 +3.3990e-001 +3.3924e+000 +2.8194e+000 -2.0237e+000 +2.0960e+000 -2.0621e+000 -3.1193e+000 -1.5182e+000
193 +1.303206862e+001 +1.303206862e+001 -3.907931385e+000 -3.907931385e+000 -1.6337e-001 +7.0880e-001 -1.1155e+000 +3.7004e+000 +1.0387e+000 -4.8775e+000 +2.4643e+000 -1.4505e+000 -2.6652e+000 -2.1884e+000
207 +1.162538858e+001 +1.162538858e+001 -5.314611423e+000 -5.314611423e+000 +2.3592e-001 +3.6058e-001 -1.0782e+000 +2.8653e+000 +2.4881e-001 -2.4336e+000 +5.3942e+000 -6.8478e-001 -2.4310e+000 -1.7138e+000
221 +1.066050920e+001 +1.066050920e+001 -6.279490800e+000 -6.279490800e+000 +6.9666e-001 -6.7429e-001 -8.1479e-001 +2.8604e+000 +4.1085e+000 -2.7570e+000 +2.2117e+000 +2.3388e+000 -1.7410e+000 -3.0764e+000
231 +9.900867224e+000 +9.900867224e+000 -7.039132776e+000 -7.039132776e+000 +3.8989e-001 -2.0803e-001 -1.6775e-002 +4.0750e+000 -1.0418e-001 -4.0796e+000 +3.5564e+000 +9.8935e-001 -1.3202e+000 +1.9400e+000
