% function evaluation | noise-free fitness - Fopt (-1.000000000000e+003) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.121109956e+002 +1.121109956e+002 -8.878890044e+002 -8.878890044e+002 -3.5894e+000 -8.3944e-001 -5.0342e+000 +4.1000e+000 -3.0880e+000 +4.1889e+000 +4.0325e+000 +3.6869e+000 -5.6293e-001 -2.5031e+000 -3.3593e+000 -1.4566e+000 -5.4285e-001 +4.7870e-001 -2.2513e+000 +9.8699e-001 +1.9096e+000 +7.8620e+000 +9.2125e+000 +4.8529e+000
3 +9.374481163e+001 +9.374481163e+001 -9.062551884e+002 -9.062551884e+002 -2.2503e+000 +3.8471e+000 -6.0675e+000 +2.6506e+000 +2.4000e-001 +4.7133e+000 +1.1429e+000 -1.1346e+000 +4.6387e-001 -3.2532e+000 -2.4299e+000 -1.0263e+000 -7.0439e+000 -1.5538e+000 +8.9631e-001 -2.1329e+000 -5.7779e-001 +4.5947e+000 +6.5351e+000 +2.7828e+000
5 +8.892020113e+001 +8.892020113e+001 -9.110797989e+002 -9.110797989e+002 -3.4456e+000 +3.2301e-001 -4.6277e+000 +2.5888e+000 -5.8832e+000 +5.7485e+000 -2.2564e+000 +2.9871e+000 +5.7122e+000 -3.5190e+000 -2.7677e+000 -3.6619e+000 -4.0088e+000 +5.4557e-001 -5.6652e-001 +2.2950e+000 +2.3568e+000 +5.9584e+000 -2.7604e+000 +3.9247e+000
11 +8.007027590e+001 +8.007027590e+001 -9.199297241e+002 -9.199297241e+002 -1.8042e+000 -6.9364e-002 -1.9086e+000 +3.3199e+000 -4.9974e+000 +1.9260e+000 -1.8079e-001 -1.2690e+000 -1.6183e-001 -4.0015e+000 -7.1214e-001 -3.2293e-001 -6.5342e-001 -3.0179e-002 -7.6003e-001 -5.2865e-002 +2.4027e+000 +4.7704e+000 +5.2364e+000 +8.9004e-001
637 +7.773107719e+001 +7.773107719e+001 -9.222689228e+002 -9.222689228e+002 -1.4653e+000 +1.1252e+000 +1.2959e+000 +1.3430e+000 -2.8504e+000 +1.4778e+000 -7.3205e-001 +1.6368e+000 +1.8775e+000 -7.9151e-001 -2.4956e+000 +1.1482e+000 +5.5416e-001 +4.7543e-001 -1.3453e+000 +1.1265e+000 +1.3336e-001 +4.9977e-001 +2.7129e+000 +4.2678e+000
805 +7.725319431e+001 +7.725319431e+001 -9.227468057e+002 -9.227468057e+002 -7.9793e-001 +7.3600e-001 +2.1029e+000 +1.4891e+000 -2.8505e+000 -4.9559e+000 +1.0305e+000 +1.5202e+000 +5.7873e-001 +3.7129e-001 -1.2839e+000 -5.6958e+000 +2.3049e-001 +4.2974e-001 -1.5041e+000 -2.1759e+000 -2.5363e+000 +6.2017e-001 +2.2694e+000 +9.3914e-001
895 +7.556276973e+001 +7.556276973e+001 -9.244372303e+002 -9.244372303e+002 -2.7509e+000 -1.3635e-001 +3.2198e+000 -2.5068e+000 -7.7064e-001 +1.0125e+000 -1.1959e+000 -2.1220e+000 +2.1151e+000 +2.6542e+000 -5.8174e-001 -1.0990e+000 +6.7837e-001 -8.3140e-001 -1.5164e-001 -7.5623e-001 -1.0363e+000 +1.0055e-001 +3.8837e-001 -2.9521e-002
1116 +7.064110089e+001 +7.064110089e+001 -9.293588991e+002 -9.293588991e+002 +7.7824e-001 -6.5907e-001 -4.6957e-001 +2.9127e+000 -3.3462e+000 -6.8376e-001 -1.3091e+000 +2.3746e+000 +2.2592e+000 -1.0054e+000 +4.3334e-002 +7.2020e-001 -2.5835e+000 +1.6453e+000 -4.1945e+000 -3.5841e+000 +8.5058e-001 -6.5522e-001 +2.2800e+000 +2.9091e-001
1250 +6.707609545e+001 +6.707609545e+001 -9.329239045e+002 -9.329239045e+002 -9.3663e-001 -2.3031e-001 +4.8023e-001 +3.1182e+000 -4.2667e+000 +3.1897e+000 +1.1068e+000 -4.4078e-001 +2.7675e+000 -2.0257e+000 -1.9726e+000 +1.4344e+000 -1.3684e+000 -2.9745e+000 -7.1604e-001 -9.8694e-001 +1.4136e+000 +1.0918e+000 -4.0143e-001 +1.4959e+000
1299 +6.061837909e+001 +6.061837909e+001 -9.393816209e+002 -9.393816209e+002 -2.0372e+000 -1.4414e+000 +9.6478e-001 +3.0980e+000 -2.3234e+000 +7.3075e-001 -3.9105e-001 +1.9877e+000 +3.8087e+000 -4.2331e-001 -4.9350e+000 +2.5175e+000 -3.6457e+000 -1.1749e+000 -1.1761e+000 -2.1981e+000 +1.4900e+000 +3.1231e+000 +3.5235e+000 +1.4743e+000
