% function evaluation | noise-free fitness - Fopt (-9.210000000000e+000) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.751860177e+002 +2.751860177e+002 +2.659760177e+002 +2.659760177e+002 -4.7129e+000 +5.7118e+000 +1.5603e+000 +1.5582e+000 +7.1974e+000 -4.7132e+000 -7.1693e+000 +1.0843e+000 +1.2195e+000 +2.4243e+000
2 +1.667450113e+002 +1.667450113e+002 +1.575350113e+002 +1.575350113e+002 -3.8186e+000 +4.7798e+000 -3.4595e-001 +1.3006e+000 +6.8229e+000 +9.0678e-001 -7.2840e-001 +3.5570e+000 +1.3430e+000 -2.0408e+000
14 +1.533086580e+002 +1.533086580e+002 +1.440986580e+002 +1.440986580e+002 -2.0182e+000 +3.6867e+000 +2.4113e+000 +1.5392e+000 +1.1425e+000 -5.3114e+000 -2.1682e+000 +7.5121e+000 -8.6352e-001 -7.4597e+000
23 +1.462020232e+002 +1.462020232e+002 +1.369920232e+002 +1.369920232e+002 -4.4952e+000 +2.3486e+000 -4.1629e+000 +5.7254e+000 +2.5324e+000 -1.4065e+000 +3.1912e+000 -1.4103e+000 +1.4883e+000 -5.4561e+000
26 +1.213936544e+002 +1.213936544e+002 +1.121836544e+002 +1.121836544e+002 -3.6366e+000 +1.8034e+000 +8.9539e-001 +1.9283e+000 +2.3367e+000 +3.6298e+000 +4.4509e+000 +3.6763e+000 +2.8112e+000 -7.6060e-001
43 +8.134606987e+001 +8.134606987e+001 +7.213606987e+001 +7.213606987e+001 -5.1094e+000 +6.4093e+000 -1.2405e+000 +2.1352e+000 -4.1190e+000 -1.1664e+000 -1.4725e+000 +5.6033e+000 +1.3412e+001 -5.2158e+000
77 +4.538605238e+001 +4.538605238e+001 +3.617605238e+001 +3.617605238e+001 +1.3061e+000 +5.6069e+000 +8.4581e+000 +5.3752e+000 +9.3351e-001 +2.0334e+001 +4.7601e-001 +5.3443e+000 +4.4597e+000 -9.0309e+000
104 +4.197998049e+001 +4.197998049e+001 +3.276998049e+001 +3.276998049e+001 -1.9738e+000 +1.2130e+000 +4.3115e+000 +6.3588e+000 +7.0456e-001 +4.0105e+000 +8.7807e+000 +3.4091e+000 +5.6511e+000 -1.0411e+001
106 +3.822881403e+001 +3.822881403e+001 +2.901881403e+001 +2.901881403e+001 -8.9828e-002 +6.4730e+000 +1.3875e+000 +6.5171e+000 -2.5631e+000 +4.7431e+000 +5.0804e+000 +1.7624e+000 +6.7450e+000 -5.7129e+000
107 +2.905393139e+001 +2.905393139e+001 +1.984393139e+001 +1.984393139e+001 -7.2240e+000 +1.2309e+001 -4.6130e+000 +6.6982e+000 -1.4172e+001 +8.9015e+000 +4.8288e+000 +9.8011e+000 +3.0662e+001 -6.0535e+000
157 +2.576911411e+001 +2.576911411e+001 +1.655911411e+001 +1.655911411e+001 -1.0378e-001 +1.9252e+000 +5.7613e+000 +5.5393e+000 -2.6144e+000 +6.3290e+000 +4.0753e+000 +5.4515e+000 +5.3996e+000 -4.4236e+000
168 +5.628299676e+000 +5.628299676e+000 -3.581700324e+000 -3.581700324e+000 -2.2451e-001 +5.4993e+000 +5.8145e+000 +5.1601e+000 -6.6586e+000 +1.1668e+001 +7.0476e+000 +8.8633e+000 +1.0175e+001 -4.9596e+000
191 +1.998871114e+000 +1.998871114e+000 -7.211128886e+000 -7.211128886e+000 +8.9156e+000 +1.0447e+001 +5.3243e+000 +4.3761e+000 -4.7647e+000 +2.4154e+001 +1.0036e+001 +9.4652e+000 +6.4571e+000 -7.7588e+000
236 +1.683237926e+000 +1.683237926e+000 -7.526762074e+000 -7.526762074e+000 +3.3168e+000 +6.6895e+000 +6.2800e+000 +5.4933e+000 -8.5947e+000 +6.2926e+000 +1.3157e+001 +1.4302e+001 +1.0503e+001 -6.8709e+000
252 +0.000000000e+000 +0.000000000e+000 -9.210000000e+000 -9.210000000e+000 +1.0222e+001 +8.7344e+000 +1.6804e+001 +7.1692e+000 -6.3349e+000 +1.7153e+001 +1.5711e+001 +9.0932e+000 +1.7299e+001 -9.5197e+000
% function evaluation | noise-free fitness - Fopt (6.559900000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.374870728e+002 +2.374870728e+002 +8.934770728e+002 +8.934770728e+002 +7.7959e+000 +3.8197e+000 -1.7435e+001 -4.1162e+000 +4.7477e+000 +1.3551e+001 +3.5903e+000 +1.4691e+000 +1.6674e+000 -1.5135e+001
2 +2.222452378e+002 +2.222452378e+002 +8.782352378e+002 +8.782352378e+002 +2.8424e+000 -3.9066e+000 -4.7673e+000 -2.9936e+000 +1.1022e+001 -3.7139e+000 +3.4624e+000 +2.5882e+000 +7.4363e+000 -4.8165e+000
3 +1.894828019e+002 +1.894828019e+002 +8.454728019e+002 +8.454728019e+002 +6.6341e+000 +1.3946e+000 -3.9213e+000 -1.8730e+000 +3.7235e+000 -6.7855e+000 +5.5518e+000 -1.5850e+000 +9.4938e-001 -4.4173e+000
8 +1.787391935e+002 +1.787391935e+002 +8.347291935e+002 +8.347291935e+002 +4.2624e+000 +9.7212e-002 -4.7983e+000 -3.3930e+000 +4.6660e+000 -3.3226e+000 +1.7305e+000 -1.5783e+000 +1.2522e+000 -4.9010e+000
