% function evaluation | noise-free fitness - Fopt (9.294000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.009529196e+002 +5.009529196e+002 +5.938929196e+002 +5.938929196e+002 -5.4478e+000 +5.0585e+000 +1.7042e+001
2 +1.912393134e+002 +1.912393134e+002 +2.841793134e+002 +2.841793134e+002 -4.9436e+000 -2.5765e+000 -9.1589e+000
12 +7.314652758e+001 +7.314652758e+001 +1.660865276e+002 +1.660865276e+002 -3.1514e+000 +7.5445e-001 -1.9400e+000
14 +1.190959644e+001 +1.190959644e+001 +1.048495964e+002 +1.048495964e+002 -1.2968e+000 +6.0199e-001 -1.5994e+000
40 +8.535511406e+000 +8.535511406e+000 +1.014755114e+002 +1.014755114e+002 -5.4208e-001 +2.2888e-001 -2.6971e-002
76 +7.859021181e+000 +7.859021181e+000 +1.007990212e+002 +1.007990212e+002 -5.0191e-001 +9.7344e-002 -2.8994e-001
86 +6.823489921e+000 +6.823489921e+000 +9.976348992e+001 +9.976348992e+001 -8.6958e-001 +6.3140e-001 -8.8816e-001
94 +5.180641918e-001 +5.180641918e-001 +9.345806419e+001 +9.345806419e+001 -3.4929e-001 +4.4411e-001 -8.2501e-001
200 +4.012872437e-001 +4.012872437e-001 +9.334128724e+001 +9.334128724e+001 -6.1582e-002 +1.0510e+000 +1.1256e+000
209 +3.606151962e-001 +3.606151962e-001 +9.330061520e+001 +9.330061520e+001 +5.5273e-002 +9.9817e-001 +1.1162e+000
295 +1.979333693e-001 +1.979333693e-001 +9.313793337e+001 +9.313793337e+001 -3.0035e-001 +1.1230e+000 +1.3821e+000
308 +1.340642702e-001 +1.340642702e-001 +9.307406427e+001 +9.307406427e+001 -2.3064e-001 +1.1207e+000 +1.3308e+000
338 +1.282646095e-001 +1.282646095e-001 +9.306826461e+001 +9.306826461e+001 -1.6946e-001 +9.9050e-001 +1.0616e+000
2495 +8.289027069e-002 +8.289027069e-002 +9.302289027e+001 +9.302289027e+001 -1.6158e-001 +8.2429e-001 +7.1956e-001
2496 +6.848118583e-002 +6.848118583e-002 +9.300848119e+001 +9.300848119e+001 -1.8188e-001 +8.3676e-001 +4.7264e-001
2514 +4.662577727e-002 +4.662577727e-002 +9.298662578e+001 +9.298662578e+001 -1.7584e-001 +8.3152e-001 +5.5522e-001
2560 +8.711629656e-003 +8.711629656e-003 +9.294871163e+001 +9.294871163e+001 -1.9808e-001 +7.4335e-001 +3.2875e-001
2572 +8.105351632e-003 +8.105351632e-003 +9.294810535e+001 +9.294810535e+001 -2.1951e-001 +7.7464e-001 +4.4532e-001
2593 +5.180641918e-003 +5.180641918e-003 +9.294518064e+001 +9.294518064e+001 -2.0965e-001 +7.6877e-001 +4.0022e-001
2841 +3.227848726e-003 +3.227848726e-003 +9.294322785e+001 +9.294322785e+001 -2.3481e-001 +7.7003e-001 +4.1064e-001
% function evaluation | noise-free fitness - Fopt (3.535000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.987929511e+002 +4.987929511e+002 +5.341429511e+002 +5.341429511e+002 +4.8453e+000 +2.9802e+000 +5.6370e+000
9 +3.081700988e+002 +3.081700988e+002 +3.435200988e+002 +3.435200988e+002 +6.5091e+000 -3.5143e+000 +4.6906e+000
11 +7.884065418e-001 +7.884065418e-001 +3.613840654e+001 +3.613840654e+001 +1.5548e+000 +1.4827e+000 +4.6306e+000
% function evaluation | noise-free fitness - Fopt (3.820000000000e+000) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.132450135e+000 +3.132450135e+000 +6.952450135e+000 +6.952450135e+000 +4.1699e+000 -4.1089e-001 +1.7578e+000
28 +9.989201294e-001 +9.989201294e-001 +4.818920129e+000 +4.818920129e+000 +3.9462e+000 +2.9724e+000 +2.1148e+000
35 +7.196643210e-001 +7.196643210e-001 +4.539664321e+000 +4.539664321e+000 +4.0882e+000 +1.6830e+000 +1.9787e+000
71 +2.752080029e-001 +2.752080029e-001 +4.095208003e+000 +4.095208003e+000 +3.8668e+000 +2.0714e+000 +2.0059e+000
147 +2.657387242e-001 +2.657387242e-001 +4.085738724e+000 +4.085738724e+000 +4.0285e+000 +2.2272e+000 +2.0315e+000
167 +1.744712388e-001 +1.744712388e-001 +3.994471239e+000 +3.994471239e+000 +3.9594e+000 +2.1721e+000 +2.0338e+000
250 +1.288499372e-001 +1.288499372e-001 +3.948849937e+000 +3.948849937e+000 +3.8976e+000 +2.2371e+000 +2.0476e+000
1237 +7.679037763e-002 +7.679037763e-002 +3.896790378e+000 +3.896790378e+000 +3.8936e+000 +1.6376e+000 +2.0241e+000
% function evaluation | noise-free fitness - Fopt (2.175000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.598895023e+003 +1.598895023e+003 +1.620645023e+003 +1.620645023e+003 -3.9877e+000 +1.1821e+000 +1.2202e+001
2 +3.475542629e+002 +3.475542629e+002 +3.693042629e+002 +3.693042629e+002 -2.2185e+000 -4.4403e+000 +4.1467e+000
3 +2.334294432e+002 +2.334294432e+002 +2.551794432e+002 +2.551794432e+002 -7.8419e-001 -3.6251e+000 +3.1121e+000
6 +1.250283390e+002 +1.250283390e+002 +1.467783390e+002 +1.467783390e+002 -2.4198e+000 -1.8288e+000 +3.4764e+000
27 +1.203438224e+002 +1.203438224e+002 +1.420938224e+002 +1.420938224e+002 -1.7921e+000 -5.2435e-001 +3.6790e+000
31 +7.560312972e+001 +7.560312972e+001 +9.735312972e+001 +9.735312972e+001 -1.4429e+000 -1.5211e+000 +2.6364e+000
94 +6.964038903e+001 +6.964038903e+001 +9.139038903e+001 +9.139038903e+001 -9.6191e-001 -2.6647e+000 +9.7997e-001
97 +6.868408114e+001 +6.868408114e+001 +9.043408114e+001 +9.043408114e+001 -7.7403e-001 -2.7034e+000 +1.2671e+000
106 +4.096444374e+001 +4.096444374e+001 +6.271444374e+001 +6.271444374e+001 +3.3204e-001 -2.5711e+000 -1.6579e-002
157 +1.533102163e+001 +1.533102163e+001 +3.708102163e+001 +3.708102163e+001 +2.1489e+000 -2.1028e+000 -1.0753e+000
195 +1.112976466e+001 +1.112976466e+001 +3.287976466e+001 +3.287976466e+001 +2.9708e+000 -1.8631e+000 -2.3491e+000
257 +1.071447353e+001 +1.071447353e+001 +3.246447353e+001 +3.246447353e+001 +2.7852e+000 -2.4050e+000 -1.6330e+000
267 +9.365677599e+000 +9.365677599e+000 +3.111567760e+001 +3.111567760e+001 +3.1777e+000 -2.3690e+000 -2.1031e+000
311 +6.557724335e+000 +6.557724335e+000 +2.830772433e+001 +2.830772433e+001 +4.1802e+000 -2.3687e+000 -3.0865e+000
1571 +4.262405126e+000 +4.262405126e+000 +2.601240513e+001 +2.601240513e+001 +4.3343e+000 -1.9317e+000 -2.5645e+000
1606 +3.951693381e+000 +3.951693381e+000 +2.570169338e+001 +2.570169338e+001 +4.0962e+000 -1.7373e+000 -2.4875e+000
1612 +2.306671322e+000 +2.306671322e+000 +2.405667132e+001 +2.405667132e+001 +4.4619e+000 -8.4998e-001 -2.3234e+000
1625 +1.065601281e+000 +1.065601281e+000 +2.281560128e+001 +2.281560128e+001 +3.7970e+000 -7.8507e-001 -1.9079e+000
1660 +9.357908519e-001 +9.357908519e-001 +2.268579085e+001 +2.268579085e+001 +4.1966e+000 +7.5956e-001 -1.3765e+000
1890 +2.938937417e-001 +2.938937417e-001 +2.204389374e+001 +2.204389374e+001 +3.8829e+000 +4.5684e-001 -1.5317e+000
% function evaluation | noise-free fitness - Fopt (6.479000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.653053322e+002 +5.653053322e+002 +6.300953322e+002 +6.300953322e+002 +1.1831e+000 -5.8962e+000 +2.2184e+000
3 +4.175876414e+002 +4.175876414e+002 +4.823776414e+002 +4.823776414e+002 +7.7167e-001 -5.2794e+000 +2.1494e+000
10 +1.663581696e+002 +1.663581696e+002 +2.311481696e+002 +2.311481696e+002 -1.5851e-001 -5.4820e+000 +2.3177e+000
14 +6.836469338e+000 +6.836469338e+000 +7.162646934e+001 +7.162646934e+001 -1.9022e+000 -2.8067e+000 +2.0258e+000
40 +6.416483789e+000 +6.416483789e+000 +7.120648379e+001 +7.120648379e+001 -1.8134e+000 -3.4552e+000 +8.6653e-001
48 +6.012523512e+000 +6.012523512e+000 +7.080252351e+001 +7.080252351e+001 -2.2702e+000 -3.5978e+000 +9.1464e-001
49 +9.903786717e-001 +9.903786717e-001 +6.578037867e+001 +6.578037867e+001 -1.5123e+000 -1.4744e+000 -4.0650e-001
95 +5.504590793e-001 +5.504590793e-001 +6.534045908e+001 +6.534045908e+001 -2.0347e+000 -2.7737e+000 +4.8144e-001
