% function evaluation | noise-free fitness - Fopt (-2.098800000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.195722181e+007 +4.195722181e+007 +4.195701193e+007 +4.195701193e+007 -6.3560e-001 +4.2453e+000 -4.4252e+000 +4.1897e+000 -5.7073e-001 -9.7321e-001 -1.4674e+000 -4.9095e+000 +6.4788e+000 +1.2173e+001 -1.0175e+001 -1.6352e+000 -2.5580e+000 -6.3587e+000 -1.2610e+000 -1.7528e+000 -2.1205e+000 +3.8215e+000 -3.7488e+000 -4.7659e+000
3 +1.369563337e+007 +1.369563337e+007 +1.369542349e+007 +1.369542349e+007 +1.0886e+000 +7.5518e+000 +6.4699e+000 -8.1368e+000 +2.5637e+000 +9.0191e-001 +2.5411e+000 -1.3902e+001 +2.4165e+000 +3.9061e+000 -2.2754e+000 -2.9173e+000 -1.7801e+000 -5.7598e+000 -3.3879e+000 +4.2451e+000 -1.0232e-001 +5.0670e+000 +9.9615e-001 +5.1487e-001
20 +1.073873817e+007 +1.073873817e+007 +1.073852829e+007 +1.073852829e+007 +1.0341e+001 +4.7270e+000 +2.1566e+000 +4.0986e+000 -2.0276e+000 -2.3687e+000 -5.6357e+000 -4.1893e+000 -1.1760e+000 +2.7265e+000 -3.9023e+000 -3.3707e-001 +1.2169e+000 -1.0341e+000 -6.8964e-001 +4.2404e+000 -6.7974e-001 +1.7670e+000 -1.2353e+000 -3.8909e-001
25 +6.619777459e+006 +6.619777459e+006 +6.619567579e+006 +6.619567579e+006 +4.8513e+000 +3.0872e+000 +4.6698e+000 +3.0396e-001 -5.0824e-001 -2.1816e+000 -3.4706e+000 -4.2979e+000 +1.1301e+000 +3.5803e+000 -1.5810e+000 +5.6999e-002 -6.5511e-001 -5.2284e+000 -6.0822e-001 +1.6959e+000 -1.8466e+000 +4.9239e+000 -2.1643e+000 +5.4584e-002
46 +5.816739864e+006 +5.816739864e+006 +5.816529984e+006 +5.816529984e+006 +5.0401e-001 +1.7655e+000 +2.6457e+000 +4.6966e+000 +2.6876e+000 -6.2483e-001 -3.6874e+000 -4.6765e+000 +7.0476e+000 +4.5978e+000 -1.8458e+000 -2.2688e+000 +1.3407e+000 -1.7995e+000 -7.2814e-001 +4.9489e+000 -9.4510e-001 +2.7711e+000 -3.4841e+000 +2.7671e+000
63 +4.868716763e+006 +4.868716763e+006 +4.868506883e+006 +4.868506883e+006 +9.6762e-001 -2.9951e+000 +1.5403e+000 +2.0380e+000 +6.6296e-002 +4.2411e+000 -4.2909e+000 -3.8299e+000 -6.8117e+000 +9.6210e+000 +2.7188e+000 -2.0334e+001 +3.7569e-001 -4.8695e+000 -7.5514e-001 +2.7974e+000 -2.4658e+000 +2.1486e+000 -1.3688e+000 +2.0972e+000
84 +3.635336009e+006 +3.635336009e+006 +3.635126129e+006 +3.635126129e+006 +3.1403e+000 +1.5326e+000 +2.8061e+000 +3.0638e+000 +4.3943e-001 -3.4173e+000 +1.7591e+000 -8.0340e+000 +1.4434e+001 +2.9597e+000 +1.9000e+000 -2.7918e-002 -2.9259e+000 -5.5619e-001 -7.7798e-001 +1.2760e+000 -6.5511e+000 +2.0455e+000 -2.5477e+000 +1.3887e+000
213 +3.519180950e+006 +3.519180950e+006 +3.518971070e+006 +3.518971070e+006 -8.2082e-001 +2.8335e-001 +6.0367e+000 -1.0524e+000 -1.0506e-001 -6.1467e+000 -3.4815e-001 -8.3573e+000 +4.9656e+000 +2.8459e+000 -6.5570e+000 +2.2123e+000 +1.3902e+000 -5.5433e+000 -2.2613e+000 +3.1814e+000 -4.4039e+000 +2.7759e+000 -2.4147e+000 +2.0206e+000
244 +3.219231023e+006 +3.219231023e+006 +3.219021143e+006 +3.219021143e+006 -2.7553e+000 +1.2099e+000 +7.6253e+000 -3.3190e+000 +4.1329e-001 -6.7303e+000 -2.7570e+000 -1.3364e+001 +2.2300e+000 +7.3014e-001 -3.0892e+000 -2.1589e+000 -3.9310e+000 +5.9644e-001 -6.4266e-001 +6.8676e-001 -3.1996e+000 +3.3147e+000 -7.5864e-001 +2.6351e+000
259 +1.815488558e+006 +1.815488558e+006 +1.815278678e+006 +1.815278678e+006 -1.1616e+000 +2.4700e+000 +7.2977e+000 -8.8138e-001 +1.2609e+000 -6.6131e+000 -9.7267e+000 -5.8436e+000 +9.3562e-001 +5.6376e+000 -4.5810e+000 -2.0215e+000 +2.2447e+000 -2.4098e+000 +4.4912e-001 -8.0372e-001 -3.7426e+000 +2.7995e+000 -2.5458e+000 +9.0932e-001
459 +1.143627915e+006 +1.143627915e+006 +1.143418035e+006 +1.143418035e+006 -7.4191e-001 +1.9749e+000 +3.3184e+000 -2.1580e+000 +1.0161e-001 -1.6614e+001 +2.0562e+000 -8.2274e+000 +3.7202e+000 +3.6017e-001 -5.7980e+000 -6.9477e-001 +2.0926e+000 -8.9510e-001 -3.3170e+000 -5.3201e+000 -1.8628e+000 +2.8864e+000 -2.8047e+000 +1.1736e+000
724 +8.590599080e+005 +8.590599080e+005 +8.588500280e+005 +8.588500280e+005 -1.9634e-002 -1.0091e+001 +1.3289e+001 +2.7538e+000 +7.2471e+000 -1.2022e+000 -5.0963e+000 -7.0380e+000 -5.2638e+000 +7.1578e+000 -1.4580e+000 -9.1690e+000 +3.8499e-001 -2.8276e-001 -7.0205e-002 -4.5574e+000 -3.3577e+000 +2.7463e+000 -1.8315e+000 +2.1374e+000
788 +4.747610349e+005 +4.747610349e+005 +4.745511549e+005 +4.745511549e+005 +4.8307e+000 +1.5602e+000 +3.1385e+000 +1.0757e+000 +4.4725e-001 -5.8456e+000 -4.9828e+000 -1.2194e+001 +5.3436e+000 -4.3682e-001 +1.4342e-001 -3.9698e+000 +7.5939e-001 -2.9701e-001 -3.7074e+000 -3.9748e+000 -3.5755e+000 +2.7732e+000 -2.0081e+000 +2.0559e+000
1109 +2.088827742e+005 +2.088827742e+005 +2.086728942e+005 +2.086728942e+005 -1.6230e+000 -2.0746e+000 +8.1071e+000 +4.9406e+000 -2.8930e+000 -9.8808e+000 -5.7875e+000 -1.0359e+001 +9.9478e-001 +1.3363e+000 -2.3639e-001 -2.4604e+000 +3.1732e-001 -1.2608e+000 -2.2802e+000 -3.8158e+000 -2.6818e+000 +2.8899e+000 -2.4891e+000 +1.9401e+000
