% function evaluation | noise-free fitness - Fopt (-5.465000000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.951050454e+005 +5.951050454e+005 +5.945585454e+005 +5.945585454e+005 +1.2677e+000 -9.4383e+000 -7.5860e-002 -3.2381e-001 -4.0685e+000 -1.1761e+000 -1.2674e+000 -6.3678e+000 -3.7339e+000 -7.4350e+000 -8.4947e-001 +1.0963e+001 +3.4287e+000 +3.8853e+000 -8.4060e-001 +8.1228e+000 -3.0163e-001 +2.5916e+000 +7.2132e-001 +5.1953e+000
2 +5.602808229e+005 +5.602808229e+005 +5.597343229e+005 +5.597343229e+005 +3.5863e+000 -1.2180e+000 -2.6789e+000 -7.2486e-001 -3.0519e+000 +9.0515e+000 -4.1133e+000 -2.6401e+000 -4.0619e+000 +4.0552e+000 +2.7248e+000 +3.1812e+000 -1.2710e+001 +3.5550e+000 -9.5869e-002 +3.9470e+000 +2.7310e+000 +5.0446e-001 -3.4328e+000 +5.7535e+000
3 +3.960550428e+005 +3.960550428e+005 +3.955085428e+005 +3.955085428e+005 +1.3637e+000 -9.2162e+000 +6.6967e+000 +3.7848e+000 -1.8489e+000 +1.5145e+000 +3.1908e+000 -7.2629e+000 -2.9310e+000 -4.0663e+000 +9.4014e-001 +2.8682e+000 +9.5941e+000 +4.3828e+000 -5.8154e-001 +4.4382e+000 +5.3858e+000 -3.3109e+000 -4.7091e+000 +5.1937e+000
5 +3.694565336e+005 +3.694565336e+005 +3.689100336e+005 +3.689100336e+005 +3.6296e+000 -2.0779e+000 -1.1491e+000 +2.5896e+000 -1.8381e+000 +1.8498e+000 -7.4709e+000 -5.7669e+000 +4.1258e+000 -1.4924e+000 +1.0365e+000 +2.1381e+000 +1.7481e+000 +2.7895e+000 -5.5264e+000 +5.2637e+000 +6.2592e+000 +3.0684e+000 +2.9878e-002 +2.3905e+000
6 +2.377477679e+005 +2.377477679e+005 +2.372012679e+005 +2.372012679e+005 -1.9529e+000 -7.6404e+000 +2.2577e-001 -2.0242e+000 -7.0952e+000 +1.1303e+000 +4.6715e-001 -4.9618e+000 -3.6404e+000 -4.9999e+000 +3.4161e-001 +7.7675e+000 +1.5920e+000 +3.2556e+000 -2.8632e+000 +8.3058e-001 +2.7986e+000 -2.6864e+000 -1.6246e+000 +5.5940e+000
51 +2.134715534e+005 +2.134715534e+005 +2.129250534e+005 +2.129250534e+005 +1.1388e-001 -4.4572e+000 -8.7339e-001 +2.5705e+000 -8.6023e-001 +1.4714e+000 -1.2961e+000 +4.7519e+000 -3.4363e+000 -3.5131e+000 -3.2591e+000 +7.2445e+000 +1.9385e+000 +4.6192e-001 +7.6883e-001 +1.6475e+000 -5.3676e+000 -4.2282e+000 -1.7015e+000 +3.9127e+000
71 +1.588659114e+005 +1.588659114e+005 +1.583194114e+005 +1.583194114e+005 -1.8422e+000 +2.5553e+000 +2.0876e-001 -5.6505e-003 -3.6335e+000 +2.5222e+000 +3.8621e-001 -1.2265e+000 -2.7660e+000 -3.6586e+000 +5.1196e-001 +3.0594e+000 +3.5341e+000 +3.3659e+000 -3.3638e+000 +2.2222e+000 +2.7173e+000 -3.1495e+000 -1.7440e-001 +5.1873e+000
75 +1.231948931e+005 +1.231948931e+005 +1.226483931e+005 +1.226483931e+005 -4.9418e-001 -5.1502e+000 +4.7081e+000 -1.9416e+000 -1.2701e+000 +6.3834e-001 +3.5513e-002 -6.8889e+000 -3.1158e+000 -5.6116e-001 +1.9910e+000 +2.6600e+000 +3.7897e+000 +2.4558e+000 +2.5841e+000 +4.9966e+000 +2.2786e+000 -1.6988e-001 -2.3100e+000 +2.5888e+000
116 +6.054924245e+004 +6.054924245e+004 +6.000274245e+004 +6.000274245e+004 -1.1759e-001 -2.6941e+000 +2.9083e+000 -2.8342e-001 -2.3246e+000 +3.1603e+000 -5.1086e+000 -3.4850e+000 -3.6381e+000 -6.8356e-001 +2.1542e+000 +3.3951e+000 +2.7237e+000 +2.0852e+000 +3.3526e+000 +2.5831e+000 +4.5857e+000 -3.3050e+000 +1.2461e+000 +3.6817e+000
376 +5.902635670e+004 +5.902635670e+004 +5.847985670e+004 +5.847985670e+004 +2.9158e+000 -8.9212e-001 +4.9403e-001 -1.8379e+000 +3.4105e+000 +2.7309e+000 +3.0016e-001 -5.3177e+000 -6.1693e+000 -4.5029e+000 +4.6072e-001 +3.2629e+000 +2.0280e+000 -2.7744e+000 +1.4259e+000 +1.4099e-001 +2.5120e+000 -2.7784e-001 -2.6213e-003 +4.5942e+000
