% function evaluation | noise-free fitness - Fopt (-5.465000000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.013543156e+005 +3.013543156e+005 +3.008078156e+005 +3.008078156e+005 -6.1612e+000 +6.5770e+000 +1.7390e+000 +4.1428e+000 -1.0832e+001 +2.9575e+000 +3.6929e-001 +2.7462e+000 -5.9106e+000 +3.5412e+000
2 +1.365196486e+005 +1.365196486e+005 +1.359731486e+005 +1.359731486e+005 -3.5332e+000 +1.3346e+000 -1.0381e+000 +2.6222e+000 +1.3064e+000 +1.7080e+000 -2.4391e+000 +5.9990e+000 -4.3834e+000 +5.6204e+000
3 +2.171009752e+004 +2.171009752e+004 +2.116359752e+004 +2.116359752e+004 -3.3879e+000 +3.6481e+000 +1.9079e-001 -1.1105e+000 +1.0368e+000 +1.6150e+000 +1.4447e+000 +1.1453e+000 -3.7905e+000 +2.3699e+000
4 +6.046631859e+003 +6.046631859e+003 +5.500131859e+003 +5.500131859e+003 -5.2487e+000 +1.5324e+000 +3.4582e-001 +1.0119e+000 +1.6733e+000 +1.4274e+000 -1.0832e+000 -8.3928e-002 -1.1455e+000 +2.3635e+000
54 +5.066754114e+003 +5.066754114e+003 +4.520254114e+003 +4.520254114e+003 -1.4639e-001 +4.8121e+000 +1.5088e-001 -8.6563e-001 -7.9406e-001 -1.3012e+000 +5.7847e-001 +3.8494e+000 -7.2752e-001 +2.3900e+000
72 +3.254556429e+003 +3.254556429e+003 +2.708056429e+003 +2.708056429e+003 +5.5511e-001 +3.7179e+000 +1.1283e+000 +1.7069e+000 +1.1245e+000 -4.0716e-004 -3.3755e-001 +2.3141e+000 +4.6250e-001 +2.2715e+000
146 +3.154857394e+003 +3.154857394e+003 +2.608357394e+003 +2.608357394e+003 -3.8464e-001 +2.0082e+000 -1.1111e+000 +1.4748e+000 +2.4893e+000 +1.5969e-001 +4.5433e-001 +1.9016e+000 -9.9580e-001 +2.1313e+000
186 +1.753328192e+003 +1.753328192e+003 +1.206828192e+003 +1.206828192e+003 -1.6433e+000 +3.6374e+000 -5.9014e-001 -8.9845e-002 -6.4418e-002 -2.3924e+000 -1.4205e+000 +3.0819e+000 -2.2312e+000 +2.1014e+000
222 +2.066446358e+002 +2.066446358e+002 -3.398553642e+002 -3.398553642e+002 +2.3672e+000 +8.0438e-002 +6.7566e-001 +8.7239e-001 +2.1250e+000 +2.5216e-001 -1.0605e+000 +2.7935e+000 -1.1876e+000 +2.0424e+000
252 +5.023576299e+000 +5.023576299e+000 -5.414764237e+002 -5.414764237e+002 +2.0925e+000 -2.0467e-001 +2.7007e-001 +1.5694e-001 +1.8901e+000 -1.0009e+000 -8.8004e-001 +2.4824e+000 -5.5269e-001 +1.7900e+000
315 +3.910357325e+000 +3.910357325e+000 -5.425896427e+002 -5.425896427e+002 -1.7520e+000 -2.1314e-001 +2.0974e+000 -1.9058e-001 +2.1255e+000 -1.2471e+000 -2.2974e-001 +1.9173e+000 -8.1358e-001 +2.3906e+000
402 +3.753663964e+000 +3.753663964e+000 -5.427463360e+002 -5.427463360e+002 -2.0464e+000 -6.1410e-002 -3.5743e-001 -1.0967e+000 +1.6359e+000 -1.1847e+000 -1.7804e+000 +1.6841e+000 -1.3479e+000 +2.1578e+000
425 +3.539416314e+000 +3.539416314e+000 -5.429605837e+002 -5.429605837e+002 -9.3310e-001 -8.2685e-001 +1.4743e+000 -4.1341e-001 +2.3982e+000 -1.5685e+000 -1.1633e+000 +1.4605e+000 -2.0009e+000 +1.4727e+000
444 +3.449501402e+000 +3.449501402e+000 -5.430504986e+002 -5.430504986e+002 +4.8002e-001 -5.0256e-001 -9.3690e-002 -5.9098e-001 +1.9067e+000 -1.0264e+000 -9.7412e-001 +1.5224e+000 -1.6683e+000 +2.2413e+000
477 +3.293840008e+000 +3.293840008e+000 -5.432061600e+002 -5.432061600e+002 +7.2809e-001 +3.7720e-001 +1.1890e+000 -1.9975e+000 +2.1063e+000 -5.9846e-001 -1.3964e+000 +2.1997e+000 -1.1044e+000 +1.4819e+000
647 +3.021776090e+000 +3.021776090e+000 -5.434782239e+002 -5.434782239e+002 +1.6085e+000 +1.6942e-001 -1.6398e-001 -3.1513e-001 +1.7819e+000 -8.6480e-001 -6.5794e-001 +1.3830e+000 -1.9459e+000 +1.7926e+000
720 +2.964668331e+000 +2.964668331e+000 -5.435353317e+002 -5.435353317e+002 -3.2965e-001 -8.5329e-001 +1.1766e-001 -2.8174e-001 +1.8832e+000 -1.2301e+000 -7.0645e-001 +1.5195e+000 -1.2919e+000 +2.2360e+000
