% function evaluation | noise-free fitness - Fopt (-1.694000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.917170901e+002 +1.917170901e+002 +1.747770901e+002 +1.747770901e+002 +5.6478e+000 +1.6746e+000
2 +1.119400753e+002 +1.119400753e+002 +9.500007532e+001 +9.500007532e+001 +4.6416e+000 +2.5980e+000
3 +8.626207916e+001 +8.626207916e+001 +6.932207916e+001 +6.932207916e+001 +4.3311e+000 +2.6835e+000
4 +7.005550812e+001 +7.005550812e+001 +5.311550812e+001 +5.311550812e+001 +4.3850e+000 +2.3499e+000
6 +3.206280231e+001 +3.206280231e+001 +1.512280231e+001 +1.512280231e+001 +4.3354e+000 +2.4860e+000
16 +2.932674948e+001 +2.932674948e+001 +1.238674948e+001 +1.238674948e+001 +4.5226e+000 +1.5411e+000
18 +1.588735380e+001 +1.588735380e+001 -1.052646203e+000 -1.052646203e+000 +4.6526e+000 -2.6093e+000
28 +1.537285777e+001 +1.537285777e+001 -1.567142234e+000 -1.567142234e+000 +4.5518e+000 -1.9791e+000
31 +7.861970926e+000 +7.861970926e+000 -9.078029074e+000 -9.078029074e+000 +4.2533e+000 -1.1877e+000
35 +1.883043883e+000 +1.883043883e+000 -1.505695612e+001 -1.505695612e+001 +3.9740e+000 +1.1652e+000
% function evaluation | noise-free fitness - Fopt (1.881000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.569263510e+002 +2.569263510e+002 +2.757363510e+002 +2.757363510e+002 -7.0637e-001 -2.4660e+000
2 +2.209262900e+002 +2.209262900e+002 +2.397362900e+002 +2.397362900e+002 -9.0334e-001 -3.5735e+000
6 +1.535579230e+002 +1.535579230e+002 +1.723679230e+002 +1.723679230e+002 -7.6719e-001 -1.3166e+000
8 +5.145991786e+001 +5.145991786e+001 +7.026991786e+001 +7.026991786e+001 -3.1220e+000 +2.9200e-001
16 +2.986018714e+001 +2.986018714e+001 +4.867018714e+001 +4.867018714e+001 -5.4255e+000 +1.1486e+000
39 +3.557516434e+000 +3.557516434e+000 +2.236751643e+001 +2.236751643e+001 -2.9976e+000 +1.8614e+000
121 +3.403710344e+000 +3.403710344e+000 +2.221371034e+001 +2.221371034e+001 -3.3501e+000 +1.9149e+000
164 +3.242950491e+000 +3.242950491e+000 +2.205295049e+001 +2.205295049e+001 -3.3333e+000 +1.9147e+000
166 +3.227930933e+000 +3.227930933e+000 +2.203793093e+001 +2.203793093e+001 -3.3431e+000 +1.9306e+000
212 +3.143166508e+000 +3.143166508e+000 +2.195316651e+001 +2.195316651e+001 -3.3261e+000 +1.9215e+000
% function evaluation | noise-free fitness - Fopt (2.731500000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.833507843e+001 +8.833507843e+001 +3.614850784e+002 +3.614850784e+002 -3.1159e+000 -1.9198e+000
8 +2.859284941e+001 +2.859284941e+001 +3.017428494e+002 +3.017428494e+002 -5.7886e+000 -1.5142e+000
28 +2.027176791e+001 +2.027176791e+001 +2.934217679e+002 +2.934217679e+002 -5.9230e+000 -1.0617e+000
32 +1.941926390e+001 +1.941926390e+001 +2.925692639e+002 +2.925692639e+002 -5.8763e+000 -1.4056e+000
41 +1.029560361e+001 +1.029560361e+001 +2.834456036e+002 +2.834456036e+002 -5.2219e+000 -2.9616e-001
70 +8.976088516e+000 +8.976088516e+000 +2.821260885e+002 +2.821260885e+002 -5.5476e+000 -6.6732e-001
147 +8.643887687e+000 +8.643887687e+000 +2.817938877e+002 +2.817938877e+002 -5.5840e+000 -6.9285e-001
370 +8.509533984e+000 +8.509533984e+000 +2.816595340e+002 +2.816595340e+002 -5.5868e+000 -7.1455e-001
721 +8.295778925e+000 +8.295778925e+000 +2.814457789e+002 +2.814457789e+002 -5.5692e+000 -6.8459e-001
976 +8.117814464e+000 +8.117814464e+000 +2.812678145e+002 +2.812678145e+002 -5.5544e+000 -6.5664e-001
1959 +7.933690338e+000 +7.933690338e+000 +2.810836903e+002 +2.810836903e+002 -5.5368e+000 -6.2934e-001
2275 +7.725953101e+000 +7.725953101e+000 +2.808759531e+002 +2.808759531e+002 -5.5168e+000 -5.9026e-001
2492 +7.585312509e+000 +7.585312509e+000 +2.807353125e+002 +2.807353125e+002 -5.5025e+000 -5.7021e-001
