% function evaluation | noise-free fitness - Fopt (-1.025500000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.229903630e+003 +1.229903630e+003 +1.127353630e+003 +1.127353630e+003 -1.2289e+001 -4.7343e+000 -5.5660e-001 -2.7907e+000 +1.7871e+000
4 +1.125224440e+002 +1.125224440e+002 +9.972443977e+000 +9.972443977e+000 +3.1548e+000 -4.8876e+000 -3.6755e+000 -2.3767e+000 +8.7616e-001
5 +2.849636917e+001 +2.849636917e+001 -7.405363083e+001 -7.405363083e+001 -2.0091e+000 -1.6994e+000 -1.5598e+000 -3.3909e+000 +8.7468e-001
10 +2.482692966e+001 +2.482692966e+001 -7.772307034e+001 -7.772307034e+001 -4.8273e+000 -1.1586e+000 -3.4276e-001 -3.7746e-001 +1.8065e+000
27 +2.255393068e+001 +2.255393068e+001 -7.999606932e+001 -7.999606932e+001 -1.3366e+000 -1.0640e+000 -8.5634e-002 -2.8893e+000 +2.1415e+000
51 +2.056470558e+001 +2.056470558e+001 -8.198529442e+001 -8.198529442e+001 -3.1640e+000 -9.8044e-001 -1.6227e-001 -2.4192e+000 +1.1266e+000
52 +1.432997877e+001 +1.432997877e+001 -8.822002123e+001 -8.822002123e+001 -1.2105e-001 -2.1586e+000 +1.3774e+000 -1.4446e+000 +2.8916e+000
76 +1.382000627e+001 +1.382000627e+001 -8.872999373e+001 -8.872999373e+001 -2.4162e+000 -2.3496e+000 +8.5993e-001 +7.4234e-002 +2.2527e-001
80 +1.360126511e+001 +1.360126511e+001 -8.894873489e+001 -8.894873489e+001 -1.2827e+000 -2.1702e+000 -8.5414e-001 -1.9530e+000 +2.5728e+000
83 +1.232691529e+001 +1.232691529e+001 -9.022308471e+001 -9.022308471e+001 -3.0139e+000 -1.3085e+000 -1.5024e+000 +1.1359e-002 +1.4768e+000
93 +8.063114270e+000 +8.063114270e+000 -9.448688573e+001 -9.448688573e+001 -2.4573e-001 -1.8867e+000 +1.2898e+000 -1.5744e+000 +2.3492e+000
110 +5.375019491e+000 +5.375019491e+000 -9.717498051e+001 -9.717498051e+001 -9.3621e-001 -1.3986e+000 +1.1673e+000 +1.6428e+000 +1.1677e+000
183 +4.559345135e+000 +4.559345135e+000 -9.799065487e+001 -9.799065487e+001 -2.3814e+000 -9.7518e-001 +2.0178e-001 +2.3309e+000 +1.0242e+000
275 +1.610695814e+000 +1.610695814e+000 -1.009393042e+002 -1.009393042e+002 -9.9842e-001 -2.7923e+000 -2.9586e-002 +2.3311e-001 +5.4747e-001
677 +1.534949261e+000 +1.534949261e+000 -1.010150507e+002 -1.010150507e+002 -1.6252e+000 -2.4114e+000 -1.3897e+000 +1.6506e+000 -6.9518e-001
2765 +1.352740677e+000 +1.352740677e+000 -1.011972593e+002 -1.011972593e+002 -1.5388e+000 -2.9302e+000 -2.1614e+000 +2.9017e+000 -2.5884e-001
3668 +1.125759056e+000 +1.125759056e+000 -1.014242409e+002 -1.014242409e+002 -1.8394e+000 -3.5934e+000 -6.1179e-001 +2.6394e+000 +3.0381e-001
4330 +1.080583033e+000 +1.080583033e+000 -1.014694170e+002 -1.014694170e+002 -7.7935e-001 -2.9184e+000 -1.4800e+000 +4.0656e+000 +1.2625e+000
% function evaluation | noise-free fitness - Fopt (7.169000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.974527738e+003 +1.974527738e+003 +2.046217738e+003 +2.046217738e+003 -9.3885e+000 -1.0131e+001 +1.6026e+000 -5.2911e+000 -6.5260e+000
2 +3.138057486e+002 +3.138057486e+002 +3.854957486e+002 +3.854957486e+002 +1.6242e+000 -5.7259e+000 +2.9437e+000 +1.3662e+000 -7.6539e+000
3 +2.744291209e+001 +2.744291209e+001 +9.913291209e+001 +9.913291209e+001 -1.2556e-002 -4.6406e+000 +1.1088e+000 -2.7356e+000 +5.2832e-002
9 +1.482542506e+001 +1.482542506e+001 +8.651542506e+001 +8.651542506e+001 -3.9120e-001 -3.2217e+000 +6.8212e-001 -1.7542e+000 -8.5481e-001
67 +8.144953074e+000 +8.144953074e+000 +7.983495307e+001 +7.983495307e+001 -1.0541e+000 -4.5732e+000 -3.0175e+000 -8.9021e+000 +8.4785e+000
74 +6.512146920e+000 +6.512146920e+000 +7.820214692e+001 +7.820214692e+001 +3.1760e-001 -2.6442e+000 -1.3830e+000 -2.2438e+000 +3.6049e+000
120 +6.290299298e+000 +6.290299298e+000 +7.798029930e+001 +7.798029930e+001 -2.0078e+000 -3.0716e+000 -8.7180e-001 -6.3035e-001 +3.3830e+000
221 +3.219167764e+000 +3.219167764e+000 +7.490916776e+001 +7.490916776e+001 -3.1700e-002 -1.8636e+000 -9.7547e-002 -5.7861e-001 +3.7566e+000
461 +2.298779999e+000 +2.298779999e+000 +7.398878000e+001 +7.398878000e+001 -9.9274e-001 -1.1313e+000 -1.1069e+000 -1.5948e+000 +2.9966e+000
810 +2.183951525e+000 +2.183951525e+000 +7.387395153e+001 +7.387395153e+001 -1.1546e+000 -1.2543e+000 +6.3077e-001 -3.4864e+000 +3.0760e+000
1196 +1.831702170e+000 +1.831702170e+000 +7.352170217e+001 +7.352170217e+001 -9.9674e-002 -1.0987e+000 -6.0281e-001 -3.1506e+000 +1.8011e+000
1443 +1.266232635e+000 +1.266232635e+000 +7.295623264e+001 +7.295623264e+001 +8.0135e-001 -9.7865e-001 -3.9444e-001 -1.6671e+000 +3.3670e+000
2483 +1.972997006e-001 +1.972997006e-001 +7.188729970e+001 +7.188729970e+001 -6.4835e-001 -1.9689e+000 -2.9963e-001 -7.8488e-001 +1.8839e+000
% function evaluation | noise-free fitness - Fopt (2.140100000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.118130087e+002 +1.118130087e+002 +3.258230087e+002 +3.258230087e+002 +3.6969e+000 -2.5224e+000 -6.7203e+000 +6.8063e+000 -5.2767e+000
2 +6.662438836e+001 +6.662438836e+001 +2.806343884e+002 +2.806343884e+002 +3.6826e+000 +4.7934e-001 -5.1684e+000 +4.7553e+000 -1.2592e+000
3 +3.821756723e+001 +3.821756723e+001 +2.522275672e+002 +2.522275672e+002 +5.2950e+000 -4.3956e+000 -2.8587e+000 +1.1733e+000 -2.4187e+000
4 +1.282856134e+001 +1.282856134e+001 +2.268385613e+002 +2.268385613e+002 +2.2002e+000 -9.5378e-001 -3.4067e+000 +1.5403e+000 -3.8146e+000
21 +1.096367981e+001 +1.096367981e+001 +2.249736798e+002 +2.249736798e+002 +4.5082e+000 -1.8890e+000 -5.5111e+000 -1.7905e-001 -1.5591e+000
26 +9.344777758e+000 +9.344777758e+000 +2.233547778e+002 +2.233547778e+002 +1.6937e+000 -3.1806e+000 -2.0621e+000 +4.8329e-001 -3.2980e+000
30 +6.218215244e+000 +6.218215244e+000 +2.202282152e+002 +2.202282152e+002 +1.1651e+000 -7.3340e-001 -4.3687e+000 +4.7204e-001 -2.0607e+000
56 +5.439232423e+000 +5.439232423e+000 +2.194492324e+002 +2.194492324e+002 +2.2183e+000 -2.3141e+000 -1.8965e+000 +6.7849e-001 -3.0012e+000
163 +4.493098771e+000 +4.493098771e+000 +2.185030988e+002 +2.185030988e+002 +6.9010e-001 -1.3601e+000 -2.5053e+000 +1.2554e+000 +1.0468e-001
201 +4.378670877e+000 +4.378670877e+000 +2.183886709e+002 +2.183886709e+002 +1.5495e+000 -9.8223e-001 -2.8077e+000 +1.2190e+000 -1.9474e+000
337 +3.609359885e+000 +3.609359885e+000 +2.176193599e+002 +2.176193599e+002 +1.2473e+000 -1.2769e+000 +9.4925e-001 +5.0305e-001 +1.2484e+000
558 +3.482096558e+000 +3.482096558e+000 +2.174920966e+002 +2.174920966e+002 +1.4394e+000 -9.1964e-001 +4.2406e+000 +6.2512e-001 +1.6041e-001
852 +2.357823827e+000 +2.357823827e+000 +2.163678238e+002 +2.163678238e+002 -1.0937e-001 -1.2999e+000 +9.6013e-001 -3.5514e-001 +1.5213e-001
1268 +1.427882235e+000 +1.427882235e+000 +2.154378822e+002 +2.154378822e+002 -1.4436e+000 -5.7532e-001 -1.6758e-001 -2.3112e+000 +4.6696e-001
3323 +1.045424494e+000 +1.045424494e+000 +2.150554245e+002 +2.150554245e+002 -1.1450e+000 +2.3680e+000 +1.2603e+000 +4.9317e-001 -6.7270e-001
% function evaluation | noise-free fitness - Fopt (-5.848000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.843730367e+001 +5.843730367e+001 -4.269632609e-002 -4.269632609e-002 -7.1106e-001 -9.0227e-001 -2.8365e+000 -3.3793e+000 +3.4991e+000
3 +2.610771327e+001 +2.610771327e+001 -3.237228673e+001 -3.237228673e+001 +6.9883e+000 -1.5714e+000 -8.1297e-001 +1.0968e+000 +8.5830e-001
9 +1.731600718e+001 +1.731600718e+001 -4.116399282e+001 -4.116399282e+001 -3.2155e-001 +9.5714e-001 -2.0012e+000 +3.8966e+000 +1.3121e+000
21 +1.505293100e+001 +1.505293100e+001 -4.342706900e+001 -4.342706900e+001 -1.0194e+000 +1.8998e+000 -1.3705e+000 +2.1243e+000 +1.6241e+000
34 +8.872451600e+000 +8.872451600e+000 -4.960754840e+001 -4.960754840e+001 +7.3259e-001 -8.0430e-001 -2.1589e+000 +2.1490e+000 -2.2911e-003
72 +7.168848654e+000 +7.168848654e+000 -5.131115135e+001 -5.131115135e+001 +1.9416e+000 +7.3864e-002 -3.2898e+000 +2.5678e+000 -1.9161e-001
74 +4.358610044e+000 +4.358610044e+000 -5.412138996e+001 -5.412138996e+001 +1.2640e+000 +8.3879e-001 -1.2057e+000 +2.4461e+000 -4.4884e-001
159 +3.481615100e+000 +3.481615100e+000 -5.499838490e+001 -5.499838490e+001 -4.7721e-001 +7.7074e-001 +3.0538e-001 -1.7218e+000 -1.0781e+000
162 +2.805891247e+000 +2.805891247e+000 -5.567410875e+001 -5.567410875e+001 +1.5320e+000 +5.6921e-001 -1.0609e-001 +1.8482e+000 +4.0432e-001
512 +2.649818969e+000 +2.649818969e+000 -5.583018103e+001 -5.583018103e+001 +1.0458e+000 +5.3599e-001 -3.2794e-001 +1.4412e+000 -8.9355e-001
522 +2.149845871e+000 +2.149845871e+000 -5.633015413e+001 -5.633015413e+001 +5.1999e-001 +7.0153e-001 +1.4645e-001 +1.6371e+000 +3.2036e-001
976 +1.391501521e+000 +1.391501521e+000 -5.708849848e+001 -5.708849848e+001 +5.7279e-001 +7.2302e-001 -8.5892e-001 -3.7757e-001 -2.3591e-001
