% function evaluation | noise-free fitness - Fopt (-5.235000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.078052639e+003 +1.078052639e+003 +1.025702639e+003 +1.025702639e+003 -1.9809e+000 -4.6157e-001 -4.7125e+000 -7.8496e-001 +7.5060e+000 -8.8312e+000 +5.2849e+000 -4.2869e+000 +7.4244e+000 +8.1410e+000
2 +2.592612362e+002 +2.592612362e+002 +2.069112362e+002 +2.069112362e+002 -4.4259e+000 -3.2890e-001 -5.9647e+000 -1.2683e+000 -3.7195e+000 +1.9119e+000 +7.2778e-001 +1.3258e+000 +2.1449e+000 +4.2588e+000
3 +7.720374961e+001 +7.720374961e+001 +2.485374961e+001 +2.485374961e+001 -5.4002e+000 +7.5239e-002 -3.3915e+000 -4.5340e+000 -1.7236e+000 +6.1113e+000 +5.3193e-001 -4.5244e+000 +1.1545e+000 +4.0646e+000
17 +5.787328611e+001 +5.787328611e+001 +5.523286114e+000 +5.523286114e+000 -4.2871e+000 +7.8030e-001 -4.0865e+000 +1.2596e+000 -3.8767e+000 +3.8186e+000 -2.7036e+000 -1.4881e+000 +2.6787e+000 +3.1217e+000
27 +2.449465199e+001 +2.449465199e+001 -2.785534801e+001 -2.785534801e+001 -1.2584e+000 +1.4629e-001 -7.7376e-001 -5.0062e+000 -5.1252e+000 +6.3578e+000 -3.2717e+000 +2.2387e-001 +4.0135e+000 +1.8148e+000
72 +1.254817361e+001 +1.254817361e+001 -3.980182639e+001 -3.980182639e+001 -2.9263e+000 -1.3188e+000 -1.9301e-001 +6.3862e-001 -2.5933e+000 +4.2754e+000 -2.9120e+000 -1.9502e+000 +3.8914e+000 +9.5747e-001
102 +1.111658363e+001 +1.111658363e+001 -4.123341637e+001 -4.123341637e+001 -1.9103e+000 +9.2471e-001 +2.3742e+000 -2.5924e+000 +6.8654e-001 +4.0878e+000 -3.0578e+000 +1.3233e+000 +4.5633e+000 +6.2742e-001
171 +8.274451807e+000 +8.274451807e+000 -4.407554819e+001 -4.407554819e+001 -2.2894e+000 +1.1081e+000 +7.1315e-001 -1.3487e+000 +1.4837e+000 +4.1538e+000 -4.2866e+000 -6.3869e-001 +3.7313e+000 +7.7945e-001
230 +5.525157441e+000 +5.525157441e+000 -4.682484256e+001 -4.682484256e+001 -3.2525e-001 +1.5446e+000 +1.5741e+000 -2.2572e-002 -1.6428e+000 +4.4260e+000 -3.3624e+000 -1.8764e+000 +3.3038e+000 -5.4971e-001
236 +5.183913269e+000 +5.183913269e+000 -4.716608673e+001 -4.716608673e+001 -2.2324e+000 +1.0369e+000 +1.5979e+000 -1.2132e+000 -3.3998e-001 +4.1647e+000 -3.0227e+000 -1.2608e+000 +3.6758e+000 +8.5132e-002
412 +3.711210229e+000 +3.711210229e+000 -4.863878977e+001 -4.863878977e+001 -1.4798e+000 -5.9189e-001 +2.1981e+000 -1.1285e+000 -1.3415e+000 +5.1545e+000 -2.9967e+000 -2.0091e+000 +3.4463e+000 -1.5635e+000
534 +3.339200147e+000 +3.339200147e+000 -4.901079985e+001 -4.901079985e+001 -1.7413e+000 +4.5926e-001 +2.1894e+000 -1.7939e+000 -1.8929e+000 +4.8138e+000 -3.8114e+000 -8.1627e-001 +4.1169e+000 -1.2505e+000
587 +2.829576359e+000 +2.829576359e+000 -4.952042364e+001 -4.952042364e+001 -1.8262e+000 -4.3795e-001 +2.2606e+000 -1.6449e+000 -1.5440e+000 +4.8141e+000 -3.1124e+000 -1.1377e+000 +3.2148e+000 -1.1032e+000
620 +2.410554288e+000 +2.410554288e+000 -4.993944571e+001 -4.993944571e+001 -8.2809e-001 -3.4266e-001 +1.5972e+000 -3.1449e+000 -8.3715e-001 +4.9293e+000 -3.4720e+000 -7.9552e-001 +3.7379e+000 -1.1761e+000
702 +2.132712214e+000 +2.132712214e+000 -5.021728779e+001 -5.021728779e+001 -1.0874e+000 -2.6523e-003 +2.4813e+000 -2.4931e+000 -1.7638e+000 +5.0206e+000 -3.5717e+000 -7.3152e-001 +3.5792e+000 -2.1758e+000
768 +1.843593290e+000 +1.843593290e+000 -5.050640671e+001 -5.050640671e+001 -1.5915e+000 -4.6047e-001 +2.0499e+000 -1.8567e+000 -1.6414e+000 +4.5386e+000 -3.7969e+000 -8.7199e-001 +2.9365e+000 -2.3250e+000
787 +1.794305440e+000 +1.794305440e+000 -5.055569456e+001 -5.055569456e+001 -1.5653e+000 +7.2605e-002 +3.1411e+000 -2.8409e+000 -1.5049e+000 +4.2386e+000 -3.8518e+000 -2.2073e-002 +3.0246e+000 -1.0764e+000
832 +1.618564414e+000 +1.618564414e+000 -5.073143559e+001 -5.073143559e+001 -6.0093e-001 -2.8549e-001 +2.4992e+000 -2.7045e+000 -3.8353e-001 +4.2255e+000 -3.6501e+000 -1.2209e-001 +3.4628e+000 -1.0439e+000
867 +1.117327934e+000 +1.117327934e+000 -5.123267207e+001 -5.123267207e+001 -7.7177e-001 -4.4736e-001 +2.8534e+000 -1.9828e+000 -1.2534e+000 +4.5763e+000 -3.7887e+000 -1.4990e-001 +2.8873e+000 -1.1480e+000
878 +1.057759057e+000 +1.057759057e+000 -5.129224094e+001 -5.129224094e+001 -1.0053e+000 -1.6612e-001 +2.2817e+000 -2.5170e+000 -1.4588e+000 +4.3967e+000 -3.7741e+000 -2.3079e-001 +2.8404e+000 -2.3989e+000
913 +9.577994180e-001 +9.577994180e-001 -5.139220058e+001 -5.139220058e+001 -9.2209e-001 -1.0444e+000 +1.7461e+000 -2.0326e+000 -1.5292e+000 +4.3509e+000 -3.7449e+000 -4.1816e-001 +3.1289e+000 -1.8909e+000
918 +8.547536991e-001 +8.547536991e-001 -5.149524630e+001 -5.149524630e+001 -1.1468e+000 -5.9284e-001 +2.7590e+000 -2.6570e+000 -1.2109e+000 +4.4676e+000 -3.8951e+000 -2.3017e-001 +2.9232e+000 -2.3608e+000
920 +8.136134876e-001 +8.136134876e-001 -5.153638651e+001 -5.153638651e+001 -9.2552e-001 -1.7002e-001 +2.6067e+000 -2.3387e+000 -1.2484e+000 +4.2199e+000 -3.9187e+000 +1.6746e-001 +3.0238e+000 -1.7574e+000
933 +7.833879332e-001 +7.833879332e-001 -5.156661207e+001 -5.156661207e+001 -1.1263e+000 -7.9196e-001 +2.0373e+000 -2.6519e+000 -1.1241e+000 +4.2507e+000 -4.1530e+000 +1.2713e-001 +3.1821e+000 -1.6685e+000
940 +7.505891041e-001 +7.505891041e-001 -5.159941090e+001 -5.159941090e+001 -1.1767e+000 -4.9682e-001 +2.5351e+000 -2.3821e+000 -1.1335e+000 +4.4977e+000 -3.7997e+000 +4.8547e-002 +2.9212e+000 -1.8211e+000
954 +5.641222689e-001 +5.641222689e-001 -5.178587773e+001 -5.178587773e+001 -9.2909e-001 -1.0944e+000 +2.7328e+000 -2.0544e+000 -1.3023e+000 +3.9454e+000 -3.6389e+000 +6.9300e-001 +3.1150e+000 -1.4721e+000
